SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
10,250000,2,"9945616,100,8,D6,57,C3,40,61,73,A2,41",37,-66.0,-59.9333,-66.00,-66.0,55.36,83.04,2479,2025-12-20T18:30:48.205004
10,250000,2,"9954037,100,8,A4,98,02,40,6A,2F,AC,41",37,-65.0,-58.8667,-65.62,-65.7,55.36,83.04,2474,2025-12-20T18:30:50.679004
10,250000,2,"9956516,100,8,DF,05,A1,40,E9,0A,C8,41",37,-62.0,-55.6667,-64.44,-64.8,55.36,83.04,2478,2025-12-20T18:30:53.157004
10,250000,2,"9958995,100,8,5E,02,ED,40,52,C5,D0,41",37,-66.0,-59.9333,-64.91,-64.8,55.36,83.04,2482,2025-12-20T18:30:55.639004
10,250000,2,"9961474,100,8,C4,E4,03,40,DF,6F,D9,41",37,-66.0,-59.9333,-65.04,-64.8,55.36,83.04,2475,2025-12-20T18:30:58.114004
10,250000,2,"9963953,100,8,50,52,D0,40,52,2F,E1,41",37,-66.0,-59.9333,-65.52,-65.0,55.36,83.04,2483,2025-12-20T18:31:00.597004
10,250000,2,"9966432,100,8,0D,A1,C6,40,0C,5C,E7,41",37,-66.0,-59.9333,-65.76,-66.0,55.36,83.04,2479,2025-12-20T18:31:03.076004
10,250000,2,"9968911,100,8,B3,73,09,40,D5,31,EC,41",37,-66.0,-59.9333,-65.88,-66.0,55.36,83.04,2480,2025-12-20T18:31:05.556004
10,250000,2,"9971390,100,8,7A,C4,ED,40,CB,09,EF,41",37,-67.0,-61.0000,-66.44,-66.2,55.36,83.04,2472,2025-12-20T18:31:08.028004
10,250000,2,"9973869,100,8,A9,28,96,40,76,FF,EF,41",37,-66.0,-59.9333,-66.22,-66.2,55.36,83.04,2478,2025-12-20T18:31:10.506004
10,250000,2,"9976348,100,8,68,2B,31,40,B7,F1,EE,41",37,-66.0,-59.9333,-66.11,-66.2,55.36,83.04,2485,2025-12-20T18:31:12.991004
10,250000,2,"9978828,100,8,48,6C,FF,40,5A,D6,EB,41",37,-66.0,-59.9333,-66.06,-66.2,55.36,83.04,2472,2025-12-20T18:31:15.463004
10,250000,2,"9981307,100,8,5F,AE,60,40,9C,18,E7,41",37,-66.0,-59.9333,-66.03,-66.0,55.36,83.04,2478,2025-12-20T18:31:17.941004
