SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
8,125000,22,2025-12-11T15:23:38.733480,-43.0,-43.0190,-43.0,1383,"2118780,100,8,A3,BB,0E,40,49,DA,AC,41",0.547668000
8,125000,22,2025-12-11T15:23:40.113480,-43.0,-43.0117,-43.0,1380,"2121368,100,8,81,D3,AB,40,DA,E3,B0,41",0.546480000
8,125000,22,2025-12-11T15:23:41.501480,-43.0,-43.0079,-43.0,1388,"2122818,100,8,B5,29,DF,40,16,F1,B8,41",0.549648000
8,125000,22,2025-12-11T15:23:42.885480,-43.0,-43.0055,-43.0,1384,"2124268,100,8,07,79,56,40,6A,DF,BD,41",0.548064000
8,125000,22,2025-12-11T15:23:44.266480,-43.0,-43.0457,-43.0,1381,"2125717,100,8,89,FF,0F,40,25,5F,C3,41",0.546876000
8,125000,22,2025-12-11T15:23:45.644480,-43.0,-43.0228,-43.0,1378,"2127166,100,8,26,6D,AD,40,AE,8F,C8,41",0.545688000
8,125000,22,2025-12-11T15:23:47.024480,-43.0,-43.0114,-43.0,1380,"2128615,100,8,19,2F,FF,40,CB,BD,CD,41",0.546480000
8,125000,22,2025-12-11T15:23:48.409480,-43.0,-43.0057,-43.0,1385,"2130064,100,8,31,7F,C5,40,19,D3,D2,41",0.548460000
8,125000,22,2025-12-11T15:23:49.791480,-43.0,-43.0029,-43.0,1382,"2131513,100,8,E5,C0,29,40,A3,B9,D7,41",0.547272000
8,125000,22,2025-12-11T15:23:51.180480,-43.0,-43.0014,-43.0,1389,"2132962,100,8,F2,9F,24,40,3E,5C,DC,41",0.550044000
8,125000,22,2025-12-11T15:23:52.556480,-43.0,-43.0007,-43.0,1376,"2134411,100,8,48,5F,CA,40,35,F7,E0,41",0.544896000
8,125000,22,2025-12-11T15:23:53.941480,-43.0,-43.0004,-43.0,1385,"2135861,100,8,94,56,FE,40,6E,CE,E4,41",0.548460000
