SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
12,250000,2,"15742410,100,8,40,76,29,40,F4,AB,AD,41",38,-59.0,-52.4667,-59.71,-59.7,221.40,332.11,8240,2025-12-16T23:04:11.330011
12,250000,2,"15747137,100,8,46,81,F5,40,DC,2D,B4,41",38,-61.0,-54.6000,-60.21,-60.2,221.40,332.11,8244,2025-12-16T23:04:19.574011
12,250000,2,"15755377,100,8,AA,7C,2B,40,9A,77,C4,41",38,-61.0,-54.6000,-60.46,-60.4,221.40,332.11,8244,2025-12-16T23:04:27.818011
12,250000,2,"15763617,100,8,E2,54,BF,40,F7,92,E0,41",38,-61.0,-54.6000,-60.62,-60.5,221.40,332.11,8235,2025-12-16T23:04:36.053011
12,250000,2,"15771857,100,8,4F,FA,FF,40,75,7E,EF,41",38,-61.0,-54.6000,-60.48,-61.0,221.40,332.11,8242,2025-12-16T23:04:44.295011
12,250000,2,"15780097,100,8,FE,34,C3,40,74,38,E9,41",38,-61.0,-54.6000,-60.74,-61.0,221.40,332.11,8242,2025-12-16T23:04:52.537011
12,250000,2,"15788337,100,8,45,DC,30,40,C5,1E,D1,41",38,-62.0,-55.6667,-61.37,-61.2,221.40,332.11,8241,2025-12-16T23:05:00.778011
12,250000,2,"15796577,100,8,FE,59,16,40,32,20,B4,41",38,-61.0,-54.6000,-61.19,-61.2,221.40,332.11,8230,2025-12-16T23:05:09.008011
12,250000,2,"15804817,100,8,71,33,A3,40,AF,EA,A1,41",38,-61.0,-54.6000,-61.09,-61.2,221.40,332.11,8244,2025-12-16T23:05:17.252011
12,250000,2,"15813057,100,8,84,1B,FB,40,C0,CB,A3,41",38,-59.0,-52.4667,-60.05,-60.8,221.40,332.11,8235,2025-12-16T23:05:25.487011
12,250000,2,"15821297,100,8,11,F6,DB,40,5E,1A,B9,41",38,-60.0,-53.5333,-60.02,-60.2,221.40,332.11,8238,2025-12-16T23:05:33.725011
12,250000,2,"15829537,100,8,77,EC,5C,40,77,67,D6,41",38,-61.0,-54.6000,-60.51,-60.2,221.40,332.11,8241,2025-12-16T23:05:41.966011
12,250000,2,"15837777,100,8,13,64,03,40,C9,F9,EB,41",38,-61.0,-54.6000,-60.76,-60.2,221.40,332.11,8234,2025-12-16T23:05:50.200011
12,250000,2,"15846017,100,8,DA,28,90,40,EE,3D,EE,41",38,-61.0,-54.6000,-60.88,-60.8,221.40,332.11,8242,2025-12-16T23:05:58.442011
12,250000,2,"15854257,100,8,A6,52,F3,40,95,FC,DB,41",38,-62.0,-55.6667,-61.44,-61.2,221.40,332.11,8255,2025-12-16T23:06:06.697011
12,250000,2,"15862497,100,8,0F,9B,E9,40,8F,01,BF,41",38,-60.0,-53.5333,-60.72,-61.0,221.40,332.11,8227,2025-12-16T23:06:14.924011
12,250000,2,"15870737,100,8,82,E4,88,40,D1,13,A7,41",38,-59.0,-52.4667,-59.86,-60.5,221.40,332.11,8241,2025-12-16T23:06:23.165011
12,250000,2,"15878977,100,8,E8,2D,01,40,EE,6C,A0,41",38,-60.0,-53.5333,-59.93,-60.2,221.40,332.11,8236,2025-12-16T23:06:31.401011
12,250000,2,"15887217,100,8,A5,EC,69,40,9A,02,AF,41",38,-60.0,-53.5333,-59.96,-59.8,221.40,332.11,8238,2025-12-16T23:06:39.639011
12,250000,2,"15895457,100,8,D1,92,E1,40,43,01,CB,41",38,-60.0,-53.5333,-59.98,-59.8,221.40,332.11,8244,2025-12-16T23:06:47.883011
12,250000,2,"15903697,100,8,7C,7F,F8,40,1E,63,E5,41",38,-59.0,-52.4667,-59.49,-59.8,221.40,332.11,8239,2025-12-16T23:06:56.122011
12,250000,2,"15911937,100,8,91,C7,9B,40,E7,FF,EF,41",38,-61.0,-54.6000,-60.25,-60.0,221.40,332.11,8243,2025-12-16T23:07:04.365011
12,250000,2,"15920177,100,8,F8,26,09,40,BA,25,E5,41",38,-60.0,-53.5333,-60.12,-60.0,221.40,332.11,8238,2025-12-16T23:07:12.603011
12,250000,2,"15928417,100,8,8A,AD,49,40,6C,A7,CA,41",38,-59.0,-52.4667,-59.56,-59.8,221.40,332.11,8248,2025-12-16T23:07:20.851011
12,250000,2,"15936657,100,8,C6,68,D2,40,87,BC,AE,41",38,-60.0,-53.5333,-59.78,-60.0,221.40,332.11,8235,2025-12-16T23:07:29.086011
12,250000,2,"15944897,100,8,09,88,FF,40,BB,6E,A0,41",38,-60.0,-53.5333,-59.89,-59.8,221.40,332.11,8244,2025-12-16T23:07:37.330011
12,250000,2,"15953137,100,8,63,3A,B8,40,D1,0C,A7,41",38,-61.0,-54.6000,-60.45,-60.0,221.40,332.11,8231,2025-12-16T23:07:45.561011
12,250000,2,"15961377,100,8,CB,87,22,40,68,59,BF,41",38,-59.0,-52.4667,-59.72,-60.0,221.40,332.11,8251,2025-12-16T23:07:53.812011
12,250000,2,"15969617,100,8,F5,5F,22,40,66,4A,DC,41",38,-61.0,-54.6000,-60.36,-60.2,221.40,332.11,8223,2025-12-16T23:08:02.035011
12,250000,2,"15977857,100,8,A9,18,B8,40,F6,57,EE,41",38,-61.0,-54.6000,-60.68,-60.5,221.40,332.11,8245,2025-12-16T23:08:10.280011
12,250000,2,"15986097,100,8,92,84,FF,40,0F,D2,EB,41",38,-61.0,-54.6000,-60.84,-60.5,221.40,332.11,8239,2025-12-16T23:08:18.519011
12,250000,2,"15994337,100,8,97,1F,CA,40,4D,13,D6,41",38,-61.0,-54.6000,-60.92,-61.0,221.40,332.11,8234,2025-12-16T23:08:26.753011
12,250000,2,"16002577,100,8,C0,5E,3B,40,EE,C6,B8,41",38,-60.0,-53.5333,-60.46,-60.8,221.40,332.11,8240,2025-12-16T23:08:34.993011
12,250000,2,"16010817,100,8,07,CE,0F,40,D1,A5,A3,41",38,-58.0,-51.4000,-59.23,-60.0,221.40,332.11,8247,2025-12-16T23:08:43.240011
12,250000,2,"16019057,100,8,C1,A4,9B,40,EB,E6,A1,41",38,-61.0,-54.6000,-60.12,-60.0,221.40,332.11,8236,2025-12-16T23:08:51.476011
12,250000,2,"16027297,100,8,F5,71,F8,40,8E,6E,B4,41",38,-61.0,-54.6000,-60.56,-60.0,221.40,332.11,8244,2025-12-16T23:08:59.720011
