SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
12,250000,22,2025-12-31T04:06:59.976152,-58.0,-58.2048,-58.2,8249,"17405296,100,8,8E,EC,50,40,61,BB,EE,41",3.266604000
12,250000,22,2025-12-31T04:07:08.229152,-60.0,-58.8944,-58.8,8253,"17420155,100,8,A5,32,D6,40,6A,87,DD,41",3.268188000
12,250000,22,2025-12-31T04:07:16.478152,-58.0,-58.6026,-58.6,8249,"17428405,100,8,F0,EE,FF,40,43,D2,AB,41",3.266604000
12,250000,22,2025-12-31T04:07:24.732152,-59.0,-58.7214,-58.8,8254,"17436655,100,8,DD,9B,C4,40,D6,07,A0,41",3.268584000
12,250000,22,2025-12-31T04:07:32.973152,-59.0,-59.0258,-59.0,8241,"17444905,100,8,9A,E4,32,40,38,B0,A9,41",3.263436000
12,250000,22,2025-12-31T04:07:41.219152,-57.0,-58.0129,-58.2,8246,"17453155,100,8,FB,F4,14,40,AC,9C,C3,41",3.265416000
12,250000,22,2025-12-31T04:07:49.482152,-59.0,-58.5065,-58.5,8263,"17461405,100,8,92,43,AB,40,EE,E3,DF,41",3.272148000
12,250000,22,2025-12-31T04:07:57.722152,-59.0,-58.7532,-58.5,8240,"17469655,100,8,9B,54,FD,40,3E,59,EF,41",3.263040000
12,250000,22,2025-12-31T04:08:05.976152,-59.0,-58.8766,-58.5,8254,"17477905,100,8,78,70,D5,40,07,B1,E9,41",3.268584000
12,250000,22,2025-12-31T04:08:14.219152,-59.0,-58.9383,-59.0,8243,"17486155,100,8,53,6F,4F,40,6F,F4,D1,41",3.264228000
12,250000,22,2025-12-31T04:08:22.469152,-59.0,-58.9692,-59.0,8250,"17494406,100,8,4F,15,07,40,4B,E0,B4,41",3.267000000
12,250000,22,2025-12-31T04:08:30.712152,-59.0,-58.9846,-59.0,8243,"17502654,100,8,13,2F,98,40,4C,0F,A2,41",3.264228000
12,250000,22,2025-12-31T04:08:38.977152,-57.0,-57.9923,-58.5,8265,"17510904,100,8,2A,0A,F7,40,5B,9A,A3,41",3.272940000
12,250000,22,2025-12-31T04:08:47.221152,-59.0,-58.4961,-58.5,8244,"17519154,100,8,7F,28,E4,40,78,AD,B8,41",3.264624000
12,250000,22,2025-12-31T04:08:55.465152,-56.0,-57.2481,-57.8,8244,"17527404,100,8,BB,6C,70,40,80,F9,D5,41",3.264624000
12,250000,22,2025-12-31T04:09:03.713152,-59.0,-58.1240,-57.8,8248,"17535654,100,8,35,84,00,40,C4,C5,EB,41",3.266208000
12,250000,22,2025-12-31T04:09:11.965152,-58.0,-58.0620,-58.0,8252,"17543904,100,8,A4,69,85,40,C5,5F,EE,41",3.267792000
12,250000,22,2025-12-31T04:09:20.218152,-59.0,-58.5310,-58.0,8253,"17552154,100,8,40,4F,ED,40,1F,62,DC,41",3.268188000
12,250000,22,2025-12-31T04:09:28.458152,-59.0,-58.7655,-58.8,8240,"17560404,100,8,0D,2F,F0,40,50,74,BF,41",3.263040000
12,250000,22,2025-12-31T04:09:36.719152,-59.0,-58.8828,-58.8,8261,"17568654,100,8,8D,47,8A,40,77,1C,A7,41",3.271356000
12,250000,22,2025-12-31T04:09:44.966152,-58.0,-58.4414,-58.8,8247,"17576904,100,8,1C,84,01,40,BA,6A,A0,41",3.265812000
12,250000,22,2025-12-31T04:09:53.213152,-58.0,-58.2207,-58.5,8247,"17585153,100,8,53,62,67,40,BB,F6,AE,41",3.265812000
12,250000,22,2025-12-31T04:10:01.461152,-59.0,-58.6103,-58.5,8248,"17593403,100,8,4A,86,E0,40,17,F2,CA,41",3.266208000
12,250000,22,2025-12-31T04:10:09.716152,-58.0,-58.3052,-58.2,8255,"17601653,100,8,7B,0A,F9,40,CA,58,E5,41",3.268980000
12,250000,22,2025-12-31T04:10:17.965152,-59.0,-58.6526,-58.5,8249,"17609903,100,8,75,34,9D,40,F5,FF,EF,41",3.266604000
12,250000,22,2025-12-31T04:10:26.212152,-59.0,-58.8263,-58.8,8247,"17618153,100,8,E8,0A,0A,40,23,30,E5,41",3.265812000
12,250000,22,2025-12-31T04:10:34.462152,-59.0,-58.9131,-58.8,8250,"17626403,100,8,C8,71,47,40,9A,B6,CA,41",3.267000000
12,250000,22,2025-12-31T04:10:42.707152,-57.0,-57.9566,-58.5,8245,"17634653,100,8,9D,30,D1,40,54,C8,AE,41",3.265020000
12,250000,22,2025-12-31T04:10:50.956152,-58.0,-57.9783,-58.2,8249,"17642903,100,8,33,61,FE,40,50,62,A0,41",3.266604000
