SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
10,250000,12,"10193887,100,8,AA,0F,02,40,72,5D,B6,41",38,-63.0,-56.7333,-63.44,-63.5,73.81,110.72,2479,2026-01-31T21:45:00.003538
10,250000,12,"10199057,100,8,18,8C,CC,40,7C,F4,AE,41",38,-64.0,-57.8000,-63.65,-63.6,73.81,110.72,2477,2026-01-31T21:45:02.480538
10,250000,12,"10201537,100,8,14,D5,14,40,B0,8B,A3,41",38,-64.0,-57.8000,-63.77,-63.7,73.81,110.72,2487,2026-01-31T21:45:04.967538
10,250000,12,"10204016,100,8,13,74,F9,40,89,C0,A0,41",38,-64.0,-57.8000,-63.84,-63.8,73.81,110.72,2478,2026-01-31T21:45:07.445538
10,250000,12,"10206495,100,8,D8,C3,7C,40,8D,06,A0,41",38,-65.0,-58.8667,-64.74,-64.2,73.81,110.72,2470,2026-01-31T21:45:09.915538
10,250000,12,"10208974,100,8,62,2A,56,40,23,4D,A1,41",38,-64.0,-57.8000,-64.37,-64.2,73.81,110.72,2488,2026-01-31T21:45:12.403538
10,250000,12,"10211453,100,8,C2,FC,FE,40,A3,A0,A4,41",38,-64.0,-57.8000,-64.18,-64.2,73.81,110.72,2475,2026-01-31T21:45:14.878538
10,250000,12,"10213932,100,8,4C,B6,39,40,41,8E,A9,41",38,-64.0,-57.8000,-64.09,-64.2,73.81,110.72,2479,2026-01-31T21:45:17.357538
10,250000,12,"10216411,100,8,56,92,99,40,B3,45,B0,41",38,-65.0,-58.8667,-64.55,-64.2,73.81,110.72,2480,2026-01-31T21:45:19.837538
10,250000,12,"10218890,100,8,7C,39,F1,40,26,DF,B7,41",38,-64.0,-57.8000,-64.27,-64.2,73.81,110.72,2472,2026-01-31T21:45:22.309538
10,250000,12,"10221369,100,8,14,72,07,40,30,A4,C0,41",38,-64.0,-57.8000,-64.14,-64.2,73.81,110.72,2482,2026-01-31T21:45:24.791538
10,250000,12,"10223849,100,8,7E,E6,C0,40,20,66,C9,41",38,-63.0,-56.7333,-63.57,-64.0,73.81,110.72,2481,2026-01-31T21:45:27.272538
10,250000,12,"10226328,100,8,E7,54,CD,40,C1,79,D2,41",38,-65.0,-58.8667,-64.28,-64.0,73.81,110.72,2482,2026-01-31T21:45:29.754538
10,250000,12,"10228807,100,8,53,CF,01,40,CB,A5,DA,41",38,-63.0,-56.7333,-63.64,-63.8,73.81,110.72,2478,2026-01-31T21:45:32.232538
10,250000,12,"10231286,100,8,6E,2A,E9,40,5F,39,E2,41",38,-64.0,-57.8000,-63.82,-63.8,73.81,110.72,2465,2026-01-31T21:45:34.697538
10,250000,12,"10233765,100,8,E0,30,A7,40,F9,2E,E8,41",38,-64.0,-57.8000,-63.91,-64.0,73.81,110.72,2483,2026-01-31T21:45:37.180538
