SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
9,250000,22,2026-02-01T17:41:27.734118,-61.0,-61.2000,-61.2,1250,"5044802,100,8,FC,32,DE,40,A6,EF,E9,41",0.495000000
9,250000,22,2026-02-01T17:41:28.986118,-62.0,-61.5073,-61.5,1252,"5047400,100,8,19,C4,64,40,44,28,E7,41",0.495792000
9,250000,22,2026-02-01T17:41:30.236118,-62.0,-61.6680,-61.6,1250,"5048650,100,8,F3,CE,7E,40,3F,9E,E0,41",0.495000000
9,250000,22,2026-02-01T17:41:31.493118,-59.0,-60.8707,-61.0,1257,"5049900,100,8,4C,59,E8,40,BD,AA,DC,41",0.497772000
9,250000,22,2026-02-01T17:41:32.737118,-62.0,-61.3467,-61.2,1244,"5051150,100,8,77,0D,F9,40,4D,C8,D8,41",0.492624000
9,250000,22,2026-02-01T17:41:33.991118,-62.0,-61.6733,-61.2,1254,"5052400,100,8,63,70,A8,40,EE,B1,D4,41",0.496584000
9,250000,22,2026-02-01T17:41:35.233118,-62.0,-61.8367,-61.2,1242,"5053650,100,8,6E,DB,13,40,15,10,D0,41",0.491832000
9,250000,22,2026-02-01T17:41:36.487118,-61.0,-61.4183,-61.8,1254,"5054900,100,8,29,22,26,40,8E,B6,CB,41",0.496584000
9,250000,22,2026-02-01T17:41:37.742118,-62.0,-61.7092,-61.8,1255,"5056150,100,8,5D,A4,B9,40,28,EB,C6,41",0.496980000
9,250000,22,2026-02-01T17:41:38.992118,-61.0,-61.3546,-61.5,1250,"5057400,100,8,1E,14,FE,40,1D,89,C2,41",0.495000000
9,250000,22,2026-02-01T17:41:40.235118,-61.0,-61.1773,-61.2,1243,"5058651,100,8,8F,B4,DB,40,FA,37,BE,41",0.492228000
9,250000,22,2026-02-01T17:41:41.477118,-61.0,-61.0886,-61.2,1242,"5059899,100,8,29,23,5F,40,58,A5,B9,41",0.491832000
9,250000,22,2026-02-01T17:41:42.732118,-62.0,-61.5443,-61.2,1255,"5061149,100,8,A5,52,00,40,4C,A2,B5,41",0.496980000
9,250000,22,2026-02-01T17:41:43.985118,-61.0,-61.2722,-61.2,1253,"5062399,100,8,81,F9,72,40,16,D8,B1,41",0.496188000
9,250000,22,2026-02-01T17:41:45.232118,-62.0,-61.6361,-61.5,1247,"5063649,100,8,2D,01,E4,40,3F,04,AE,41",0.493812000
9,250000,22,2026-02-01T17:41:46.486118,-61.0,-61.3180,-61.5,1254,"5064899,100,8,0C,3C,FB,40,C9,D5,AA,41",0.496584000
9,250000,22,2026-02-01T17:41:47.729118,-60.0,-60.6590,-61.0,1243,"5066149,100,8,40,C3,AE,40,93,01,A8,41",0.492228000
9,250000,22,2026-02-01T17:41:48.977118,-62.0,-61.3295,-61.2,1248,"5067399,100,8,34,E0,19,40,B7,5C,A5,41",0.494208000
9,250000,22,2026-02-01T17:41:50.229118,-62.0,-61.6648,-61.2,1252,"5068649,100,8,06,DB,1E,40,16,60,A3,41",0.495792000
9,250000,22,2026-02-01T17:41:51.487118,-62.0,-61.8324,-61.5,1258,"5069899,100,8,34,73,B3,40,A8,B6,A1,41",0.498168000
9,250000,22,2026-02-01T17:41:52.730118,-62.0,-61.9162,-62.0,1243,"5071150,100,8,9F,9A,FC,40,66,AC,A0,41",0.492228000
9,250000,22,2026-02-01T17:41:53.975118,-62.0,-61.9581,-62.0,1245,"5072398,100,8,42,8F,E0,40,D7,1B,A0,41",0.493020000
9,250000,22,2026-02-01T17:41:55.225118,-62.0,-61.9790,-62.0,1250,"5073648,100,8,5E,58,6A,40,F2,0A,A0,41",0.495000000
9,250000,22,2026-02-01T17:41:56.480118,-61.0,-61.4895,-61.8,1255,"5074898,100,8,B9,01,00,40,BC,7C,A0,41",0.496980000
9,250000,22,2026-02-01T17:41:57.730118,-62.0,-61.7448,-61.8,1250,"5076148,100,8,E2,7A,67,40,CB,68,A1,41",0.495000000
9,250000,22,2026-02-01T17:41:58.977118,-61.0,-61.3724,-61.5,1247,"5077398,100,8,65,5C,DF,40,5F,F2,A2,41",0.493812000
9,250000,22,2026-02-01T17:42:00.226118,-62.0,-61.6862,-61.5,1249,"5078648,100,8,C7,03,FD,40,2C,D3,A4,41",0.494604000
9,250000,22,2026-02-01T17:42:01.479118,-62.0,-61.8431,-61.8,1253,"5079898,100,8,78,05,B5,40,D2,20,A7,41",0.496188000
9,250000,22,2026-02-01T17:42:02.724118,-61.0,-61.4215,-61.5,1245,"5081148,100,8,3F,A0,20,40,CF,17,AA,41",0.493020000
