SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
7,125000,2,2025-12-13T17:24:54.884878,-57.0,-57.1381,-57.1,776,"683988,100,8,AC,65,53,40,89,F2,BD,41",0.084506400
7,125000,2,2025-12-13T17:24:55.655878,-57.0,-57.0850,-57.1,771,"686601,100,8,F9,82,11,40,C7,72,C3,41",0.083961900
7,125000,2,2025-12-13T17:24:56.436878,-58.0,-57.3835,-57.3,781,"687381,100,8,0B,9F,EE,40,24,D5,CB,41",0.085050900
7,125000,2,2025-12-13T17:24:57.199878,-57.0,-57.2689,-57.2,763,"688161,100,8,20,9F,FF,40,A8,9B,CE,41",0.083090700
7,125000,2,2025-12-13T17:24:57.981878,-58.0,-57.2423,-57.5,782,"688940,100,8,4B,A6,E3,40,E3,59,D1,41",0.085159800
7,125000,2,2025-12-13T17:24:58.758878,-57.0,-57.1212,-57.5,777,"689719,100,8,66,DC,A7,40,65,0C,D4,41",0.084615300
7,125000,2,2025-12-13T17:24:59.533878,-57.0,-57.0606,-57.2,775,"690498,100,8,15,C0,50,40,CB,AF,D6,41",0.084397500
7,125000,2,2025-12-13T17:25:00.312878,-57.0,-57.0303,-57.2,779,"691277,100,8,EB,19,06,40,C6,40,D9,41",0.084833100
7,125000,2,2025-12-13T17:25:01.084878,-58.0,-57.5151,-57.2,772,"692056,100,8,1D,E2,12,40,20,BC,DB,41",0.084070800
7,125000,2,2025-12-13T17:25:01.856878,-58.0,-57.7576,-57.5,772,"692835,100,8,B4,15,71,40,BB,1E,DE,41",0.084070800
7,125000,2,2025-12-13T17:25:02.637878,-58.0,-57.8788,-57.8,781,"693614,100,8,60,33,BA,40,99,65,E0,41",0.085050900
7,125000,2,2025-12-13T17:25:03.408878,-57.0,-57.4394,-57.8,771,"694394,100,8,51,89,EF,40,E0,8D,E2,41",0.083961900
7,125000,2,2025-12-13T17:25:04.191878,-58.0,-57.7197,-57.8,783,"695174,100,8,03,77,FF,40,DB,94,E4,41",0.085268700
7,125000,2,2025-12-13T17:25:04.968878,-58.0,-57.8598,-57.8,777,"695953,100,8,A8,7E,E2,40,00,78,E6,41",0.084615300
7,125000,2,2025-12-13T17:25:05.740878,-57.0,-57.4299,-57.5,772,"696732,100,8,FD,A7,9C,40,41,71,E8,41",0.084070800
7,125000,2,2025-12-13T17:25:06.513878,-57.0,-57.2150,-57.5,773,"697512,100,8,33,45,3F,40,DF,FF,E9,41",0.084179700
7,125000,2,2025-12-13T17:25:07.287878,-57.0,-57.1075,-57.2,774,"698291,100,8,94,C5,01,40,DC,63,EB,41",0.084288600
