SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
8,125000,12,2026-02-22T17:01:36.807968,-63.0,-63.9476,-64.0,1447,"1000001,100,8,81,09,DA,F0,56,B6,0C,B3",0.286506000
8,125000,12,2026-02-22T17:01:38.220968,-65.0,-64.3519,-64.3,1413,"1000002,100,8,D5,BE,C7,B3,61,09,7B,0F",0.279774000
8,125000,12,2026-02-22T17:01:39.739968,-65.0,-64.5633,-64.5,1519,"1000003,100,8,D6,14,83,3F,6B,45,24,33",0.300762000
8,125000,12,2026-02-22T17:01:41.112968,-64.0,-64.3950,-64.2,1373,"1000004,100,8,D9,29,12,FF,B1,97,97,3F",0.271854000
8,125000,12,2026-02-22T17:01:42.493968,-66.0,-65.1875,-65.0,1381,"1000005,100,8,6A,BE,A1,A3,89,61,FE,75",0.273438000
8,125000,12,2026-02-22T17:01:43.973968,-66.0,-65.5938,-65.2,1480,"1000006,100,8,80,0F,B6,B3,67,72,A9,61",0.293040000
8,125000,12,2026-02-22T17:01:45.351968,-63.0,-64.2969,-64.8,1378,"1000007,100,8,3F,E1,F9,24,34,5A,29,E4",0.272844000
8,125000,12,2026-02-22T17:01:46.805968,-65.0,-64.6484,-65.0,1454,"1000008,100,8,A2,29,B7,A8,83,59,61,90",0.287892000
8,125000,12,2026-02-22T17:01:48.271968,-66.0,-65.3242,-65.0,1466,"1000009,100,8,DD,80,24,53,93,FC,3E,E8",0.290268000
8,125000,12,2026-02-22T17:01:49.663968,-65.0,-65.1621,-64.8,1392,"1000010,100,8,A4,A5,48,87,AA,7D,A8,48",0.275616000
8,125000,12,2026-02-22T17:01:51.128968,-64.0,-64.5811,-65.0,1465,"1000011,100,8,8D,0C,9C,10,03,EB,39,39",0.290070000
8,125000,12,2026-02-22T17:01:52.633968,-65.0,-64.7905,-65.0,1505,"1000012,100,8,14,23,93,3B,1A,88,5B,C5",0.297990000
