SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
7,250000,2,"1000001,100,8,9E,53,EC,56,3A,1E,E2,60",37,-76.0,-70.6000,-75.64,-75.6,8.75,13.13,399,2026-02-22T17:01:35.740538
7,250000,2,"1000002,100,8,8B,59,A3,F2,0C,10,7A,34",37,-75.0,-69.5333,-75.40,-75.4,8.75,13.13,374,2026-02-22T17:01:36.114538
7,250000,2,"1000003,100,8,C7,DD,12,67,86,3F,DC,9C",37,-76.0,-70.6000,-75.59,-75.6,8.75,13.13,466,2026-02-22T17:01:36.580538
7,250000,2,"1000004,100,8,FF,7A,09,EA,7A,EE,79,B0",37,-75.0,-69.5333,-75.42,-75.5,8.75,13.13,382,2026-02-22T17:01:36.962538
7,250000,2,"1000005,100,8,55,97,40,4F,EC,C2,EA,D0",37,-75.0,-69.5333,-75.16,-75.2,8.75,13.13,398,2026-02-22T17:01:37.360538
7,250000,2,"1000006,100,8,03,EA,68,A9,F5,E0,9F,C9",37,-76.0,-70.6000,-75.58,-75.5,8.75,13.13,461,2026-02-22T17:01:37.821538
7,250000,2,"1000007,100,8,9C,DC,94,54,8E,81,61,92",37,-75.0,-69.5333,-75.29,-75.2,8.75,13.13,356,2026-02-22T17:01:38.177538
7,250000,2,"1000008,100,8,5D,2E,BE,D4,23,8F,FC,F9",37,-75.0,-69.5333,-75.14,-75.2,8.75,13.13,418,2026-02-22T17:01:38.595538
7,250000,2,"1000009,100,8,C5,41,32,34,1D,F2,92,E0",37,-76.0,-70.6000,-75.57,-75.5,8.75,13.13,358,2026-02-22T17:01:38.953538
7,250000,2,"1000010,100,8,01,42,1B,36,94,19,06,B1",37,-77.0,-71.6667,-76.29,-75.8,8.75,13.13,412,2026-02-22T17:01:39.365538
7,250000,2,"1000011,100,8,10,43,C4,F5,21,65,6C,BA",37,-76.0,-70.6000,-76.14,-76.0,8.75,13.13,398,2026-02-22T17:01:39.763538
7,250000,2,"1000012,100,8,8F,B7,61,98,46,A7,9A,43",37,-75.0,-69.5333,-75.57,-76.0,8.75,13.13,406,2026-02-22T17:01:40.169538
7,250000,2,"1000013,100,8,07,AB,F6,F4,05,7B,4D,47",37,-75.0,-69.5333,-75.29,-75.8,8.75,13.13,440,2026-02-22T17:01:40.609538
7,250000,2,"1000014,100,8,19,F6,AB,B7,B3,18,DA,00",37,-75.0,-69.5333,-75.14,-75.2,8.75,13.13,414,2026-02-22T17:01:41.023538
7,250000,2,"1000015,100,8,EB,B0,36,6B,06,B2,69,06",37,-75.0,-69.5333,-75.07,-75.0,8.75,13.13,427,2026-02-22T17:01:41.450538
7,250000,2,"1000016,100,8,2E,13,25,14,35,D0,3E,CA",37,-76.0,-70.6000,-75.54,-75.2,8.75,13.13,396,2026-02-22T17:01:41.846538
7,250000,2,"1000017,100,8,7B,90,40,27,1A,D4,5D,96",37,-74.0,-68.4667,-74.77,-75.0,8.75,13.13,413,2026-02-22T17:01:42.259538
7,250000,2,"1000018,100,8,02,2B,57,45,C2,98,DF,9A",37,-75.0,-69.5333,-74.88,-75.0,8.75,13.13,429,2026-02-22T17:01:42.688538
7,250000,2,"1000019,100,8,E4,AE,B6,64,5C,1C,27,58",37,-74.0,-68.4667,-74.44,-74.8,8.75,13.13,411,2026-02-22T17:01:43.099538
7,250000,2,"1000020,100,8,C8,18,27,9A,73,08,51,E0",37,-74.0,-68.4667,-74.22,-74.2,8.75,13.13,417,2026-02-22T17:01:43.516538
7,250000,2,"1000021,100,8,15,3E,E0,5A,87,66,9F,0C",37,-75.0,-69.5333,-74.61,-74.5,8.75,13.13,366,2026-02-22T17:01:43.882538
7,250000,2,"1000022,100,8,D4,D4,C2,F7,29,1A,17,6D",37,-76.0,-70.6000,-75.31,-74.8,8.75,13.13,351,2026-02-22T17:01:44.233538
7,250000,2,"1000023,100,8,12,76,9A,29,4F,D7,C8,41",37,-75.0,-69.5333,-75.15,-75.0,8.75,13.13,465,2026-02-22T17:01:44.698538
7,250000,2,"1000024,100,8,A9,BD,4F,62,A2,C8,14,04",37,-75.0,-69.5333,-75.08,-75.2,8.75,13.13,418,2026-02-22T17:01:45.116538
7,250000,2,"1000025,100,8,FD,4A,81,5B,30,92,44,4F",37,-74.0,-68.4667,-74.54,-75.0,8.75,13.13,376,2026-02-22T17:01:45.492538
7,250000,2,"1000026,100,8,72,66,15,08,60,D5,CE,2D",37,-76.0,-70.6000,-75.27,-75.0,8.75,13.13,427,2026-02-22T17:01:45.919538
7,250000,2,"1000027,100,8,87,FF,88,5A,99,CE,AD,C9",37,-75.0,-69.5333,-75.13,-75.0,8.75,13.13,388,2026-02-22T17:01:46.307538
7,250000,2,"1000028,100,8,99,BD,1A,36,26,20,17,96",37,-75.0,-69.5333,-75.07,-75.0,8.75,13.13,342,2026-02-22T17:01:46.649538
7,250000,2,"1000029,100,8,5C,59,4B,32,BF,4D,A4,DA",37,-76.0,-70.6000,-75.53,-75.5,8.75,13.13,424,2026-02-22T17:01:47.073538
7,250000,2,"1000030,100,8,EC,4C,EE,66,E3,38,20,4B",37,-76.0,-70.6000,-75.77,-75.5,8.75,13.13,424,2026-02-22T17:01:47.497538
7,250000,2,"1000031,100,8,02,72,91,7F,9D,32,35,F8",37,-76.0,-70.6000,-75.88,-75.8,8.75,13.13,381,2026-02-22T17:01:47.878538
7,250000,2,"1000032,100,8,B2,05,87,DC,5E,17,AA,84",37,-74.0,-68.4667,-74.94,-75.5,8.75,13.13,406,2026-02-22T17:01:48.284538
7,250000,2,"1000033,100,8,C8,6E,3F,AF,DD,2C,5C,FE",37,-75.0,-69.5333,-74.97,-75.2,8.75,13.13,367,2026-02-22T17:01:48.651538
7,250000,2,"1000034,100,8,0B,03,12,69,6B,00,3C,00",37,-75.0,-69.5333,-74.99,-75.0,8.75,13.13,397,2026-02-22T17:01:49.048538
7,250000,2,"1000035,100,8,E2,62,57,27,D7,C7,65,46",37,-76.0,-70.6000,-75.49,-75.0,8.75,13.13,370,2026-02-22T17:01:49.418538
7,250000,2,"1000036,100,8,FB,84,38,8E,61,E6,AA,01",37,-77.0,-71.6667,-76.25,-75.8,8.75,13.13,399,2026-02-22T17:01:49.817538
7,250000,2,"1000037,100,8,94,26,D0,03,9A,BD,6F,87",37,-74.0,-68.4667,-75.12,-75.5,8.75,13.13,388,2026-02-22T17:01:50.205538
7,250000,2,"1000038,100,8,E5,FF,DB,44,5B,02,9B,9A",37,-75.0,-69.5333,-75.06,-75.5,8.75,13.13,363,2026-02-22T17:01:50.568538
7,250000,2,"1000039,100,8,20,1C,11,8B,AB,64,80,F1",37,-76.0,-70.6000,-75.53,-75.5,8.75,13.13,374,2026-02-22T17:01:50.942538
7,250000,2,"1000040,100,8,20,2B,3D,52,E7,8C,D1,3C",37,-77.0,-71.6667,-76.27,-75.5,8.75,13.13,392,2026-02-22T17:01:51.334538
7,250000,2,"1000041,100,8,D6,86,15,EF,E7,42,B2,2A",37,-76.0,-70.6000,-76.13,-76.0,8.75,13.13,443,2026-02-22T17:01:51.777538
7,250000,2,"1000042,100,8,AB,38,20,26,43,0D,71,67",37,-76.0,-70.6000,-76.07,-76.2,8.75,13.13,355,2026-02-22T17:01:52.132538
7,250000,2,"1000043,100,8,6C,27,34,CB,60,5E,B2,0B",37,-76.0,-70.6000,-76.03,-76.2,8.75,13.13,347,2026-02-22T17:01:52.479538
7,250000,2,"1000044,100,8,4A,A4,91,12,C4,A8,EB,E3",37,-76.0,-70.6000,-76.02,-76.0,8.75,13.13,424,2026-02-22T17:01:52.903538
7,250000,2,"1000045,100,8,8F,4D,F8,75,69,7B,35,52",37,-76.0,-70.6000,-76.01,-76.0,8.75,13.13,346,2026-02-22T17:01:53.249538
7,250000,2,"1000046,100,8,CD,10,3A,14,A8,DA,B7,F0",37,-75.0,-69.5333,-75.50,-75.8,8.75,13.13,425,2026-02-22T17:01:53.674538
7,250000,2,"1000047,100,8,9C,CC,94,6E,B6,28,85,37",37,-74.0,-68.4667,-74.75,-75.2,8.75,13.13,419,2026-02-22T17:01:54.093538
7,250000,2,"1000048,100,8,BE,BE,62,14,37,81,65,28",37,-75.0,-69.5333,-74.88,-75.0,8.75,13.13,362,2026-02-22T17:01:54.455538
7,250000,2,"1000049,100,8,12,F0,84,4C,AE,DB,47,E1",37,-76.0,-70.6000,-75.44,-75.0,8.75,13.13,360,2026-02-22T17:01:54.815538
7,250000,2,"1000050,100,8,53,08,81,9D,0D,B7,49,4C",37,-77.0,-71.6667,-76.22,-75.5,8.75,13.13,377,2026-02-22T17:01:55.192538
7,250000,2,"1000051,100,8,95,91,31,14,C3,C6,3C,5C",37,-75.0,-69.5333,-75.61,-75.8,8.75,13.13,429,2026-02-22T17:01:55.621538
7,250000,2,"1000052,100,8,7D,92,1C,1E,68,29,07,57",37,-75.0,-69.5333,-75.30,-75.8,8.75,13.13,388,2026-02-22T17:01:56.009538
7,250000,2,"1000053,100,8,96,AA,74,C8,B2,40,CC,F2",37,-74.0,-68.4667,-74.65,-75.2,8.75,13.13,460,2026-02-22T17:01:56.469538
7,250000,2,"1000054,100,8,CB,E6,D8,19,E2,B4,B5,83",37,-76.0,-70.6000,-75.33,-75.0,8.75,13.13,351,2026-02-22T17:01:56.820538
7,250000,2,"1000055,100,8,D8,FB,F9,5C,98,03,28,C0",37,-76.0,-70.6000,-75.66,-75.2,8.75,13.13,397,2026-02-22T17:01:57.217538
