SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
8,500000,12,"1000001,100,8,0F,F2,9F,91,D7,03,34,12",37,-68.0,-62.0667,-67.69,-67.7,10.85,16.28,367,2026-02-22T18:56:21.180062
8,500000,12,"1000002,100,8,AD,15,7A,4B,2B,C8,AC,4E",37,-68.0,-62.0667,-67.81,-67.8,10.85,16.28,360,2026-02-22T18:56:21.540062
8,500000,12,"1000003,100,8,AF,42,BD,71,A6,A2,B8,C0",37,-66.0,-59.9333,-67.22,-67.3,10.85,16.28,386,2026-02-22T18:56:21.926062
8,500000,12,"1000004,100,8,DB,BB,D6,22,DD,37,C9,F8",37,-68.0,-62.0667,-67.45,-67.5,10.85,16.28,376,2026-02-22T18:56:22.302062
8,500000,12,"1000005,100,8,0D,E0,01,1C,37,54,39,30",37,-68.0,-62.0667,-67.72,-67.5,10.85,16.28,364,2026-02-22T18:56:22.666062
8,500000,12,"1000006,100,8,AA,6F,17,99,FC,F2,89,69",37,-69.0,-63.1333,-68.36,-67.8,10.85,16.28,374,2026-02-22T18:56:23.040062
8,500000,12,"1000007,100,8,8E,59,6B,B7,96,18,6D,64",37,-67.0,-61.0000,-67.68,-68.0,10.85,16.28,341,2026-02-22T18:56:23.381062
8,500000,12,"1000008,100,8,63,A3,B3,16,6A,44,41,3A",37,-68.0,-62.0667,-67.84,-68.0,10.85,16.28,372,2026-02-22T18:56:23.753062
8,500000,12,"1000009,100,8,9A,5C,52,6D,8C,CF,ED,20",37,-68.0,-62.0667,-67.92,-68.0,10.85,16.28,378,2026-02-22T18:56:24.131062
8,500000,12,"1000010,100,8,D4,75,71,E4,DA,3B,1E,2B",37,-69.0,-63.1333,-68.46,-68.0,10.85,16.28,363,2026-02-22T18:56:24.494062
8,500000,12,"1000011,100,8,B4,21,B1,3C,B0,4F,F5,41",37,-67.0,-61.0000,-67.73,-68.0,10.85,16.28,350,2026-02-22T18:56:24.844062
8,500000,12,"1000012,100,8,3C,6C,FF,97,76,6B,9C,07",37,-66.0,-59.9333,-66.86,-67.5,10.85,16.28,382,2026-02-22T18:56:25.226062
8,500000,12,"1000013,100,8,C6,6D,2B,EB,7A,1C,68,7E",37,-67.0,-61.0000,-66.93,-67.2,10.85,16.28,390,2026-02-22T18:56:25.616062
8,500000,12,"1000014,100,8,F4,9D,FC,8C,A9,79,4E,A6",37,-69.0,-63.1333,-67.97,-67.2,10.85,16.28,363,2026-02-22T18:56:25.979062
8,500000,12,"1000015,100,8,DF,73,5E,C6,D1,99,1D,C5",37,-68.0,-62.0667,-67.98,-67.5,10.85,16.28,381,2026-02-22T18:56:26.360062
8,500000,12,"1000016,100,8,09,7C,B6,D5,21,1A,F6,90",37,-67.0,-61.0000,-67.49,-67.8,10.85,16.28,350,2026-02-22T18:56:26.710062
8,500000,12,"1000017,100,8,F5,61,3B,DE,63,91,9C,22",37,-66.0,-59.9333,-66.75,-67.5,10.85,16.28,368,2026-02-22T18:56:27.078062
8,500000,12,"1000018,100,8,00,0A,DB,C2,EF,42,36,30",37,-66.0,-59.9333,-66.37,-66.8,10.85,16.28,384,2026-02-22T18:56:27.462062
8,500000,12,"1000019,100,8,45,56,D8,90,8A,2D,7D,65",37,-68.0,-62.0667,-67.19,-66.8,10.85,16.28,354,2026-02-22T18:56:27.816062
8,500000,12,"1000020,100,8,7C,2A,07,D0,5A,27,86,D5",37,-67.0,-61.0000,-67.09,-66.8,10.85,16.28,357,2026-02-22T18:56:28.173062
8,500000,12,"1000021,100,8,4A,22,7E,4D,8C,7A,FF,F2",37,-68.0,-62.0667,-67.55,-67.2,10.85,16.28,364,2026-02-22T18:56:28.537062
8,500000,12,"1000022,100,8,BB,8E,8A,01,F2,6E,FD,36",37,-68.0,-62.0667,-67.77,-67.8,10.85,16.28,374,2026-02-22T18:56:28.911062
8,500000,12,"1000023,100,8,A3,6B,C0,A8,CC,F5,E5,39",37,-67.0,-61.0000,-67.39,-67.5,10.85,16.28,331,2026-02-22T18:56:29.242062
8,500000,12,"1000024,100,8,F2,32,6E,4F,50,7B,E1,AB",37,-67.0,-61.0000,-67.19,-67.5,10.85,16.28,366,2026-02-22T18:56:29.608062
8,500000,12,"1000025,100,8,AD,2E,09,45,E2,92,39,27",37,-68.0,-62.0667,-67.60,-67.5,10.85,16.28,370,2026-02-22T18:56:29.978062
8,500000,12,"1000026,100,8,F7,10,B7,70,37,5F,7B,93",37,-68.0,-62.0667,-67.80,-67.5,10.85,16.28,348,2026-02-22T18:56:30.326062
8,500000,12,"1000027,100,8,97,59,2B,66,E7,F0,C9,6C",37,-68.0,-62.0667,-67.90,-67.8,10.85,16.28,344,2026-02-22T18:56:30.670062
8,500000,12,"1000028,100,8,7A,0A,C9,5C,45,B9,71,D1",37,-66.0,-59.9333,-66.95,-67.5,10.85,16.28,377,2026-02-22T18:56:31.047062
8,500000,12,"1000029,100,8,81,93,E9,D5,F0,D7,0D,E8",37,-67.0,-61.0000,-66.97,-67.2,10.85,16.28,390,2026-02-22T18:56:31.437062
8,500000,12,"1000030,100,8,E0,AD,57,92,22,5D,8B,8C",37,-67.0,-61.0000,-66.99,-67.0,10.85,16.28,338,2026-02-22T18:56:31.775062
8,500000,12,"1000031,100,8,8A,6E,17,2A,95,A7,AD,45",37,-67.0,-61.0000,-66.99,-66.8,10.85,16.28,371,2026-02-22T18:56:32.146062
8,500000,12,"1000032,100,8,5E,EE,EC,A7,A2,AF,F7,79",37,-67.0,-61.0000,-67.00,-67.0,10.85,16.28,401,2026-02-22T18:56:32.547062
8,500000,12,"1000033,100,8,A1,5E,DD,2F,BD,60,24,00",37,-67.0,-61.0000,-67.00,-67.0,10.85,16.28,397,2026-02-22T18:56:32.944062
8,500000,12,"1000034,100,8,D0,18,7C,EC,FB,AC,DE,6A",37,-68.0,-62.0667,-67.50,-67.2,10.85,16.28,388,2026-02-22T18:56:33.332062
8,500000,12,"1000035,100,8,C2,EB,D7,3C,B5,F2,ED,4E",37,-69.0,-63.1333,-68.25,-67.8,10.85,16.28,341,2026-02-22T18:56:33.673062
8,500000,12,"1000036,100,8,0F,BF,01,20,18,46,54,8F",37,-69.0,-63.1333,-68.62,-68.2,10.85,16.28,354,2026-02-22T18:56:34.027062
8,500000,12,"1000037,100,8,33,13,92,64,F5,A2,08,E1",37,-68.0,-62.0667,-68.31,-68.5,10.85,16.28,349,2026-02-22T18:56:34.376062
8,500000,12,"1000038,100,8,0A,F4,04,55,4E,65,B9,C5",37,-68.0,-62.0667,-68.16,-68.5,10.85,16.28,389,2026-02-22T18:56:34.765062
8,500000,12,"1000039,100,8,A8,7D,33,2B,4A,72,FA,81",37,-66.0,-59.9333,-67.08,-67.8,10.85,16.28,374,2026-02-22T18:56:35.139062
8,500000,12,"1000040,100,8,A9,5D,6F,74,28,60,41,E4",37,-69.0,-63.1333,-68.04,-67.8,10.85,16.28,378,2026-02-22T18:56:35.517062
8,500000,12,"1000041,100,8,97,F0,A1,7C,06,F2,FD,70",37,-66.0,-59.9333,-67.02,-67.2,10.85,16.28,358,2026-02-22T18:56:35.875062
8,500000,12,"1000042,100,8,67,79,72,5C,A6,53,67,3F",37,-67.0,-61.0000,-67.01,-67.0,10.85,16.28,383,2026-02-22T18:56:36.258062
8,500000,12,"1000043,100,8,DC,FE,67,63,31,E8,F5,07",37,-68.0,-62.0667,-67.50,-67.5,10.85,16.28,403,2026-02-22T18:56:36.661062
8,500000,12,"1000044,100,8,B4,FE,2C,45,0F,E4,53,3C",37,-68.0,-62.0667,-67.75,-67.2,10.85,16.28,369,2026-02-22T18:56:37.030062
