SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
8,250000,22,"2469763,100,8,5C,7B,FD,40,F8,5B,A0,41",37,-54.0,-47.1333,-53.90,-53.9,43.40,48.83,728,2025-12-20T16:26:06.225742
8,250000,22,"2471071,100,8,B7,20,C0,40,F6,05,A0,41",37,-54.0,-47.1333,-53.94,-53.9,43.40,48.83,727,2025-12-20T16:26:06.952742
8,250000,22,"2471801,100,8,2D,37,5A,40,FB,0F,A0,41",37,-53.0,-46.0667,-53.63,-53.7,43.40,48.83,729,2025-12-20T16:26:07.681742
8,250000,22,"2472530,100,8,D9,11,10,40,AB,44,A0,41",37,-53.0,-46.0667,-53.44,-53.5,43.40,48.83,724,2025-12-20T16:26:08.405742
8,250000,22,"2473259,100,8,BF,E7,07,40,63,B0,A0,41",37,-54.0,-47.1333,-53.75,-53.5,43.40,48.83,730,2025-12-20T16:26:09.135742
8,250000,22,"2473988,100,8,CC,52,56,40,64,4D,A1,41",37,-53.0,-46.0667,-53.38,-53.2,43.40,48.83,730,2025-12-20T16:26:09.865742
8,250000,22,"2474717,100,8,A9,A5,A1,40,A0,FA,A1,41",37,-54.0,-47.1333,-53.69,-53.5,43.40,48.83,729,2025-12-20T16:26:10.594742
8,250000,22,"2475446,100,8,77,18,DF,40,F4,F0,A2,41",37,-54.0,-47.1333,-53.84,-53.8,43.40,48.83,719,2025-12-20T16:26:11.313742
8,250000,22,"2476175,100,8,B7,ED,FC,40,21,E9,A3,41",37,-54.0,-47.1333,-53.92,-53.8,43.40,48.83,734,2025-12-20T16:26:12.047742
8,250000,22,"2476904,100,8,22,98,F6,40,9F,34,A5,41",37,-54.0,-47.1333,-53.96,-54.0,43.40,48.83,728,2025-12-20T16:26:12.775742
8,250000,22,"2477633,100,8,88,88,C7,40,BD,AB,A6,41",37,-54.0,-47.1333,-53.98,-54.0,43.40,48.83,723,2025-12-20T16:26:13.498742
8,250000,22,"2478363,100,8,6F,3B,8F,40,9C,0E,A8,41",37,-52.0,-45.0000,-52.99,-53.5,43.40,48.83,727,2025-12-20T16:26:14.225742
8,250000,22,"2479092,100,8,E4,8F,2C,40,B9,D1,A9,41",37,-54.0,-47.1333,-53.50,-53.5,43.40,48.83,727,2025-12-20T16:26:14.952742
8,250000,22,"2479821,100,8,8F,00,00,40,AE,BA,AB,41",37,-54.0,-47.1333,-53.75,-53.5,43.40,48.83,728,2025-12-20T16:26:15.680742
8,250000,22,"2480550,100,8,ED,0D,22,40,19,7A,AD,41",37,-54.0,-47.1333,-53.87,-53.5,43.40,48.83,727,2025-12-20T16:26:16.407742
8,250000,22,"2481279,100,8,F6,C2,86,40,D9,A2,AF,41",37,-54.0,-47.1333,-53.94,-54.0,43.40,48.83,729,2025-12-20T16:26:17.136742
8,250000,22,"2482008,100,8,FD,77,BF,40,0F,95,B1,41",37,-54.0,-47.1333,-53.97,-54.0,43.40,48.83,727,2025-12-20T16:26:17.863742
8,250000,22,"2482737,100,8,14,7F,F2,40,47,F4,B3,41",37,-54.0,-47.1333,-53.98,-54.0,43.40,48.83,727,2025-12-20T16:26:18.590742
8,250000,22,"2483466,100,8,8A,B9,FE,40,A1,6C,B6,41",37,-54.0,-47.1333,-53.99,-54.0,43.40,48.83,728,2025-12-20T16:26:19.318742
8,250000,22,"2484195,100,8,B3,5F,E5,40,4F,9C,B8,41",37,-54.0,-47.1333,-54.00,-54.0,43.40,48.83,727,2025-12-20T16:26:20.045742
8,250000,22,"2484924,100,8,C3,4F,AA,40,0B,3B,BB,41",37,-53.0,-46.0667,-53.50,-53.8,43.40,48.83,729,2025-12-20T16:26:20.774742
8,250000,22,"2485654,100,8,9B,CC,54,40,CA,E9,BD,41",37,-54.0,-47.1333,-53.75,-53.8,43.40,48.83,727,2025-12-20T16:26:21.501742
8,250000,22,"2486383,100,8,75,95,0D,40,9F,40,C0,41",37,-54.0,-47.1333,-53.87,-53.8,43.40,48.83,729,2025-12-20T16:26:22.230742
8,250000,22,"2487112,100,8,BB,D7,09,40,22,04,C3,41",37,-54.0,-47.1333,-53.94,-53.8,43.40,48.83,735,2025-12-20T16:26:22.965742
8,250000,22,"2487841,100,8,B4,EC,4B,40,AC,67,C5,41",37,-53.0,-46.0667,-53.47,-53.8,43.40,48.83,721,2025-12-20T16:26:23.686742
8,250000,22,"2488570,100,8,9E,DF,A4,40,02,34,C8,41",37,-54.0,-47.1333,-53.73,-53.8,43.40,48.83,726,2025-12-20T16:26:24.412742
8,250000,22,"2489299,100,8,1C,7E,E1,40,16,00,CB,41",37,-54.0,-47.1333,-53.87,-53.8,43.40,48.83,729,2025-12-20T16:26:25.141742
8,250000,22,"2490028,100,8,9C,AF,FD,40,01,63,CD,41",37,-54.0,-47.1333,-53.93,-53.8,43.40,48.83,724,2025-12-20T16:26:25.865742
8,250000,22,"2490757,100,8,E3,26,F5,40,51,25,D0,41",37,-54.0,-47.1333,-53.97,-54.0,43.40,48.83,738,2025-12-20T16:26:26.603742
8,250000,22,"2491486,100,8,CF,91,C4,40,6B,DD,D2,41",37,-54.0,-47.1333,-53.98,-54.0,43.40,48.83,725,2025-12-20T16:26:27.328742
8,250000,22,"2492215,100,8,3E,10,8C,40,5C,27,D5,41",37,-54.0,-47.1333,-53.99,-54.0,43.40,48.83,727,2025-12-20T16:26:28.055742
8,250000,22,"2492944,100,8,9D,82,28,40,7E,C3,D7,41",37,-54.0,-47.1333,-54.00,-54.0,43.40,48.83,728,2025-12-20T16:26:28.783742
8,250000,22,"2493673,100,8,3B,5D,00,40,92,F0,D9,41",37,-54.0,-47.1333,-54.00,-54.0,43.40,48.83,726,2025-12-20T16:26:29.509742
8,250000,22,"2494402,100,8,6F,D0,25,40,77,65,DC,41",37,-54.0,-47.1333,-54.00,-54.0,43.40,48.83,722,2025-12-20T16:26:30.231742
8,250000,22,"2495131,100,8,DE,E3,89,40,C9,C0,DE,41",37,-54.0,-47.1333,-54.00,-54.0,43.40,48.83,732,2025-12-20T16:26:30.963742
8,250000,22,"2495860,100,8,19,80,C2,40,52,AF,E0,41",37,-54.0,-47.1333,-54.00,-54.0,43.40,48.83,729,2025-12-20T16:26:31.692742
8,250000,22,"2496589,100,8,BA,19,F4,40,69,D3,E2,41",37,-54.0,-47.1333,-54.00,-54.0,43.40,48.83,727,2025-12-20T16:26:32.419742
8,250000,22,"2497318,100,8,97,25,FE,40,DD,D5,E4,41",37,-53.0,-46.0667,-53.50,-53.8,43.40,48.83,725,2025-12-20T16:26:33.144742
