SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
8,500000,12,"2581002,100,8,3E,FB,E2,40,F9,13,EA,41",37,-58.0,-51.4000,-57.65,-57.6,10.85,16.28,368,2025-12-20T16:27:56.722818
8,500000,12,"2581660,100,8,72,73,B0,40,C1,C2,E8,41",37,-58.0,-51.4000,-57.78,-57.8,10.85,16.28,365,2025-12-20T16:27:57.087818
8,500000,12,"2582028,100,8,13,C4,93,40,BF,0E,E8,41",37,-57.0,-50.3333,-57.53,-57.6,10.85,16.28,366,2025-12-20T16:27:57.453818
8,500000,12,"2582398,100,8,FB,4D,5F,40,47,13,E7,41",37,-58.0,-51.4000,-57.67,-57.8,10.85,16.28,373,2025-12-20T16:27:57.826818
8,500000,12,"2582766,100,8,BB,9A,32,40,4C,4E,E6,41",37,-58.0,-51.4000,-58.13,-57.8,10.85,16.28,370,2025-12-20T16:27:58.196818
8,500000,12,"2583136,100,8,47,2F,0B,40,D5,3C,E5,41",37,-58.0,-51.4000,-58.06,-57.8,10.85,16.28,362,2025-12-20T16:27:58.558818
8,500000,12,"2583504,100,8,75,2D,00,40,D9,67,E4,41",37,-57.0,-50.3333,-57.53,-57.8,10.85,16.28,376,2025-12-20T16:27:58.934818
8,500000,12,"2583873,100,8,2D,4E,06,40,53,8C,E3,41",37,-58.0,-51.4000,-57.77,-57.8,10.85,16.28,363,2025-12-20T16:27:59.297818
8,500000,12,"2584243,100,8,C2,F7,27,40,C8,5D,E2,41",37,-58.0,-51.4000,-57.88,-57.8,10.85,16.28,374,2025-12-20T16:27:59.671818
8,500000,12,"2584611,100,8,43,69,51,40,C4,73,E1,41",37,-58.0,-51.4000,-57.94,-57.8,10.85,16.28,365,2025-12-20T16:28:00.036818
8,500000,12,"2584981,100,8,D7,5D,82,40,E2,83,E0,41",37,-57.0,-50.3333,-57.47,-57.8,10.85,16.28,369,2025-12-20T16:28:00.405818
8,500000,12,"2585350,100,8,AA,43,A8,40,4B,3B,DF,41",37,-58.0,-51.4000,-57.74,-57.8,10.85,16.28,365,2025-12-20T16:28:00.770818
8,500000,12,"2585718,100,8,EA,28,C4,40,94,3E,DE,41",37,-57.0,-50.3333,-57.37,-57.5,10.85,16.28,376,2025-12-20T16:28:01.146818
