SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
12,500000,2,2025-12-31T20:44:18.622686,-70.0,-70.4476,-70.5,4128,"18367839,100,8,9D,89,FB,40,C7,67,E3,41",0.449539200
12,500000,2,2025-12-31T20:44:22.749686,-71.0,-70.6598,-70.6,4127,"18382287,100,8,8A,DD,DA,40,B3,E9,EF,41",0.449430300
12,500000,2,2025-12-31T20:44:26.871686,-71.0,-70.7708,-70.7,4122,"18386416,100,8,02,8A,A2,40,16,76,D4,41",0.448885800
12,500000,2,2025-12-31T20:44:31.006686,-69.0,-70.2416,-70.2,4135,"18390545,100,8,6D,B1,D0,40,89,DF,C5,41",0.450301500
12,500000,2,2025-12-31T20:44:35.142686,-71.0,-70.0677,-70.5,4136,"18394674,100,8,2F,BA,0D,40,85,35,B7,41",0.450410400
12,500000,2,2025-12-31T20:44:39.263686,-70.0,-70.0339,-70.2,4121,"18398803,100,8,CF,7B,FE,40,83,37,AB,41",0.448776900
12,500000,2,2025-12-31T20:44:43.389686,-70.0,-70.0169,-70.0,4126,"18402932,100,8,A1,54,3F,40,9E,F7,A2,41",0.449321400
12,500000,2,2025-12-31T20:44:47.526686,-71.0,-70.5085,-70.5,4137,"18407061,100,8,45,CF,B0,40,96,01,A0,41",0.450519300
12,500000,2,2025-12-31T20:44:51.645686,-72.0,-71.2542,-70.8,4119,"18411190,100,8,F5,88,CC,40,19,99,A2,41",0.448559100
12,500000,2,2025-12-31T20:44:55.783686,-72.0,-71.6271,-71.2,4138,"18415319,100,8,0C,57,1A,40,D2,41,AA,41",0.450628200
12,500000,2,2025-12-31T20:44:59.899686,-70.0,-70.8136,-71.2,4116,"18419448,100,8,A3,35,FF,40,AF,4C,B6,41",0.448232400
12,500000,2,2025-12-31T20:45:04.027686,-71.0,-70.9068,-71.2,4128,"18423578,100,8,94,88,2B,40,FE,77,C4,41",0.449539200
12,500000,2,2025-12-31T20:45:08.165686,-72.0,-71.4534,-71.2,4138,"18427707,100,8,91,78,B5,40,E0,7F,D3,41",0.450628200
12,500000,2,2025-12-31T20:45:12.284686,-70.0,-70.7267,-70.8,4119,"18431836,100,8,7F,44,C8,40,C1,E3,E0,41",0.448559100
12,500000,2,2025-12-31T20:45:16.421686,-72.0,-71.3633,-71.2,4137,"18435965,100,8,F2,59,1F,40,51,87,EA,41",0.450519300
12,500000,2,2025-12-31T20:45:20.546686,-71.0,-71.1817,-71.2,4125,"18440094,100,8,9E,B3,FF,40,3F,8E,EF,41",0.449212500
12,500000,2,2025-12-31T20:45:24.685686,-72.0,-71.5908,-71.2,4139,"18444223,100,8,61,AF,25,40,62,07,EF,41",0.450737100
12,500000,2,2025-12-31T20:45:28.806686,-72.0,-71.7954,-71.8,4121,"18448352,100,8,5E,14,BA,40,C5,FE,E8,41",0.448776900
12,500000,2,2025-12-31T20:45:32.940686,-71.0,-71.3977,-71.5,4134,"18452481,100,8,54,D5,BA,40,DA,95,DE,41",0.450192600
12,500000,2,2025-12-31T20:45:37.073686,-71.0,-71.1989,-71.5,4133,"18456610,100,8,D3,C1,24,40,92,BA,D0,41",0.450083700
12,500000,2,2025-12-31T20:45:41.186686,-71.0,-71.0994,-71.2,4113,"18460739,100,8,9D,C2,FF,40,A6,05,C2,41",0.447905700
12,500000,2,2025-12-31T20:45:45.327686,-69.0,-70.0497,-70.5,4141,"18464868,100,8,2E,37,20,40,40,C7,B3,41",0.450954900
12,500000,2,2025-12-31T20:45:49.448686,-71.0,-70.5249,-70.5,4121,"18468997,100,8,EF,8D,C7,40,AB,AA,A8,41",0.448776900
12,500000,2,2025-12-31T20:45:53.581686,-71.0,-70.7624,-70.5,4133,"18473126,100,8,08,3C,B6,40,E3,AD,A1,41",0.450083700
12,500000,2,2025-12-31T20:45:57.701686,-70.0,-70.3812,-70.2,4120,"18477255,100,8,CB,52,37,40,1C,20,A0,41",0.448668000
12,500000,2,2025-12-31T20:46:01.827686,-69.0,-69.6906,-70.2,4126,"18481384,100,8,87,4E,FF,40,DA,24,A4,41",0.449321400
12,500000,2,2025-12-31T20:46:05.971686,-71.0,-70.3453,-70.2,4144,"18485513,100,8,69,23,1B,40,30,47,AD,41",0.451281600
12,500000,2,2025-12-31T20:46:10.088686,-70.0,-70.1727,-70.0,4117,"18489642,100,8,C0,D6,CB,40,8D,D9,B9,41",0.448341300
12,500000,2,2025-12-31T20:46:14.222686,-70.0,-70.0863,-70.0,4134,"18493771,100,8,C2,94,B1,40,96,BC,C8,41",0.450192600
12,500000,2,2025-12-31T20:46:18.355686,-71.0,-70.5432,-70.5,4133,"18497900,100,8,C0,2B,3E,40,23,26,D7,41",0.450083700
12,500000,2,2025-12-31T20:46:22.476686,-71.0,-70.7716,-70.5,4121,"18502029,100,8,8A,9E,FE,40,C8,CC,E3,41",0.448776900
12,500000,2,2025-12-31T20:46:26.606686,-71.0,-70.8858,-70.8,4130,"18506158,100,8,C8,50,0E,40,A1,51,EC,41",0.449757000
12,500000,2,2025-12-31T20:46:30.735686,-72.0,-71.4429,-71.2,4129,"18510287,100,8,04,04,D0,40,F5,F1,EF,41",0.449648100
12,500000,2,2025-12-31T20:46:34.870686,-73.0,-72.2214,-71.8,4135,"18514416,100,8,A6,52,A3,40,CE,FF,ED,41",0.450301500
12,500000,2,2025-12-31T20:46:38.995686,-71.0,-71.6107,-71.8,4125,"18518545,100,8,50,56,45,40,A7,A7,E6,41",0.449212500
12,500000,2,2025-12-31T20:46:43.120686,-71.0,-71.3054,-71.8,4125,"18522674,100,8,57,25,FB,40,D3,49,DB,41",0.449212500
12,500000,2,2025-12-31T20:46:47.251686,-71.0,-71.1527,-71.5,4131,"18526803,100,8,19,EE,0A,40,20,EA,CC,41",0.449865900
12,500000,2,2025-12-31T20:46:51.369686,-70.0,-70.5763,-70.8,4118,"18530932,100,8,AC,DD,DB,40,19,3A,BE,41",0.448450200
12,500000,2,2025-12-31T20:46:55.500686,-71.0,-70.7882,-70.8,4131,"18535061,100,8,F2,90,9E,40,76,89,B0,41",0.449865900
12,500000,2,2025-12-31T20:46:59.623686,-70.0,-70.3941,-70.5,4123,"18539190,100,8,F9,CD,4C,40,C7,31,A6,41",0.448994700
12,500000,2,2025-12-31T20:47:03.760686,-70.0,-70.1970,-70.2,4137,"18543319,100,8,7B,8A,F9,40,09,C0,A0,41",0.450519300
12,500000,2,2025-12-31T20:47:07.888686,-70.0,-70.0985,-70.2,4128,"18547448,100,8,3B,FD,07,40,AD,B0,A0,41",0.449539200
12,500000,2,2025-12-31T20:47:12.026686,-70.0,-70.0493,-70.0,4138,"18551577,100,8,8A,82,DF,40,93,06,A6,41",0.450628200
12,500000,2,2025-12-31T20:47:16.137686,-70.0,-70.0246,-70.0,4111,"18555706,100,8,25,D0,99,40,C7,47,B0,41",0.447687900
12,500000,2,2025-12-31T20:47:20.270686,-72.0,-71.0123,-70.5,4133,"18559835,100,8,2C,FA,64,40,58,88,BD,41",0.450083700
12,500000,2,2025-12-31T20:47:24.400686,-70.0,-70.5062,-70.5,4130,"18563964,100,8,58,B7,F7,40,5E,99,CC,41",0.449757000
12,500000,2,2025-12-31T20:47:28.533686,-72.0,-71.2531,-71.0,4133,"18568093,100,8,73,E0,01,40,14,A8,DA,41",0.450083700
12,500000,2,2025-12-31T20:47:32.660686,-70.0,-70.6265,-71.0,4127,"18572222,100,8,7D,FF,E2,40,28,73,E6,41",0.449430300
12,500000,2,2025-12-31T20:47:36.790686,-73.0,-71.8133,-71.2,4130,"18576351,100,8,A3,9B,8B,40,DC,C4,ED,41",0.449757000
12,500000,2,2025-12-31T20:47:40.914686,-71.0,-71.4066,-71.5,4124,"18580480,100,8,8E,76,6D,40,E4,F5,EF,41",0.449103600
12,500000,2,2025-12-31T20:47:45.041686,-72.0,-71.7033,-71.5,4127,"18584609,100,8,A7,EC,F0,40,1E,9D,EC,41",0.449430300
12,500000,2,2025-12-31T20:47:49.177686,-72.0,-71.8517,-72.0,4136,"18588738,100,8,9B,C8,00,40,0A,07,E4,41",0.450410400
12,500000,2,2025-12-31T20:47:53.307686,-72.0,-71.9258,-71.8,4130,"18592867,100,8,53,52,E6,40,4A,71,D7,41",0.449757000
12,500000,2,2025-12-31T20:47:57.430686,-70.0,-70.9629,-71.5,4123,"18596996,100,8,70,FC,86,40,E6,0D,C9,41",0.448994700
12,500000,2,2025-12-31T20:48:01.565686,-71.0,-70.9815,-71.2,4135,"18601125,100,8,D2,26,76,40,BD,25,BA,41",0.450301500
12,500000,2,2025-12-31T20:48:05.682686,-71.0,-70.9907,-71.0,4117,"18605254,100,8,4C,44,EE,40,ED,83,AD,41",0.448341300
12,500000,2,2025-12-31T20:48:09.823686,-72.0,-71.4954,-71.0,4141,"18609383,100,8,F3,28,00,40,31,49,A4,41",0.450954900
12,500000,2,2025-12-31T20:48:13.938686,-71.0,-71.2477,-71.2,4115,"18613512,100,8,23,46,EF,40,4B,30,A0,41",0.448123500
12,500000,2,2025-12-31T20:48:18.074686,-71.0,-71.1238,-71.2,4136,"18617641,100,8,F7,6C,82,40,E1,96,A1,41",0.450410400
12,500000,2,2025-12-31T20:48:22.206686,-71.0,-71.0619,-71.2,4132,"18621770,100,8,08,B1,88,40,C1,39,A8,41",0.449974800
12,500000,2,2025-12-31T20:48:26.330686,-71.0,-71.0310,-71.0,4124,"18625899,100,8,C0,6A,EB,40,3D,81,B3,41",0.449103600
12,500000,2,2025-12-31T20:48:30.456686,-70.0,-70.5155,-70.8,4126,"18630028,100,8,47,22,01,40,3C,50,C1,41",0.449321400
