SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
12,250000,12,2026-02-22T17:01:44.232479,-48.0,-48.6905,-48.7,9057,"1000001,100,8,B7,CC,5A,8A,2B,FE,8B,2C",1.793286000
12,250000,12,2026-02-22T17:01:53.194479,-49.0,-48.8094,-48.8,8962,"1000002,100,8,5F,45,FF,B3,CB,3D,D7,39",1.774476000
12,250000,12,2026-02-22T17:02:02.156479,-51.0,-49.5240,-49.4,8962,"1000003,100,8,F6,6B,FE,0C,B0,B5,04,F2",1.774476000
12,250000,12,2026-02-22T17:02:11.118479,-49.0,-49.3674,-49.2,8962,"1000004,100,8,F1,2B,4A,1A,97,D2,5F,E7",1.774476000
12,250000,12,2026-02-22T17:02:20.080479,-48.0,-48.7188,-49.2,8962,"1000005,100,8,05,CF,39,6B,E6,BB,34,F1",1.774476000
12,250000,12,2026-02-22T17:02:29.042479,-49.0,-48.8594,-49.2,8962,"1000006,100,8,F9,1D,38,6A,9C,A3,82,8D",1.774476000
12,250000,12,2026-02-22T17:02:38.004479,-47.0,-47.9297,-48.2,8962,"1000007,100,8,02,EA,3C,83,5F,7E,29,ED",1.774476000
12,250000,12,2026-02-22T17:02:46.966479,-49.0,-48.4648,-48.2,8962,"1000008,100,8,93,63,87,0E,1E,F2,AE,DA",1.774476000
12,250000,12,2026-02-22T17:02:56.123479,-48.0,-48.2324,-48.2,9157,"1000009,100,8,63,A9,BD,7D,2D,43,EA,40",1.813086000
12,250000,12,2026-02-22T17:03:05.085479,-49.0,-48.6162,-48.2,8962,"1000010,100,8,2A,1D,2C,5F,75,C6,E7,E0",1.774476000
12,250000,12,2026-02-22T17:03:14.242479,-47.0,-47.8081,-48.2,9157,"1000011,100,8,74,27,0E,E8,8A,02,0E,04",1.813086000
12,250000,12,2026-02-22T17:03:23.204479,-50.0,-48.9041,-48.5,8962,"1000012,100,8,F4,99,07,32,C6,D4,C1,37",1.774476000
12,250000,12,2026-02-22T17:03:32.166479,-50.0,-49.4520,-49.0,8962,"1000013,100,8,B8,D1,E6,DE,38,96,79,13",1.774476000
12,250000,12,2026-02-22T17:03:41.128479,-49.0,-49.2260,-49.0,8962,"1000014,100,8,9F,03,F3,45,C2,42,24,30",1.774476000
