SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
11,125000,2,"11076345,100,8,FD,F2,67,40,4B,34,E7,41",38,-75.0,-69.5333,-74.95,-75.0,221.40,332.11,9070,2026-01-31T21:59:47.385019
11,125000,2,"11079625,100,8,E8,11,01,40,E5,FB,E3,41",38,-74.0,-68.4667,-74.59,-74.6,221.40,332.11,9058,2026-01-31T21:59:56.443019
11,125000,2,"11088695,100,8,1A,F0,FF,40,A7,49,DA,41",38,-75.0,-69.5333,-74.72,-74.7,221.40,332.11,9072,2026-01-31T22:00:05.515019
11,125000,2,"11097765,100,8,CB,B5,82,40,49,77,BA,41",38,-75.0,-69.5333,-74.80,-74.8,221.40,332.11,9072,2026-01-31T22:00:14.587019
11,125000,2,"11106835,100,8,E1,4F,34,40,02,17,A3,41",38,-76.0,-70.6000,-74.93,-75.0,221.40,332.11,9062,2026-01-31T22:00:23.649019
11,125000,2,"11115905,100,8,7C,A5,F5,40,4C,8C,A3,41",38,-75.0,-69.5333,-74.96,-75.2,221.40,332.11,9077,2026-01-31T22:00:32.726019
11,125000,2,"11124975,100,8,CA,BF,AB,40,6B,2C,BB,41",38,-75.0,-69.5333,-74.98,-75.2,221.40,332.11,9066,2026-01-31T22:00:41.792019
11,125000,2,"11134045,100,8,D3,F2,09,40,61,4D,DB,41",38,-75.0,-69.5333,-74.99,-75.2,221.40,332.11,9071,2026-01-31T22:00:50.863019
11,125000,2,"11143115,100,8,AB,90,DB,40,A8,C8,EE,41",38,-75.0,-69.5333,-75.00,-75.0,221.40,332.11,9084,2026-01-31T22:00:59.947019
11,125000,2,"11152185,100,8,DA,39,CA,40,C6,65,E9,41",38,-75.0,-69.5333,-75.00,-75.0,221.40,332.11,9065,2026-01-31T22:01:09.012019
11,125000,2,"11161255,100,8,F0,25,01,40,75,B0,CE,41",38,-75.0,-69.5333,-75.00,-75.0,221.40,332.11,9074,2026-01-31T22:01:18.086019
11,125000,2,"11170324,100,8,F8,B4,BF,40,B1,69,AF,41",38,-75.0,-69.5333,-75.00,-75.0,221.40,332.11,9061,2026-01-31T22:01:27.147019
11,125000,2,"11179394,100,8,17,7D,EA,40,5D,28,A0,41",38,-75.0,-69.5333,-75.00,-75.0,221.40,332.11,9068,2026-01-31T22:01:36.215019
11,125000,2,"11188464,100,8,F3,76,12,40,40,7E,AA,41",38,-75.0,-69.5333,-75.00,-75.0,221.40,332.11,9069,2026-01-31T22:01:45.284019
11,125000,2,"11197534,100,8,E3,C8,96,40,8E,9D,C7,41",38,-74.0,-68.4667,-74.50,-74.8,221.40,332.11,9081,2026-01-31T22:01:54.365019
11,125000,2,"11206604,100,8,0E,2F,FA,40,A1,41,E5,41",38,-75.0,-69.5333,-74.75,-74.8,221.40,332.11,9063,2026-01-31T22:02:03.428019
11,125000,2,"11215674,100,8,F5,E9,44,40,37,E7,EF,41",38,-74.0,-68.4667,-74.38,-74.5,221.40,332.11,9070,2026-01-31T22:02:12.498019
11,125000,2,"11224744,100,8,76,1F,5F,40,72,30,E1,41",38,-75.0,-69.5333,-74.69,-74.5,221.40,332.11,9069,2026-01-31T22:02:21.567019
11,125000,2,"11233814,100,8,AD,AB,FF,40,F9,11,C2,41",38,-75.0,-69.5333,-74.84,-74.8,221.40,332.11,9076,2026-01-31T22:02:30.643019
11,125000,2,"11242884,100,8,18,07,87,40,29,08,A7,41",38,-75.0,-69.5333,-74.92,-74.8,221.40,332.11,9068,2026-01-31T22:02:39.711019
11,125000,2,"11251954,100,8,85,4A,2E,40,00,09,A1,41",38,-75.0,-69.5333,-74.96,-75.0,221.40,332.11,9076,2026-01-31T22:02:48.787019
11,125000,2,"11261024,100,8,FD,84,F3,40,17,07,B4,41",38,-75.0,-69.5333,-74.98,-75.0,221.40,332.11,9062,2026-01-31T22:02:57.849019
11,125000,2,"11270094,100,8,C6,AC,A6,40,7D,18,D4,41",38,-76.0,-70.6000,-75.49,-75.2,221.40,332.11,9069,2026-01-31T22:03:06.918019
11,125000,2,"11279164,100,8,0A,4A,07,40,EA,20,EC,41",38,-75.0,-69.5333,-75.25,-75.2,221.40,332.11,9075,2026-01-31T22:03:15.993019
