SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
11,125000,2,"11814602,100,8,B0,63,41,40,51,1F,DD,41",38,-65.0,-58.8667,-64.60,-64.6,221.40,332.11,9069,2025-12-19T21:08:33.636166
11,125000,2,"11817571,100,8,5C,9A,C3,40,42,B9,E0,41",38,-64.0,-57.8000,-64.37,-64.4,221.40,332.11,9075,2025-12-19T21:08:42.711166
11,125000,2,"11826641,100,8,3B,EA,A5,40,11,37,E8,41",38,-64.0,-57.8000,-64.25,-64.3,221.40,332.11,9063,2025-12-19T21:08:51.774166
11,125000,2,"11835711,100,8,F2,B5,07,40,4B,50,EF,41",38,-64.0,-57.8000,-64.17,-64.2,221.40,332.11,9070,2025-12-19T21:09:00.844166
11,125000,2,"11844781,100,8,03,0C,E0,40,56,16,DD,41",38,-64.0,-57.8000,-63.55,-64.0,221.40,332.11,9071,2025-12-19T21:09:09.915166
11,125000,2,"11853851,100,8,48,8D,CD,40,D1,88,BD,41",38,-64.0,-57.8000,-63.77,-64.0,221.40,332.11,9070,2025-12-19T21:09:18.985166
11,125000,2,"11862921,100,8,81,39,00,40,B0,72,A4,41",38,-64.0,-57.8000,-63.89,-64.0,221.40,332.11,9067,2025-12-19T21:09:28.052166
11,125000,2,"11871991,100,8,54,27,BC,40,AA,57,A2,41",38,-64.0,-57.8000,-63.94,-64.0,221.40,332.11,9069,2025-12-19T21:09:37.121166
11,125000,2,"11881061,100,8,73,CA,EC,40,A1,2B,B8,41",38,-65.0,-58.8667,-64.47,-64.2,221.40,332.11,9070,2025-12-19T21:09:46.191166
11,125000,2,"11890131,100,8,D0,CB,15,40,B0,6C,D8,41",38,-64.0,-57.8000,-64.24,-64.2,221.40,332.11,9068,2025-12-19T21:09:55.259166
11,125000,2,"11899201,100,8,E6,11,93,40,2E,DF,ED,41",38,-64.0,-57.8000,-64.12,-64.2,221.40,332.11,9070,2025-12-19T21:10:04.329166
11,125000,2,"11908271,100,8,A6,65,FB,40,FA,0E,EB,41",38,-64.0,-57.8000,-64.06,-64.2,221.40,332.11,9074,2025-12-19T21:10:13.403166
11,125000,2,"11917341,100,8,21,BF,4A,40,30,D6,D1,41",38,-64.0,-57.8000,-64.03,-64.0,221.40,332.11,9064,2025-12-19T21:10:22.467166
11,125000,2,"11926411,100,8,6F,6A,69,40,19,07,B2,41",38,-64.0,-57.8000,-64.01,-64.0,221.40,332.11,9071,2025-12-19T21:10:31.538166
11,125000,2,"11935481,100,8,DD,49,FF,40,56,92,A0,41",38,-64.0,-57.8000,-64.01,-64.0,221.40,332.11,9068,2025-12-19T21:10:40.606166
11,125000,2,"11944551,100,8,30,A8,8A,40,AE,2C,A8,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9070,2025-12-19T21:10:49.676166
11,125000,2,"11953621,100,8,28,88,29,40,0D,67,C4,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9075,2025-12-19T21:10:58.751166
11,125000,2,"11962691,100,8,CF,9C,F1,40,4D,AC,E2,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9063,2025-12-19T21:11:07.814166
11,125000,2,"11971761,100,8,5C,66,AA,40,66,FF,EF,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9073,2025-12-19T21:11:16.887166
11,125000,2,"11980831,100,8,6F,63,05,40,CC,9A,E3,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9070,2025-12-19T21:11:25.957166
11,125000,2,"11989901,100,8,DB,9F,DC,40,A6,44,C5,41",38,-65.0,-58.8667,-64.50,-64.2,221.40,332.11,9066,2025-12-19T21:11:35.023166
11,125000,2,"11998971,100,8,80,76,D1,40,70,F5,A8,41",38,-64.0,-57.8000,-64.25,-64.2,221.40,332.11,9071,2025-12-19T21:11:44.094166
11,125000,2,"12008041,100,8,18,A6,03,40,B9,60,A0,41",38,-64.0,-57.8000,-64.12,-64.2,221.40,332.11,9074,2025-12-19T21:11:53.168166
11,125000,2,"12017111,100,8,14,D2,B7,40,AE,4E,B1,41",38,-64.0,-57.8000,-64.06,-64.2,221.40,332.11,9063,2025-12-19T21:12:02.231166
11,125000,2,"12026181,100,8,2D,68,EF,40,3F,9A,D0,41",38,-64.0,-57.8000,-64.03,-64.0,221.40,332.11,9073,2025-12-19T21:12:11.304166
11,125000,2,"12035251,100,8,EA,25,1A,40,D7,A1,EA,41",38,-65.0,-58.8667,-64.52,-64.2,221.40,332.11,9070,2025-12-19T21:12:20.374166
11,125000,2,"12044321,100,8,0D,A0,8E,40,CA,42,EE,41",38,-64.0,-57.8000,-64.26,-64.2,221.40,332.11,9060,2025-12-19T21:12:29.434166
11,125000,2,"12053391,100,8,5C,AC,FC,40,60,36,D9,41",38,-64.0,-57.8000,-64.13,-64.2,221.40,332.11,9069,2025-12-19T21:12:38.503166
11,125000,2,"12062461,100,8,8D,00,52,40,CF,57,B9,41",38,-64.0,-57.8000,-64.06,-64.2,221.40,332.11,9082,2025-12-19T21:12:47.585166
11,125000,2,"12071531,100,8,1C,44,51,40,FA,C9,A2,41",38,-64.0,-57.8000,-64.03,-64.0,221.40,332.11,9065,2025-12-19T21:12:56.650166
11,125000,2,"12080601,100,8,10,A3,FE,40,F7,0E,A4,41",38,-64.0,-57.8000,-64.02,-64.0,221.40,332.11,9067,2025-12-19T21:13:05.717166
11,125000,2,"12089671,100,8,58,11,8F,40,D4,50,BC,41",38,-64.0,-57.8000,-64.01,-64.0,221.40,332.11,9073,2025-12-19T21:13:14.790166
11,125000,2,"12098741,100,8,62,1B,24,40,2E,58,DC,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9067,2025-12-19T21:13:23.857166
11,125000,2,"12107811,100,8,3E,27,EF,40,5A,0F,EF,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9074,2025-12-19T21:13:32.931166
11,125000,2,"12116881,100,8,A3,DC,AE,40,E3,B8,E8,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9063,2025-12-19T21:13:41.994166
11,125000,2,"12125951,100,8,F1,79,03,40,DB,80,CD,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9075,2025-12-19T21:13:51.069166
11,125000,2,"12135021,100,8,AD,13,D1,40,6B,C9,AE,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9068,2025-12-19T21:14:00.137166
11,125000,2,"12144091,100,8,E3,43,D5,40,B5,11,A0,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9066,2025-12-19T21:14:09.203166
11,125000,2,"12153161,100,8,22,9A,05,40,06,0A,AB,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9074,2025-12-19T21:14:18.277166
11,125000,2,"12162231,100,8,6B,6F,B3,40,BD,D0,C8,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9066,2025-12-19T21:14:27.343166
11,125000,2,"12171301,100,8,37,D9,F1,40,C8,CB,E5,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9071,2025-12-19T21:14:36.414166
11,125000,2,"12180371,100,8,5A,DD,1E,40,43,CD,EF,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9066,2025-12-19T21:14:45.480166
11,125000,2,"12189441,100,8,FC,37,8A,40,F1,3E,E0,41",38,-64.0,-57.8000,-64.00,-64.0,221.40,332.11,9072,2025-12-19T21:14:54.552166
11,125000,2,"12198511,100,8,97,57,FF,40,C1,47,C1,41",38,-65.0,-58.8667,-64.50,-64.2,221.40,332.11,9070,2025-12-19T21:15:03.622166
11,125000,2,"12207581,100,8,E2,7F,59,40,05,5E,A6,41",38,-64.0,-57.8000,-64.25,-64.2,221.40,332.11,9066,2025-12-19T21:15:12.688166
11,125000,2,"12216651,100,8,19,09,4A,40,48,39,A1,41",38,-64.0,-57.8000,-64.12,-64.2,221.40,332.11,9077,2025-12-19T21:15:21.765166
11,125000,2,"12225721,100,8,FF,C6,FD,40,84,13,B5,41",38,-64.0,-57.8000,-64.06,-64.2,221.40,332.11,9067,2025-12-19T21:15:30.832166
11,125000,2,"12234791,100,8,08,84,93,40,12,DB,D4,41",38,-65.0,-58.8667,-64.53,-64.2,221.40,332.11,9066,2025-12-19T21:15:39.898166
11,125000,2,"12243861,100,8,57,06,1F,40,94,A0,EC,41",38,-65.0,-58.8667,-64.77,-64.5,221.40,332.11,9071,2025-12-19T21:15:48.969166
11,125000,2,"12252931,100,8,21,85,EC,40,EF,BD,EC,41",38,-65.0,-58.8667,-64.88,-64.8,221.40,332.11,9068,2025-12-19T21:15:58.037166
11,125000,2,"12262001,100,8,55,95,BC,40,46,81,D5,41",38,-65.0,-58.8667,-64.94,-65.0,221.40,332.11,9067,2025-12-19T21:16:07.104166
11,125000,2,"12271071,100,8,8D,FA,01,40,85,54,B5,41",38,-64.0,-57.8000,-64.47,-64.8,221.40,332.11,9073,2025-12-19T21:16:16.177166
11,125000,2,"12280141,100,8,CB,27,CD,40,F5,65,A1,41",38,-64.0,-57.8000,-64.24,-64.5,221.40,332.11,9072,2025-12-19T21:16:25.249166
11,125000,2,"12289211,100,8,4B,F3,D8,40,61,36,A6,41",38,-64.0,-57.8000,-64.12,-64.2,221.40,332.11,9067,2025-12-19T21:16:34.316166
11,125000,2,"12298281,100,8,12,F7,07,40,7A,9A,C0,41",38,-64.0,-57.8000,-64.06,-64.0,221.40,332.11,9074,2025-12-19T21:16:43.390166
11,125000,2,"12307351,100,8,49,77,A5,40,04,B2,DF,41",38,-65.0,-58.8667,-64.53,-64.2,221.40,332.11,9061,2025-12-19T21:16:52.451166
11,125000,2,"12316421,100,8,30,1C,F4,40,AD,C5,EF,41",38,-64.0,-57.8000,-64.26,-64.2,221.40,332.11,9075,2025-12-19T21:17:01.526166
11,125000,2,"12325491,100,8,5F,E1,2F,40,19,40,E6,41",38,-64.0,-57.8000,-64.13,-64.2,221.40,332.11,9065,2025-12-19T21:17:10.591166
