SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
7,62500,2,2025-12-16T18:41:49.174789,-60.0,-59.7286,-59.7,1522,"9320,100,8,39,D3,AA,40,D2,9F,E8,41",0.165745800
7,62500,2,2025-12-16T18:41:50.665789,-59.0,-59.4487,-59.5,1491,"10350,100,8,B7,04,38,40,7E,69,E6,41",0.162369900
7,62500,2,2025-12-16T18:41:52.154789,-58.0,-58.9761,-59.1,1489,"11799,100,8,4C,78,04,40,8C,AA,E3,41",0.162152100
7,62500,2,2025-12-16T18:41:53.631789,-58.0,-58.6844,-58.8,1477,"13248,100,8,82,5B,A4,40,3E,5D,DF,41",0.160845300
7,62500,2,2025-12-16T18:41:55.123789,-59.0,-58.4375,-58.5,1492,"14697,100,8,65,92,FD,40,4F,F5,DA,41",0.162478800
7,62500,2,2025-12-16T18:41:56.606789,-59.0,-58.7188,-58.5,1483,"16146,100,8,0A,B4,CD,40,78,3B,D6,41",0.161498700
7,62500,2,2025-12-16T18:41:58.099789,-59.0,-58.8594,-58.8,1493,"17595,100,8,32,C2,35,40,24,44,D1,41",0.162587700
7,62500,2,2025-12-16T18:41:59.585789,-59.0,-58.9297,-59.0,1486,"19044,100,8,76,A2,1A,40,C8,24,CC,41",0.161825400
7,62500,2,2025-12-16T18:42:01.056789,-60.0,-59.4648,-59.2,1471,"20493,100,8,BB,E2,B8,40,84,F3,C6,41",0.160191900
7,62500,2,2025-12-16T18:42:02.554789,-58.0,-58.7324,-59.0,1498,"21942,100,8,5D,99,FF,40,B7,61,C1,41",0.163132200
7,62500,2,2025-12-16T18:42:04.037789,-57.0,-57.8662,-58.5,1483,"23391,100,8,A7,20,B1,40,DA,52,BC,41",0.161498700
7,62500,2,2025-12-16T18:42:05.528789,-57.0,-57.4331,-58.0,1491,"24841,100,8,D4,20,13,40,70,76,B7,41",0.162369900
7,62500,2,2025-12-16T18:42:07.009789,-58.0,-57.7166,-57.5,1481,"26291,100,8,49,42,41,40,78,E1,B2,41",0.161280900
7,62500,2,2025-12-16T18:42:08.495789,-59.0,-58.3583,-57.8,1486,"27740,100,8,65,88,D4,40,BE,A7,AE,41",0.161825400
7,62500,2,2025-12-16T18:42:09.981789,-59.0,-58.6791,-58.2,1486,"29189,100,8,61,1C,F8,40,BF,95,AA,41",0.161825400
7,62500,2,2025-12-16T18:42:11.465789,-59.0,-58.8396,-58.8,1484,"30638,100,8,D7,D8,92,40,BA,51,A7,41",0.161607600
7,62500,2,2025-12-16T18:42:12.947789,-60.0,-59.4198,-59.2,1482,"32087,100,8,65,B4,01,40,E6,9A,A4,41",0.161389800
7,62500,2,2025-12-16T18:42:14.429789,-60.0,-59.7099,-59.5,1482,"33536,100,8,96,7F,74,40,FC,7C,A2,41",0.161389800
7,62500,2,2025-12-16T18:42:15.917789,-59.0,-59.3549,-59.5,1488,"34985,100,8,7A,F3,EA,40,23,01,A1,41",0.162043200
7,62500,2,2025-12-16T18:42:17.410789,-59.0,-59.1775,-59.5,1493,"36434,100,8,76,D9,ED,40,C3,2D,A0,41",0.162587700
7,62500,2,2025-12-16T18:42:18.889789,-59.0,-59.0887,-59.2,1479,"37883,100,8,5A,C0,6B,40,90,0A,A0,41",0.161063100
7,62500,2,2025-12-16T18:42:20.383789,-60.0,-59.5444,-59.2,1494,"39333,100,8,DC,38,03,40,29,9D,A0,41",0.162696600
7,62500,2,2025-12-16T18:42:21.873789,-59.0,-59.2722,-59.2,1490,"40782,100,8,5F,A0,97,40,EB,D9,A1,41",0.162261000
7,62500,2,2025-12-16T18:42:23.354789,-59.0,-59.1361,-59.2,1481,"42231,100,8,BC,E8,F9,40,7D,BB,A3,41",0.161280900
7,62500,2,2025-12-16T18:42:24.841789,-59.0,-59.0680,-59.2,1487,"43680,100,8,87,79,D8,40,BF,39,A6,41",0.161934300
7,62500,2,2025-12-16T18:42:26.318789,-61.0,-60.0340,-59.5,1477,"45129,100,8,05,9C,48,40,EC,49,A9,41",0.160845300
7,62500,2,2025-12-16T18:42:27.813789,-61.0,-60.5170,-60.0,1495,"46578,100,8,8E,87,17,40,5F,2A,AD,41",0.162805500
