SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
9,250000,22,2026-02-22T17:01:36.639351,-60.0,-60.1190,-60.1,1250,"1000001,100,8,CA,18,E5,AD,F5,4E,66,EA",0.495000000
9,250000,22,2026-02-22T17:01:37.954351,-60.0,-60.0733,-60.1,1315,"1000002,100,8,E1,65,C7,E1,B4,D7,01,ED",0.520740000
9,250000,22,2026-02-22T17:01:39.205351,-61.0,-60.3756,-60.3,1251,"1000003,100,8,AD,2B,62,77,2D,E5,99,3C",0.495396000
9,250000,22,2026-02-22T17:01:40.443351,-59.0,-59.9645,-60.0,1238,"1000004,100,8,8A,E3,E0,4F,EF,A6,55,46",0.490248000
9,250000,22,2026-02-22T17:01:41.677351,-60.0,-59.8750,-60.0,1234,"1000005,100,8,8C,71,C3,CD,91,16,37,E1",0.488664000
9,250000,22,2026-02-22T17:01:42.913351,-60.0,-59.9375,-60.0,1236,"1000006,100,8,8F,6D,B2,1C,4A,5D,AF,FE",0.489456000
9,250000,22,2026-02-22T17:01:44.133351,-61.0,-60.4688,-60.0,1220,"1000007,100,8,1E,4D,D6,D6,F2,46,D0,53",0.483120000
9,250000,22,2026-02-22T17:01:45.355351,-60.0,-60.2344,-60.2,1222,"1000008,100,8,29,61,A1,7E,2A,4A,40,4A",0.483912000
9,250000,22,2026-02-22T17:01:46.603351,-62.0,-61.1172,-60.8,1248,"1000009,100,8,28,B7,CA,1D,8D,41,B5,83",0.494208000
9,250000,22,2026-02-22T17:01:47.922351,-63.0,-62.0586,-61.5,1319,"1000010,100,8,55,C4,6F,F8,36,4F,F5,0E",0.522324000
9,250000,22,2026-02-22T17:01:49.188351,-59.0,-60.5293,-61.0,1266,"1000011,100,8,DC,EB,DA,E3,2C,E1,10,E3",0.501336000
9,250000,22,2026-02-22T17:01:50.415351,-60.0,-60.2646,-61.0,1227,"1000012,100,8,35,AB,FE,B4,40,CE,5C,DB",0.485892000
9,250000,22,2026-02-22T17:01:51.633351,-59.0,-59.6323,-60.2,1218,"1000013,100,8,33,99,C1,F0,BB,EC,87,24",0.482328000
9,250000,22,2026-02-22T17:01:52.895351,-61.0,-60.3162,-59.8,1262,"1000014,100,8,96,D6,7B,53,57,66,DA,A8",0.499752000
9,250000,22,2026-02-22T17:01:54.139351,-58.0,-59.1581,-59.5,1244,"1000015,100,8,DF,8F,E0,54,CC,DC,B3,1A",0.492624000
