SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
9,250000,2,2026-02-22T17:01:36.636118,-74.0,-73.8048,-73.8,1250,"1000001,100,8,93,4A,B7,49,A4,26,A2,32",0.136125000
9,250000,2,2026-02-22T17:01:37.888118,-76.0,-74.6481,-74.5,1252,"1000002,100,8,08,21,F0,63,98,8C,29,45",0.136342800
9,250000,2,2026-02-22T17:01:39.142118,-73.0,-74.1105,-74.1,1254,"1000003,100,8,52,EC,73,04,B0,73,53,66",0.136560600
9,250000,2,2026-02-22T17:01:40.476118,-72.0,-73.4798,-73.8,1334,"1000004,100,8,D6,CD,EE,82,9A,35,BA,C7",0.145272600
9,250000,2,2026-02-22T17:01:41.774118,-73.0,-73.0000,-73.5,1298,"1000005,100,8,DC,B0,94,C9,10,8E,AD,A1",0.141352200
9,250000,2,2026-02-22T17:01:43.031118,-74.0,-73.5000,-73.0,1257,"1000006,100,8,10,DF,84,F5,EB,2F,85,80",0.136887300
9,250000,2,2026-02-22T17:01:44.270118,-74.0,-73.7500,-73.2,1239,"1000007,100,8,80,E4,E7,08,2A,25,B6,29",0.134927100
9,250000,2,2026-02-22T17:01:45.562118,-74.0,-73.8750,-73.8,1292,"1000008,100,8,D0,96,B4,2B,25,46,6D,5C",0.140698800
9,250000,2,2026-02-22T17:01:46.786118,-74.0,-73.9375,-74.0,1224,"1000009,100,8,C4,AE,8D,A7,FD,55,5A,4A",0.133293600
9,250000,2,2026-02-22T17:01:47.984118,-74.0,-73.9688,-74.0,1198,"1000010,100,8,6B,2A,BE,79,83,2E,A7,92",0.130462200
9,250000,2,2026-02-22T17:01:49.241118,-75.0,-74.4844,-74.2,1257,"1000011,100,8,D3,16,98,3A,71,78,17,0D",0.136887300
9,250000,2,2026-02-22T17:01:50.494118,-73.0,-73.7422,-74.0,1253,"1000012,100,8,E2,FB,59,F8,01,EB,3F,00",0.136451700
9,250000,2,2026-02-22T17:01:51.773118,-75.0,-74.3711,-74.2,1279,"1000013,100,8,AE,14,B4,36,3A,0C,C7,A0",0.139283100
9,250000,2,2026-02-22T17:01:53.021118,-73.0,-73.6855,-74.0,1248,"1000014,100,8,12,D7,BE,7F,56,42,95,20",0.135907200
9,250000,2,2026-02-22T17:01:54.246118,-72.0,-72.8428,-73.2,1225,"1000015,100,8,00,EF,D3,80,3D,E0,C2,C5",0.133402500
9,250000,2,2026-02-22T17:01:55.536118,-74.0,-73.4214,-73.5,1290,"1000016,100,8,F5,80,C1,0A,EF,8C,C5,0B",0.140481000
9,250000,2,2026-02-22T17:01:56.807118,-74.0,-73.7107,-73.2,1271,"1000017,100,8,E0,D2,01,99,94,C7,3A,77",0.138411900
9,250000,2,2026-02-22T17:01:58.054118,-74.0,-73.8553,-73.5,1247,"1000018,100,8,C6,33,45,38,55,11,0B,9C",0.135798300
9,250000,2,2026-02-22T17:01:59.223118,-75.0,-74.4277,-74.2,1169,"1000019,100,8,54,AC,04,88,69,24,E8,E7",0.127304100
9,250000,2,2026-02-22T17:02:00.450118,-74.0,-74.2138,-74.2,1227,"1000020,100,8,29,C2,A5,97,37,FE,0C,6D",0.133620300
9,250000,2,2026-02-22T17:02:01.723118,-74.0,-74.1069,-74.2,1273,"1000021,100,8,E3,57,EF,48,76,B3,51,CE",0.138629700
9,250000,2,2026-02-22T17:02:02.988118,-74.0,-74.0535,-74.2,1265,"1000022,100,8,EF,42,85,2D,BC,DA,81,FC",0.137758500
9,250000,2,2026-02-22T17:02:04.234118,-73.0,-73.5267,-73.8,1246,"1000023,100,8,76,76,7B,64,A7,27,7B,F9",0.135689400
9,250000,2,2026-02-22T17:02:05.480118,-75.0,-74.2634,-74.0,1246,"1000024,100,8,E0,6D,86,F8,24,3B,8D,20",0.135689400
9,250000,2,2026-02-22T17:02:06.725118,-72.0,-73.1317,-73.5,1245,"1000025,100,8,97,C4,3C,63,17,F5,BD,66",0.135580500
9,250000,2,2026-02-22T17:02:07.985118,-74.0,-73.5658,-73.5,1260,"1000026,100,8,3A,86,26,84,CC,C3,E5,24",0.137214000
9,250000,2,2026-02-22T17:02:09.244118,-73.0,-73.2829,-73.5,1259,"1000027,100,8,E1,A0,AC,95,64,62,C2,6E",0.137105100
9,250000,2,2026-02-22T17:02:10.533118,-74.0,-73.6415,-73.2,1289,"1000028,100,8,E4,DD,E9,B0,C0,6B,D8,9A",0.140372100
9,250000,2,2026-02-22T17:02:11.765118,-74.0,-73.8207,-73.8,1232,"1000029,100,8,33,6B,5C,53,92,4A,6C,FF",0.134164800
9,250000,2,2026-02-22T17:02:12.989118,-73.0,-73.4104,-73.5,1224,"1000030,100,8,00,CE,5C,95,BB,8E,BB,4A",0.133293600
9,250000,2,2026-02-22T17:02:14.259118,-74.0,-73.7052,-73.8,1270,"1000031,100,8,99,F8,5D,C7,27,0D,A6,45",0.138303000
9,250000,2,2026-02-22T17:02:15.544118,-73.0,-73.3526,-73.5,1285,"1000032,100,8,C8,BC,63,81,9A,89,CA,23",0.139936500
9,250000,2,2026-02-22T17:02:16.787118,-73.0,-73.1763,-73.2,1243,"1000033,100,8,86,DB,FA,85,DB,08,59,05",0.135362700
9,250000,2,2026-02-22T17:02:18.089118,-73.0,-73.0881,-73.2,1302,"1000034,100,8,15,EF,7D,7C,75,09,83,BA",0.141787800
9,250000,2,2026-02-22T17:02:19.309118,-74.0,-73.5441,-73.2,1220,"1000035,100,8,40,BE,CF,79,4B,94,EB,58",0.132858000
9,250000,2,2026-02-22T17:02:20.516118,-73.0,-73.2720,-73.2,1207,"1000036,100,8,74,FA,6C,9A,53,7C,78,7C",0.131442300
9,250000,2,2026-02-22T17:02:21.703118,-74.0,-73.6360,-73.5,1187,"1000037,100,8,89,56,86,6B,63,DF,9E,BB",0.129264300
9,250000,2,2026-02-22T17:02:22.942118,-74.0,-73.8180,-73.8,1239,"1000038,100,8,74,0F,A4,83,81,BC,85,22",0.134927100
9,250000,2,2026-02-22T17:02:24.225118,-74.0,-73.9090,-73.8,1283,"1000039,100,8,8D,08,1A,92,CC,1D,0A,95",0.139718700
9,250000,2,2026-02-22T17:02:25.444118,-74.0,-73.9545,-74.0,1219,"1000040,100,8,1B,ED,BC,FA,3E,2E,69,72",0.132749100
9,250000,2,2026-02-22T17:02:26.731118,-75.0,-74.4773,-74.2,1287,"1000041,100,8,3A,2B,9C,1E,42,85,7F,C1",0.140154300
9,250000,2,2026-02-22T17:02:27.935118,-72.0,-73.2386,-73.8,1204,"1000042,100,8,4C,F9,38,EE,6D,49,C1,90",0.131115600
9,250000,2,2026-02-22T17:02:29.127118,-72.0,-72.6193,-73.2,1192,"1000043,100,8,AE,0E,CA,D5,D7,6C,41,3F",0.129808800
9,250000,2,2026-02-22T17:02:30.358118,-73.0,-72.8097,-73.0,1231,"1000044,100,8,DC,3C,AA,DB,EE,EA,84,91",0.134055900
9,250000,2,2026-02-22T17:02:31.650118,-73.0,-72.9048,-72.5,1292,"1000045,100,8,0B,AA,1C,5A,D4,71,A6,D7",0.140698800
9,250000,2,2026-02-22T17:02:32.863118,-74.0,-73.4524,-73.0,1213,"1000046,100,8,17,D6,24,BE,35,C0,82,56",0.132095700
9,250000,2,2026-02-22T17:02:34.152118,-72.0,-72.7262,-73.0,1289,"1000047,100,8,E6,80,14,15,5B,16,98,16",0.140372100
9,250000,2,2026-02-22T17:02:35.377118,-72.0,-72.3631,-72.8,1225,"1000048,100,8,5B,4B,62,88,A0,07,C1,3A",0.133402500
9,250000,2,2026-02-22T17:02:36.619118,-74.0,-73.1816,-73.0,1242,"1000049,100,8,E8,5E,02,02,F6,D9,40,82",0.135253800
9,250000,2,2026-02-22T17:02:37.849118,-74.0,-73.5908,-73.0,1230,"1000050,100,8,95,EE,6E,3D,F1,95,73,5C",0.133947000
9,250000,2,2026-02-22T17:02:39.082118,-73.0,-73.2954,-73.2,1233,"1000051,100,8,47,97,94,C3,FF,DD,28,11",0.134273700
9,250000,2,2026-02-22T17:02:40.373118,-74.0,-73.6477,-73.8,1291,"1000052,100,8,D7,18,23,3A,68,83,E7,7B",0.140589900
9,250000,2,2026-02-22T17:02:41.711118,-74.0,-73.8238,-73.8,1338,"1000053,100,8,EF,D8,1D,A7,7E,BB,AE,C3",0.145708200
9,250000,2,2026-02-22T17:02:43.000118,-73.0,-73.4119,-73.5,1289,"1000054,100,8,92,7D,49,EF,93,E3,ED,85",0.140372100
9,250000,2,2026-02-22T17:02:44.263118,-74.0,-73.7060,-73.8,1263,"1000055,100,8,03,9D,60,A4,CE,0F,42,C2",0.137540700
9,250000,2,2026-02-22T17:02:45.575118,-73.0,-73.3530,-73.5,1312,"1000056,100,8,BF,80,88,A5,71,8E,19,28",0.142876800
9,250000,2,2026-02-22T17:02:46.809118,-74.0,-73.6765,-73.5,1234,"1000057,100,8,A8,A7,D8,F5,96,BA,AE,F3",0.134382600
9,250000,2,2026-02-22T17:02:48.023118,-75.0,-74.3382,-74.0,1214,"1000058,100,8,2E,09,DE,13,53,79,C8,6B",0.132204600
9,250000,2,2026-02-22T17:02:49.274118,-73.0,-73.6691,-73.8,1251,"1000059,100,8,22,EB,0A,10,9C,F4,35,48",0.136233900
9,250000,2,2026-02-22T17:02:50.486118,-73.0,-73.3346,-73.8,1212,"1000060,100,8,C5,AF,F9,A7,92,84,9D,27",0.131986800
9,250000,2,2026-02-22T17:02:51.667118,-73.0,-73.1673,-73.5,1181,"1000061,100,8,63,90,DB,B2,E0,87,25,23",0.128610900
9,250000,2,2026-02-22T17:02:52.957118,-74.0,-73.5836,-73.2,1290,"1000062,100,8,E8,B6,9F,66,0A,BF,7A,FB",0.140481000
9,250000,2,2026-02-22T17:02:54.307118,-72.0,-72.7918,-73.0,1350,"1000063,100,8,E5,BC,B9,9D,26,48,73,5B",0.147015000
9,250000,2,2026-02-22T17:02:55.487118,-74.0,-73.3959,-73.2,1180,"1000064,100,8,98,86,C2,E4,8E,FC,C6,2A",0.128502000
9,250000,2,2026-02-22T17:02:56.644118,-72.0,-72.6980,-73.0,1157,"1000065,100,8,1F,39,FF,89,E5,BB,F7,76",0.125997300
