SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
9,500000,22,2026-02-22T17:01:36.024988,-59.0,-59.2095,-59.2,631,"1000001,100,8,3E,01,D0,D6,6D,79,35,2E",0.249876000
9,500000,22,2026-02-22T17:01:36.660988,-60.0,-59.5132,-59.5,636,"1000002,100,8,42,F1,2C,77,D1,72,11,50",0.251856000
9,500000,22,2026-02-22T17:01:37.301988,-61.0,-59.9982,-59.9,641,"1000003,100,8,5F,2D,05,29,6A,11,B2,C1",0.253836000
9,500000,22,2026-02-22T17:01:37.950988,-59.0,-59.6999,-59.8,649,"1000004,100,8,DD,6A,A8,EA,CA,1A,0A,D5",0.257004000
9,500000,22,2026-02-22T17:01:38.616988,-59.0,-59.3125,-59.8,666,"1000005,100,8,69,DE,A0,02,5B,B0,22,E1",0.263736000
9,500000,22,2026-02-22T17:01:39.269988,-60.0,-59.6562,-59.8,653,"1000006,100,8,D2,97,5C,B0,05,46,F0,71",0.258588000
9,500000,22,2026-02-22T17:01:39.932988,-60.0,-59.8281,-59.5,663,"1000007,100,8,1C,52,6B,92,23,23,DF,24",0.262548000
9,500000,22,2026-02-22T17:01:40.605988,-59.0,-59.4141,-59.5,673,"1000008,100,8,2C,05,B4,89,79,BB,AB,FE",0.266508000
9,500000,22,2026-02-22T17:01:41.174988,-59.0,-59.2070,-59.5,569,"1000009,100,8,89,3B,A1,54,F3,03,BC,44",0.225324000
9,500000,22,2026-02-22T17:01:41.813988,-59.0,-59.1035,-59.2,639,"1000010,100,8,73,6D,51,91,E7,05,C2,4F",0.253044000
9,500000,22,2026-02-22T17:01:42.413988,-60.0,-59.5518,-59.2,600,"1000011,100,8,0A,7E,AE,85,C6,18,CF,A6",0.237600000
9,500000,22,2026-02-22T17:01:43.067988,-59.0,-59.2759,-59.2,654,"1000012,100,8,39,85,5B,95,97,6B,60,E6",0.258984000
9,500000,22,2026-02-22T17:01:43.679988,-58.0,-58.6379,-59.0,612,"1000013,100,8,5C,A4,4D,C4,6D,C6,4F,34",0.242352000
9,500000,22,2026-02-22T17:01:44.352988,-59.0,-58.8190,-59.0,673,"1000014,100,8,B3,AA,14,A0,B2,08,7A,18",0.266508000
9,500000,22,2026-02-22T17:01:44.958988,-59.0,-58.9095,-58.8,606,"1000015,100,8,0B,82,CD,84,DA,C3,2F,E7",0.239976000
9,500000,22,2026-02-22T17:01:45.544988,-59.0,-58.9547,-58.8,586,"1000016,100,8,B3,42,34,92,25,77,19,DA",0.232056000
9,500000,22,2026-02-22T17:01:46.214988,-59.0,-58.9774,-59.0,670,"1000017,100,8,7F,66,CF,1F,B5,97,EF,3D",0.265320000
9,500000,22,2026-02-22T17:01:46.829988,-58.0,-58.4887,-58.8,615,"1000018,100,8,D8,3D,B3,46,6F,97,CB,6A",0.243540000
9,500000,22,2026-02-22T17:01:47.429988,-60.0,-59.2443,-59.0,600,"1000019,100,8,A0,98,E8,30,10,A4,E6,7E",0.237600000
9,500000,22,2026-02-22T17:01:48.046988,-59.0,-59.1222,-59.0,617,"1000020,100,8,B7,84,88,BA,0D,46,73,9B",0.244332000
9,500000,22,2026-02-22T17:01:48.692988,-59.0,-59.0611,-59.0,646,"1000021,100,8,FA,36,39,83,E8,54,38,1C",0.255816000
9,500000,22,2026-02-22T17:01:49.304988,-58.0,-58.5305,-59.0,612,"1000022,100,8,FC,AD,DE,44,05,C4,1C,7B",0.242352000
9,500000,22,2026-02-22T17:01:49.975988,-59.0,-58.7653,-58.8,671,"1000023,100,8,E1,0C,B2,41,68,F1,9C,4E",0.265716000
9,500000,22,2026-02-22T17:01:50.614988,-59.0,-58.8826,-58.8,639,"1000024,100,8,89,DD,D8,7A,20,2F,F4,BE",0.253044000
