SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
11,500000,22,"1000001,100,8,DD,2D,D1,E5,8E,62,2F,1B",37,-62.0,-55.6667,-62.38,-62.4,134.64,151.47,2280,2026-02-22T17:01:37.836823
11,500000,22,"1000002,100,8,C4,02,2D,0B,40,3D,8E,B6",37,-63.0,-56.7333,-62.62,-62.6,134.64,151.47,2280,2026-02-22T17:01:40.116823
11,500000,22,"1000003,100,8,48,87,75,6C,88,42,0C,3D",37,-62.0,-55.6667,-62.42,-62.5,134.64,151.47,2193,2026-02-22T17:01:42.309823
11,500000,22,"1000004,100,8,18,19,ED,30,5D,19,CC,C3",37,-63.0,-56.7333,-62.59,-62.5,134.64,151.47,2311,2026-02-22T17:01:44.620823
11,500000,22,"1000005,100,8,EC,9D,5B,B5,EB,99,19,2F",37,-64.0,-57.8000,-63.34,-63.0,134.64,151.47,2380,2026-02-22T17:01:47.000823
11,500000,22,"1000006,100,8,CF,43,99,24,48,4B,B9,FF",37,-62.0,-55.6667,-62.67,-62.8,134.64,151.47,2233,2026-02-22T17:01:49.233823
11,500000,22,"1000007,100,8,3E,E2,E0,0D,3F,31,11,AF",37,-64.0,-57.8000,-63.34,-63.2,134.64,151.47,2282,2026-02-22T17:01:51.515823
11,500000,22,"1000008,100,8,DA,7E,17,71,C2,04,7B,97",37,-63.0,-56.7333,-63.17,-63.2,134.64,151.47,2294,2026-02-22T17:01:53.809823
11,500000,22,"1000009,100,8,98,B8,95,5B,9F,DF,EF,E8",37,-62.0,-55.6667,-62.58,-62.8,134.64,151.47,2202,2026-02-22T17:01:56.011823
11,500000,22,"1000010,100,8,24,B9,49,EC,80,99,DA,8E",37,-62.0,-55.6667,-62.29,-62.8,134.64,151.47,2286,2026-02-22T17:01:58.297823
11,500000,22,"1000011,100,8,BC,26,81,87,0C,A9,75,D3",37,-62.0,-55.6667,-62.15,-62.2,134.64,151.47,2380,2026-02-22T17:02:00.677823
11,500000,22,"1000012,100,8,40,21,13,FD,87,AC,58,95",37,-63.0,-56.7333,-62.57,-62.2,134.64,151.47,2380,2026-02-22T17:02:03.057823
11,500000,22,"1000013,100,8,76,83,A7,7D,6A,B2,18,A6",37,-63.0,-56.7333,-62.79,-62.5,134.64,151.47,2370,2026-02-22T17:02:05.427823
11,500000,22,"1000014,100,8,32,16,44,53,C3,B0,E0,6D",37,-65.0,-58.8667,-63.89,-63.2,134.64,151.47,2380,2026-02-22T17:02:07.807823
11,500000,22,"1000015,100,8,34,D2,C2,86,AC,60,7E,36",37,-63.0,-56.7333,-63.45,-63.5,134.64,151.47,2180,2026-02-22T17:02:09.987823
11,500000,22,"1000016,100,8,1A,9D,A0,96,EE,82,5E,C1",37,-64.0,-57.8000,-63.72,-63.8,134.64,151.47,2249,2026-02-22T17:02:12.236823
11,500000,22,"1000017,100,8,85,D9,62,60,6F,02,23,19",37,-64.0,-57.8000,-63.86,-64.0,134.64,151.47,2305,2026-02-22T17:02:14.541823
11,500000,22,"1000018,100,8,2C,6A,8A,CB,A6,14,DC,10",37,-62.0,-55.6667,-62.93,-63.2,134.64,151.47,2226,2026-02-22T17:02:16.767823
11,500000,22,"1000019,100,8,76,42,7C,68,98,31,6C,05",37,-61.0,-54.6000,-61.97,-62.8,134.64,151.47,2249,2026-02-22T17:02:19.016823
11,500000,22,"1000020,100,8,43,24,A3,92,CE,40,AD,75",37,-63.0,-56.7333,-62.48,-62.5,134.64,151.47,2268,2026-02-22T17:02:21.284823
11,500000,22,"1000021,100,8,52,CF,AF,BA,A9,6C,3F,2D",37,-64.0,-57.8000,-63.24,-62.5,134.64,151.47,2354,2026-02-22T17:02:23.638823
11,500000,22,"1000022,100,8,E0,E8,CE,E8,A3,63,83,71",37,-62.0,-55.6667,-62.62,-62.5,134.64,151.47,2220,2026-02-22T17:02:25.858823
11,500000,22,"1000023,100,8,9C,58,EE,29,A2,88,88,72",37,-62.0,-55.6667,-62.31,-62.8,134.64,151.47,2341,2026-02-22T17:02:28.199823
11,500000,22,"1000024,100,8,D3,A8,57,78,84,7F,03,92",37,-62.0,-55.6667,-62.16,-62.5,134.64,151.47,2237,2026-02-22T17:02:30.436823
11,500000,22,"1000025,100,8,5C,49,A9,5E,47,5D,2E,25",37,-63.0,-56.7333,-62.58,-62.2,134.64,151.47,2357,2026-02-22T17:02:32.793823
11,500000,22,"1000026,100,8,69,41,96,D5,F9,D7,62,D4",37,-64.0,-57.8000,-63.29,-62.8,134.64,151.47,2342,2026-02-22T17:02:35.135823
11,500000,22,"1000027,100,8,13,4E,59,53,DB,D8,C9,9A",37,-63.0,-56.7333,-63.14,-63.0,134.64,151.47,2312,2026-02-22T17:02:37.447823
11,500000,22,"1000028,100,8,7A,6F,84,BF,65,EA,31,C8",37,-62.0,-55.6667,-62.57,-63.0,134.64,151.47,2191,2026-02-22T17:02:39.638823
11,500000,22,"1000029,100,8,CB,7A,3A,6E,8A,A6,E3,A9",37,-63.0,-56.7333,-62.79,-63.0,134.64,151.47,2270,2026-02-22T17:02:41.908823
11,500000,22,"1000030,100,8,90,E3,F7,72,7C,9D,07,D8",37,-61.0,-54.6000,-61.89,-62.2,134.64,151.47,2380,2026-02-22T17:02:44.288823
11,500000,22,"1000031,100,8,80,8A,93,A2,1D,14,25,99",37,-63.0,-56.7333,-62.45,-62.2,134.64,151.47,2299,2026-02-22T17:02:46.587823
11,500000,22,"1000032,100,8,30,3B,54,D6,6A,E0,85,BB",37,-61.0,-54.6000,-61.72,-62.0,134.64,151.47,2260,2026-02-22T17:02:48.847823
11,500000,22,"1000033,100,8,E8,07,E6,22,49,EA,42,8C",37,-63.0,-56.7333,-62.36,-62.0,134.64,151.47,2180,2026-02-22T17:02:51.027823
11,500000,22,"1000034,100,8,E4,FB,18,01,1F,8D,30,A0",37,-62.0,-55.6667,-62.18,-62.2,134.64,151.47,2347,2026-02-22T17:02:53.374823
11,500000,22,"1000035,100,8,63,FE,03,3A,71,AE,71,BC",37,-65.0,-58.8667,-63.59,-62.8,134.64,151.47,2380,2026-02-22T17:02:55.754823
11,500000,22,"1000036,100,8,DE,5B,51,6F,E6,D2,31,74",37,-64.0,-57.8000,-63.80,-63.5,134.64,151.47,2324,2026-02-22T17:02:58.078823
11,500000,22,"1000037,100,8,BD,0B,99,7F,46,F5,BD,3A",37,-64.0,-57.8000,-63.90,-63.8,134.64,151.47,2187,2026-02-22T17:03:00.265823
11,500000,22,"1000038,100,8,5C,57,01,B9,8A,DE,1D,B2",37,-64.0,-57.8000,-63.95,-64.2,134.64,151.47,2320,2026-02-22T17:03:02.585823
11,500000,22,"1000039,100,8,3F,EB,83,DB,BD,52,BD,0A",37,-63.0,-56.7333,-63.47,-63.8,134.64,151.47,2338,2026-02-22T17:03:04.923823
11,500000,22,"1000040,100,8,89,02,B3,24,4C,63,2D,B1",37,-63.0,-56.7333,-63.24,-63.5,134.64,151.47,2214,2026-02-22T17:03:07.137823
11,500000,22,"1000041,100,8,35,00,11,52,AF,55,4E,4F",37,-63.0,-56.7333,-63.12,-63.2,134.64,151.47,2363,2026-02-22T17:03:09.500823
11,500000,22,"1000042,100,8,7E,A3,1E,5D,30,75,47,FE",37,-64.0,-57.8000,-63.56,-63.2,134.64,151.47,2190,2026-02-22T17:03:11.690823
11,500000,22,"1000043,100,8,69,58,43,B5,45,BD,C8,09",37,-61.0,-54.6000,-62.28,-62.8,134.64,151.47,2289,2026-02-22T17:03:13.979823
11,500000,22,"1000044,100,8,96,3D,5E,3E,A7,70,F4,80",37,-63.0,-56.7333,-62.64,-62.8,134.64,151.47,2215,2026-02-22T17:03:16.194823
11,500000,22,"1000045,100,8,53,9F,DF,F1,88,AF,75,DD",37,-62.0,-55.6667,-62.32,-62.5,134.64,151.47,2373,2026-02-22T17:03:18.567823
11,500000,22,"1000046,100,8,5F,0B,B2,48,1E,96,62,FD",37,-62.0,-55.6667,-62.16,-62.0,134.64,151.47,2357,2026-02-22T17:03:20.924823
11,500000,22,"1000047,100,8,20,45,65,BC,76,9F,31,91",37,-62.0,-55.6667,-62.08,-62.2,134.64,151.47,2236,2026-02-22T17:03:23.160823
11,500000,22,"1000048,100,8,93,30,3A,0D,63,2B,FD,8E",37,-62.0,-55.6667,-62.04,-62.0,134.64,151.47,2306,2026-02-22T17:03:25.466823
11,500000,22,"1000049,100,8,ED,24,05,1E,7C,CB,D0,9D",37,-64.0,-57.8000,-63.02,-62.5,134.64,151.47,2222,2026-02-22T17:03:27.688823
11,500000,22,"1000050,100,8,55,08,9E,2C,8B,6D,48,76",37,-62.0,-55.6667,-62.51,-62.5,134.64,151.47,2192,2026-02-22T17:03:29.880823
11,500000,22,"1000051,100,8,60,58,DE,48,E7,5C,62,DC",37,-61.0,-54.6000,-61.76,-62.2,134.64,151.47,2186,2026-02-22T17:03:32.066823
11,500000,22,"1000052,100,8,20,C2,EA,60,7C,22,98,93",37,-63.0,-56.7333,-62.38,-62.5,134.64,151.47,2361,2026-02-22T17:03:34.427823
11,500000,22,"1000053,100,8,A3,5E,89,AC,CF,B4,53,06",37,-61.0,-54.6000,-61.69,-61.8,134.64,151.47,2279,2026-02-22T17:03:36.706823
11,500000,22,"1000054,100,8,39,80,60,A3,C2,EC,83,A7",37,-61.0,-54.6000,-61.34,-61.5,134.64,151.47,2247,2026-02-22T17:03:38.953823
11,500000,22,"1000055,100,8,49,06,64,C6,2A,2A,0C,9B",37,-62.0,-55.6667,-61.67,-61.8,134.64,151.47,2238,2026-02-22T17:03:41.191823
11,500000,22,"1000056,100,8,EB,44,87,18,43,A2,18,75",37,-61.0,-54.6000,-61.34,-61.2,134.64,151.47,2180,2026-02-22T17:03:43.371823
11,500000,22,"1000057,100,8,87,37,D3,2F,B8,85,DF,67",37,-61.0,-54.6000,-61.17,-61.2,134.64,151.47,2301,2026-02-22T17:03:45.672823
11,500000,22,"1000058,100,8,3F,32,0A,9C,D7,63,EE,B7",37,-63.0,-56.7333,-62.08,-61.8,134.64,151.47,2261,2026-02-22T17:03:47.933823
11,500000,22,"1000059,100,8,13,54,02,DA,E8,17,55,F4",37,-62.0,-55.6667,-62.04,-61.8,134.64,151.47,2276,2026-02-22T17:03:50.209823
11,500000,22,"1000060,100,8,04,13,DF,D9,12,82,CA,C4",37,-63.0,-56.7333,-62.52,-62.2,134.64,151.47,2310,2026-02-22T17:03:52.519823
11,500000,22,"1000061,100,8,2E,5E,39,83,C3,0C,C0,FA",37,-61.0,-54.6000,-61.76,-62.2,134.64,151.47,2191,2026-02-22T17:03:54.710823
11,500000,22,"1000062,100,8,FD,0C,64,03,26,CE,3D,F7",37,-63.0,-56.7333,-62.38,-62.2,134.64,151.47,2180,2026-02-22T17:03:56.890823
11,500000,22,"1000063,100,8,2B,01,3D,C8,14,A0,83,7C",37,-62.0,-55.6667,-62.19,-62.2,134.64,151.47,2327,2026-02-22T17:03:59.217823
11,500000,22,"1000064,100,8,3F,66,50,54,36,62,11,8E",37,-63.0,-56.7333,-62.60,-62.2,134.64,151.47,2343,2026-02-22T17:04:01.560823
11,500000,22,"1000065,100,8,5A,7F,E6,3E,7F,27,B8,86",37,-63.0,-56.7333,-62.80,-62.8,134.64,151.47,2360,2026-02-22T17:04:03.920823
11,500000,22,"1000066,100,8,52,59,67,DE,72,37,57,DD",37,-63.0,-56.7333,-62.90,-62.8,134.64,151.47,2180,2026-02-22T17:04:06.100823
11,500000,22,"1000067,100,8,CB,B8,13,C8,86,13,59,19",37,-62.0,-55.6667,-62.45,-62.8,134.64,151.47,2338,2026-02-22T17:04:08.438823
11,500000,22,"1000068,100,8,F0,1F,BD,E2,01,44,D0,D5",37,-64.0,-57.8000,-63.22,-63.0,134.64,151.47,2380,2026-02-22T17:04:10.818823
11,500000,22,"1000069,100,8,86,0D,BC,3F,AA,76,34,F6",37,-62.0,-55.6667,-62.61,-62.8,134.64,151.47,2380,2026-02-22T17:04:13.198823
11,500000,22,"1000070,100,8,BF,71,B6,68,6B,67,7F,3D",37,-63.0,-56.7333,-62.81,-62.8,134.64,151.47,2380,2026-02-22T17:04:15.578823
11,500000,22,"1000071,100,8,85,54,8C,56,AE,C5,BF,D4",37,-63.0,-56.7333,-62.90,-63.0,134.64,151.47,2180,2026-02-22T17:04:17.758823
11,500000,22,"1000072,100,8,D3,B7,2D,67,25,22,06,FD",37,-63.0,-56.7333,-62.95,-62.8,134.64,151.47,2286,2026-02-22T17:04:20.044823
11,500000,22,"1000073,100,8,52,AC,58,84,CE,11,E8,B6",37,-63.0,-56.7333,-62.98,-63.0,134.64,151.47,2284,2026-02-22T17:04:22.328823
11,500000,22,"1000074,100,8,A2,08,78,A2,77,E9,22,D1",37,-62.0,-55.6667,-62.49,-62.8,134.64,151.47,2325,2026-02-22T17:04:24.653823
11,500000,22,"1000075,100,8,3E,C0,B5,91,B4,E3,B9,34",37,-63.0,-56.7333,-62.74,-62.8,134.64,151.47,2244,2026-02-22T17:04:26.897823
11,500000,22,"1000076,100,8,3A,0A,55,C7,9A,8F,04,E7",37,-64.0,-57.8000,-63.37,-63.0,134.64,151.47,2308,2026-02-22T17:04:29.205823
11,500000,22,"1000077,100,8,DE,D4,A4,2B,A8,96,BE,1F",37,-63.0,-56.7333,-63.19,-63.0,134.64,151.47,2180,2026-02-22T17:04:31.385823
11,500000,22,"1000078,100,8,C7,92,54,8A,52,0D,7B,BC",37,-61.0,-54.6000,-62.09,-62.8,134.64,151.47,2317,2026-02-22T17:04:33.702823
11,500000,22,"1000079,100,8,4A,C4,8F,C3,B6,8F,8F,51",37,-63.0,-56.7333,-62.55,-62.8,134.64,151.47,2290,2026-02-22T17:04:35.992823
11,500000,22,"1000080,100,8,8E,60,F2,5F,13,F2,40,B5",37,-63.0,-56.7333,-62.77,-62.5,134.64,151.47,2204,2026-02-22T17:04:38.196823
11,500000,22,"1000081,100,8,37,F9,14,91,1C,32,44,54",37,-66.0,-59.9333,-64.39,-63.2,134.64,151.47,2218,2026-02-22T17:04:40.414823
11,500000,22,"1000082,100,8,52,5C,5F,C5,40,01,5D,AE",37,-63.0,-56.7333,-63.69,-63.8,134.64,151.47,2211,2026-02-22T17:04:42.625823
11,500000,22,"1000083,100,8,AA,B4,3E,64,3E,91,B2,E0",37,-63.0,-56.7333,-63.35,-63.8,134.64,151.47,2180,2026-02-22T17:04:44.805823
11,500000,22,"1000084,100,8,59,C8,60,02,8B,C7,6B,9C",37,-62.0,-55.6667,-62.67,-63.5,134.64,151.47,2218,2026-02-22T17:04:47.023823
11,500000,22,"1000085,100,8,E5,F3,27,D6,92,84,DD,59",37,-64.0,-57.8000,-63.34,-63.0,134.64,151.47,2221,2026-02-22T17:04:49.244823
11,500000,22,"1000086,100,8,D9,F5,F0,F2,41,31,CF,18",37,-63.0,-56.7333,-63.17,-63.0,134.64,151.47,2351,2026-02-22T17:04:51.595823
11,500000,22,"1000087,100,8,68,84,59,99,38,5A,14,D0",37,-62.0,-55.6667,-62.58,-62.8,134.64,151.47,2378,2026-02-22T17:04:53.973823
11,500000,22,"1000088,100,8,90,62,82,C2,28,05,22,92",37,-63.0,-56.7333,-62.79,-63.0,134.64,151.47,2252,2026-02-22T17:04:56.225823
11,500000,22,"1000089,100,8,45,E0,03,CD,74,A6,7A,9B",37,-64.0,-57.8000,-63.40,-63.0,134.64,151.47,2269,2026-02-22T17:04:58.494823
11,500000,22,"1000090,100,8,1D,2D,49,D8,F1,04,9B,44",37,-63.0,-56.7333,-63.20,-63.0,134.64,151.47,2380,2026-02-22T17:05:00.874823
11,500000,22,"1000091,100,8,38,29,DF,5E,B9,EF,2F,EC",37,-63.0,-56.7333,-63.10,-63.2,134.64,151.47,2293,2026-02-22T17:05:03.167823
11,500000,22,"1000092,100,8,CD,B5,3D,1B,4B,BD,05,72",37,-64.0,-57.8000,-63.55,-63.5,134.64,151.47,2287,2026-02-22T17:05:05.454823
11,500000,22,"1000093,100,8,BC,CE,26,51,23,69,C5,05",37,-64.0,-57.8000,-63.77,-63.5,134.64,151.47,2180,2026-02-22T17:05:07.634823
11,500000,22,"1000094,100,8,08,53,66,FA,6C,6F,D4,9E",37,-62.0,-55.6667,-62.89,-63.2,134.64,151.47,2279,2026-02-22T17:05:09.913823
11,500000,22,"1000095,100,8,E0,FA,5E,AC,AB,F2,86,FF",37,-64.0,-57.8000,-63.44,-63.5,134.64,151.47,2180,2026-02-22T17:05:12.093823
11,500000,22,"1000096,100,8,4C,78,41,8D,10,DD,07,AC",37,-63.0,-56.7333,-63.22,-63.2,134.64,151.47,2305,2026-02-22T17:05:14.398823
11,500000,22,"1000097,100,8,D9,71,3D,F8,09,A0,3C,1B",37,-63.0,-56.7333,-63.11,-63.0,134.64,151.47,2227,2026-02-22T17:05:16.625823
11,500000,22,"1000098,100,8,91,D2,EE,D2,AF,C2,37,77",37,-64.0,-57.8000,-63.56,-63.5,134.64,151.47,2280,2026-02-22T17:05:18.905823
11,500000,22,"1000099,100,8,3B,42,81,30,0D,46,11,5A",37,-65.0,-58.8667,-64.28,-63.8,134.64,151.47,2380,2026-02-22T17:05:21.285823
11,500000,22,"1000100,100,8,D3,01,EC,32,E8,CE,E6,6B",37,-63.0,-56.7333,-63.64,-63.8,134.64,151.47,2247,2026-02-22T17:05:23.532823
