SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
9,125000,22,"1000001,100,8,73,1C,EC,F5,C7,38,2E,B2",37,-64.0,-57.8000,-63.98,-64.0,147.63,166.08,2479,2026-02-22T17:01:37.993764
9,125000,22,"1000002,100,8,7B,E5,A4,90,F6,68,4C,66",37,-63.0,-56.7333,-63.60,-63.6,147.63,166.08,2577,2026-02-22T17:01:40.570764
9,125000,22,"1000003,100,8,B7,77,44,3C,91,A2,46,F2",37,-64.0,-57.8000,-63.73,-63.7,147.63,166.08,2579,2026-02-22T17:01:43.149764
9,125000,22,"1000004,100,8,D9,13,E6,83,06,14,4E,81",37,-64.0,-57.8000,-63.81,-63.8,147.63,166.08,2422,2026-02-22T17:01:45.571764
9,125000,22,"1000005,100,8,11,5C,12,E7,87,33,1B,6E",37,-62.0,-55.6667,-62.94,-63.2,147.63,166.08,2386,2026-02-22T17:01:47.957764
9,125000,22,"1000006,100,8,1D,79,A5,18,52,1D,F4,5D",37,-65.0,-58.8667,-63.97,-63.8,147.63,166.08,2440,2026-02-22T17:01:50.397764
9,125000,22,"1000007,100,8,8C,99,A1,6E,2F,27,88,02",37,-63.0,-56.7333,-63.48,-63.5,147.63,166.08,2579,2026-02-22T17:01:52.976764
9,125000,22,"1000008,100,8,36,C5,A9,5B,AF,3A,45,7D",37,-63.0,-56.7333,-63.24,-63.2,147.63,166.08,2574,2026-02-22T17:01:55.550764
9,125000,22,"1000009,100,8,2E,0B,76,54,59,81,A8,8A",37,-65.0,-58.8667,-64.12,-64.0,147.63,166.08,2499,2026-02-22T17:01:58.049764
9,125000,22,"1000010,100,8,3B,DA,5A,6E,E1,8B,09,B4",37,-64.0,-57.8000,-64.06,-63.8,147.63,166.08,2394,2026-02-22T17:02:00.443764
9,125000,22,"1000011,100,8,D5,F9,51,06,92,D9,06,1A",37,-63.0,-56.7333,-63.53,-63.8,147.63,166.08,2379,2026-02-22T17:02:02.822764
9,125000,22,"1000012,100,8,D0,41,1B,55,99,88,CF,96",37,-64.0,-57.8000,-63.77,-64.0,147.63,166.08,2383,2026-02-22T17:02:05.205764
9,125000,22,"1000013,100,8,95,F4,66,7B,CF,BE,3E,70",37,-64.0,-57.8000,-63.88,-63.8,147.63,166.08,2414,2026-02-22T17:02:07.619764
9,125000,22,"1000014,100,8,9D,65,11,42,12,F8,F5,8F",37,-63.0,-56.7333,-63.44,-63.5,147.63,166.08,2544,2026-02-22T17:02:10.163764
9,125000,22,"1000015,100,8,EB,4E,E5,7F,D0,5C,1D,0B",37,-65.0,-58.8667,-64.22,-64.0,147.63,166.08,2470,2026-02-22T17:02:12.633764
9,125000,22,"1000016,100,8,4E,7E,B0,8B,1E,98,48,96",37,-63.0,-56.7333,-63.61,-63.8,147.63,166.08,2475,2026-02-22T17:02:15.108764
9,125000,22,"1000017,100,8,A5,2E,29,FE,00,4F,30,D0",37,-64.0,-57.8000,-63.81,-63.8,147.63,166.08,2489,2026-02-22T17:02:17.597764
9,125000,22,"1000018,100,8,7B,CC,BC,73,E5,70,E3,B3",37,-64.0,-57.8000,-63.90,-64.0,147.63,166.08,2379,2026-02-22T17:02:19.976764
9,125000,22,"1000019,100,8,02,BF,54,D4,0B,72,CD,BC",37,-63.0,-56.7333,-63.45,-63.5,147.63,166.08,2462,2026-02-22T17:02:22.438764
9,125000,22,"1000020,100,8,17,CE,8F,39,D7,95,0C,AB",37,-66.0,-59.9333,-64.73,-64.2,147.63,166.08,2466,2026-02-22T17:02:24.904764
9,125000,22,"1000021,100,8,25,2E,29,C5,6A,D4,86,49",37,-64.0,-57.8000,-64.36,-64.2,147.63,166.08,2379,2026-02-22T17:02:27.283764
9,125000,22,"1000022,100,8,FC,9B,AD,CB,49,59,2D,BB",37,-64.0,-57.8000,-64.18,-64.2,147.63,166.08,2547,2026-02-22T17:02:29.830764
9,125000,22,"1000023,100,8,8C,CC,32,0B,8C,F2,95,69",37,-64.0,-57.8000,-64.09,-64.5,147.63,166.08,2530,2026-02-22T17:02:32.360764
9,125000,22,"1000024,100,8,B8,36,B7,E1,51,F6,4A,F6",37,-64.0,-57.8000,-64.05,-64.0,147.63,166.08,2579,2026-02-22T17:02:34.939764
9,125000,22,"1000025,100,8,D0,9F,27,BF,35,76,25,86",37,-63.0,-56.7333,-63.52,-63.8,147.63,166.08,2413,2026-02-22T17:02:37.352764
9,125000,22,"1000026,100,8,44,F3,51,D1,26,D3,DE,50",37,-64.0,-57.8000,-63.76,-63.8,147.63,166.08,2579,2026-02-22T17:02:39.931764
9,125000,22,"1000027,100,8,56,9F,3C,99,ED,C1,33,84",37,-64.0,-57.8000,-63.88,-63.8,147.63,166.08,2439,2026-02-22T17:02:42.370764
9,125000,22,"1000028,100,8,6E,34,FB,9F,98,65,04,06",37,-63.0,-56.7333,-63.44,-63.5,147.63,166.08,2438,2026-02-22T17:02:44.808764
9,125000,22,"1000029,100,8,D1,3D,EB,76,34,0A,84,F2",37,-65.0,-58.8667,-64.22,-64.0,147.63,166.08,2579,2026-02-22T17:02:47.387764
9,125000,22,"1000030,100,8,F5,89,67,F8,0A,94,70,0A",37,-63.0,-56.7333,-63.61,-63.8,147.63,166.08,2507,2026-02-22T17:02:49.894764
9,125000,22,"1000031,100,8,AF,4A,13,F9,54,F1,99,0D",37,-62.0,-55.6667,-62.80,-63.2,147.63,166.08,2564,2026-02-22T17:02:52.458764
9,125000,22,"1000032,100,8,18,62,87,0F,0D,96,02,FE",37,-64.0,-57.8000,-63.40,-63.5,147.63,166.08,2381,2026-02-22T17:02:54.839764
9,125000,22,"1000033,100,8,27,A3,95,26,74,DC,4A,3A",37,-63.0,-56.7333,-63.20,-63.0,147.63,166.08,2536,2026-02-22T17:02:57.375764
9,125000,22,"1000034,100,8,B3,B2,5F,EA,20,43,2F,DB",37,-63.0,-56.7333,-63.10,-63.0,147.63,166.08,2533,2026-02-22T17:02:59.908764
9,125000,22,"1000035,100,8,85,3F,A9,97,96,4B,89,19",37,-64.0,-57.8000,-63.55,-63.5,147.63,166.08,2579,2026-02-22T17:03:02.487764
9,125000,22,"1000036,100,8,EB,56,23,36,75,2D,52,BC",37,-64.0,-57.8000,-63.78,-63.5,147.63,166.08,2492,2026-02-22T17:03:04.979764
9,125000,22,"1000037,100,8,8C,92,B0,D0,B7,DC,FF,B5",37,-64.0,-57.8000,-63.89,-63.8,147.63,166.08,2493,2026-02-22T17:03:07.472764
9,125000,22,"1000038,100,8,7D,77,E6,7D,A4,CA,4E,1E",37,-64.0,-57.8000,-63.94,-64.0,147.63,166.08,2392,2026-02-22T17:03:09.864764
9,125000,22,"1000039,100,8,65,99,52,16,74,E0,3A,C2",37,-63.0,-56.7333,-63.47,-63.8,147.63,166.08,2579,2026-02-22T17:03:12.443764
9,125000,22,"1000040,100,8,1E,F0,EC,6B,F2,B5,45,1C",37,-65.0,-58.8667,-64.24,-64.0,147.63,166.08,2379,2026-02-22T17:03:14.822764
9,125000,22,"1000041,100,8,49,C4,C0,DA,9B,5A,E4,1F",37,-63.0,-56.7333,-63.62,-63.8,147.63,166.08,2579,2026-02-22T17:03:17.401764
9,125000,22,"1000042,100,8,93,8D,19,95,21,27,ED,B6",37,-65.0,-58.8667,-64.31,-64.0,147.63,166.08,2405,2026-02-22T17:03:19.806764
9,125000,22,"1000043,100,8,75,85,B9,27,43,26,0F,C2",37,-65.0,-58.8667,-64.65,-64.5,147.63,166.08,2475,2026-02-22T17:03:22.281764
9,125000,22,"1000044,100,8,00,7B,AB,9D,F6,6C,8A,4B",37,-65.0,-58.8667,-64.83,-64.5,147.63,166.08,2485,2026-02-22T17:03:24.766764
9,125000,22,"1000045,100,8,67,51,42,DD,DA,DE,E9,9E",37,-63.0,-56.7333,-63.91,-64.5,147.63,166.08,2482,2026-02-22T17:03:27.248764
9,125000,22,"1000046,100,8,0C,91,94,23,D3,BF,FD,F1",37,-65.0,-58.8667,-64.46,-64.5,147.63,166.08,2406,2026-02-22T17:03:29.654764
9,125000,22,"1000047,100,8,5D,B7,1D,6D,24,30,BE,FE",37,-64.0,-57.8000,-64.23,-64.2,147.63,166.08,2487,2026-02-22T17:03:32.141764
9,125000,22,"1000048,100,8,68,F8,BD,DC,36,81,AE,72",37,-64.0,-57.8000,-64.11,-64.0,147.63,166.08,2548,2026-02-22T17:03:34.689764
9,125000,22,"1000049,100,8,82,A4,71,35,FC,65,86,DB",37,-64.0,-57.8000,-64.06,-64.2,147.63,166.08,2383,2026-02-22T17:03:37.072764
9,125000,22,"1000050,100,8,1A,6D,8A,CC,80,BC,9C,CF",37,-63.0,-56.7333,-63.53,-63.8,147.63,166.08,2579,2026-02-22T17:03:39.651764
9,125000,22,"1000051,100,8,A1,C9,73,EC,C9,53,C0,53",37,-65.0,-58.8667,-64.26,-64.0,147.63,166.08,2573,2026-02-22T17:03:42.224764
9,125000,22,"1000052,100,8,93,38,C5,18,6B,FC,F9,E2",37,-66.0,-59.9333,-65.13,-64.5,147.63,166.08,2412,2026-02-22T17:03:44.636764
9,125000,22,"1000053,100,8,57,7E,AF,CD,69,8C,40,FC",37,-64.0,-57.8000,-64.57,-64.5,147.63,166.08,2505,2026-02-22T17:03:47.141764
9,125000,22,"1000054,100,8,89,78,99,8C,F5,F2,D3,EA",37,-64.0,-57.8000,-64.28,-64.8,147.63,166.08,2446,2026-02-22T17:03:49.587764
9,125000,22,"1000055,100,8,04,BC,65,65,3C,2F,A7,9F",37,-64.0,-57.8000,-64.14,-64.5,147.63,166.08,2385,2026-02-22T17:03:51.972764
9,125000,22,"1000056,100,8,33,B7,9F,48,A3,0A,9F,04",37,-64.0,-57.8000,-64.07,-64.0,147.63,166.08,2561,2026-02-22T17:03:54.533764
9,125000,22,"1000057,100,8,45,DB,10,81,AB,36,1E,DF",37,-64.0,-57.8000,-64.04,-64.0,147.63,166.08,2482,2026-02-22T17:03:57.015764
9,125000,22,"1000058,100,8,4B,C6,08,0E,C2,C5,3D,E4",37,-64.0,-57.8000,-64.02,-64.0,147.63,166.08,2379,2026-02-22T17:03:59.394764
9,125000,22,"1000059,100,8,56,13,CB,11,20,81,8E,8A",37,-64.0,-57.8000,-64.01,-64.0,147.63,166.08,2419,2026-02-22T17:04:01.813764
9,125000,22,"1000060,100,8,15,24,23,8D,61,BF,94,53",37,-64.0,-57.8000,-64.00,-64.0,147.63,166.08,2450,2026-02-22T17:04:04.263764
