SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
11,125000,12,2025-12-31T18:57:56.800340,-63.0,-63.1381,-63.1,9070,"11980167,100,8,47,C7,03,40,85,01,A4,41",1.795860000
11,125000,12,2025-12-31T18:58:05.867340,-63.0,-63.0850,-63.1,9067,"11996666,100,8,DA,B1,D9,40,4A,D5,A2,41",1.795266000
11,125000,12,2025-12-31T18:58:14.945340,-64.0,-63.3835,-63.3,9078,"12005736,100,8,DC,10,A6,40,B2,1E,D4,41",1.797444000
11,125000,12,2025-12-31T18:58:24.011340,-64.0,-63.5678,-63.5,9066,"12014806,100,8,4A,A0,07,40,B5,23,EC,41",1.795068000
11,125000,12,2025-12-31T18:58:33.078340,-64.0,-64.1698,-63.8,9067,"12023876,100,8,29,EF,DF,40,8D,0A,ED,41",1.795266000
11,125000,12,2025-12-31T18:58:42.155340,-64.0,-64.0849,-64.0,9077,"12032946,100,8,56,AF,CD,40,43,3B,D6,41",1.797246000
11,125000,12,2025-12-31T18:58:51.222340,-64.0,-64.0425,-64.0,9067,"12042016,100,8,4F,3D,00,40,C5,04,B6,41",1.795266000
11,125000,12,2025-12-31T18:59:00.284340,-63.0,-63.5212,-63.8,9062,"12051086,100,8,51,02,BC,40,C7,9B,A1,41",1.794276000
11,125000,12,2025-12-31T18:59:09.360340,-63.0,-63.2606,-63.5,9076,"12060156,100,8,00,C2,E6,40,DF,CD,A5,41",1.797048000
11,125000,12,2025-12-31T18:59:18.423340,-64.0,-63.6303,-63.5,9063,"12069226,100,8,B0,EF,15,40,FA,D7,BF,41",1.794474000
11,125000,12,2025-12-31T18:59:27.499340,-63.0,-63.3152,-63.2,9076,"12078296,100,8,E8,7A,9C,40,80,64,DF,41",1.797048000
11,125000,12,2025-12-31T18:59:36.562340,-63.0,-63.1576,-63.2,9063,"12087366,100,8,75,71,FB,40,A3,AE,EF,41",1.794474000
11,125000,12,2025-12-31T18:59:45.636340,-64.0,-63.5788,-63.5,9074,"12096436,100,8,76,FC,4A,40,60,C0,E6,41",1.796652000
11,125000,12,2025-12-31T18:59:54.711340,-63.0,-63.2894,-63.2,9075,"12105506,100,8,5F,25,69,40,81,E0,C9,41",1.796850000
11,125000,12,2025-12-31T19:00:03.774340,-64.0,-63.6447,-63.5,9063,"12114576,100,8,22,45,FF,40,20,11,AC,41",1.794474000
11,125000,12,2025-12-31T19:00:12.848340,-63.0,-63.3223,-63.5,9074,"12123646,100,8,14,90,81,40,54,05,A0,41",1.796652000
11,125000,12,2025-12-31T19:00:21.915340,-64.0,-63.6612,-63.5,9067,"12132716,100,8,20,58,29,40,31,AB,AD,41",1.795266000
11,125000,12,2025-12-31T19:00:30.990340,-63.0,-63.3306,-63.5,9075,"12141786,100,8,5C,2F,F6,40,0C,73,CC,41",1.796850000
11,125000,12,2025-12-31T19:00:40.063340,-63.0,-63.1653,-63.2,9073,"12150856,100,8,D5,8C,AA,40,8E,19,E8,41",1.796454000
11,125000,12,2025-12-31T19:00:49.115340,-63.0,-63.0826,-63.2,9052,"12159926,100,8,E3,BA,0A,40,6D,46,EF,41",1.792296000
11,125000,12,2025-12-31T19:00:58.192340,-62.0,-62.5413,-62.8,9077,"12168996,100,8,D3,81,DC,40,72,40,DD,41",1.797246000
11,125000,12,2025-12-31T19:01:07.259340,-63.0,-62.7707,-62.8,9067,"12178066,100,8,75,23,C9,40,EC,55,BD,41",1.795266000
11,125000,12,2025-12-31T19:01:16.330340,-63.0,-62.8853,-62.8,9071,"12187136,100,8,4E,E6,00,40,8B,89,A4,41",1.796058000
11,125000,12,2025-12-31T19:01:25.394340,-63.0,-62.9427,-62.8,9064,"12196206,100,8,08,D8,C0,40,96,69,A2,41",1.794672000
11,125000,12,2025-12-31T19:01:34.473340,-64.0,-63.4713,-63.2,9079,"12205276,100,8,14,7D,92,40,8A,E5,D4,41",1.797642000
11,125000,12,2025-12-31T19:01:43.543340,-63.0,-63.2357,-63.2,9070,"12214346,100,8,FD,71,11,40,BF,9C,D8,41",1.795860000
11,125000,12,2025-12-31T19:01:52.608340,-63.0,-63.1178,-63.2,9065,"12223416,100,8,B0,FC,97,40,09,F0,ED,41",1.794870000
