SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
8,125000,12,2025-12-21T15:54:13.417885,-63.0,-62.9905,-63.0,1449,"86951744,100,8,0A,BC,28,40,88,FE,A0,41",0.286902000
8,125000,12,2025-12-21T15:54:14.867885,-63.0,-62.9941,-63.0,1450,"86956947,100,8,F3,BC,C4,40,EC,78,A2,41",0.287100000
8,125000,12,2025-12-21T15:54:16.321885,-63.0,-62.9960,-63.0,1454,"86958397,100,8,08,B8,0D,40,C6,CF,AC,41",0.287892000
8,125000,12,2025-12-21T15:54:17.769885,-63.0,-62.9972,-63.0,1448,"86959847,100,8,2A,7E,AA,40,2B,D8,B0,41",0.286704000
8,125000,12,2025-12-21T15:54:19.212885,-63.0,-63.2684,-63.0,1443,"86961296,100,8,14,C1,FE,40,9A,44,B5,41",0.285714000
8,125000,12,2025-12-21T15:54:20.667885,-63.0,-63.1342,-63.0,1455,"86962745,100,8,E0,4B,BF,40,12,62,BA,41",0.288090000
8,125000,12,2025-12-21T15:54:22.114885,-63.0,-63.0671,-63.0,1447,"86964194,100,8,EB,D8,21,40,A7,5F,BF,41",0.286506000
8,125000,12,2025-12-21T15:54:23.560885,-63.0,-63.0336,-63.0,1446,"86965643,100,8,C2,CB,2C,40,81,82,C4,41",0.286308000
8,125000,12,2025-12-21T15:54:25.009885,-63.0,-63.0168,-63.0,1449,"86967092,100,8,0D,B3,C7,40,6F,B4,C9,41",0.286902000
8,125000,12,2025-12-21T15:54:26.464885,-63.0,-63.0084,-63.0,1455,"86968541,100,8,54,D7,FE,40,00,DF,CE,41",0.288090000
8,125000,12,2025-12-21T15:54:27.910885,-63.0,-63.0042,-63.0,1446,"86969990,100,8,55,0A,AB,40,E1,EB,D3,41",0.286308000
8,125000,12,2025-12-21T15:54:29.358885,-63.0,-63.0021,-63.0,1448,"86971440,100,8,51,CD,07,40,01,22,D9,41",0.286704000
8,125000,12,2025-12-21T15:54:30.805885,-63.0,-63.0010,-63.0,1447,"86972890,100,8,62,86,5A,40,84,AC,DD,41",0.286506000
8,125000,12,2025-12-21T15:54:32.254885,-63.0,-63.0005,-63.0,1449,"86974339,100,8,5C,F4,E0,40,64,D9,E1,41",0.286902000
8,125000,12,2025-12-21T15:54:33.703885,-63.0,-63.0003,-63.0,1449,PACKET_LOST,0.286902000
8,125000,12,2025-12-21T15:54:35.152885,-63.0,-63.0001,-63.0,1449,"86977237,100,8,09,C8,8C,40,F5,D3,E8,41",0.286902000
8,125000,12,2025-12-21T15:54:36.607885,-63.0,-63.0001,-63.0,1455,"86978686,100,8,C7,75,00,40,80,83,EB,41",0.288090000
8,125000,12,2025-12-21T15:54:38.053885,-63.0,-63.0000,-63.0,1446,"86980135,100,8,58,2D,89,40,11,BC,ED,41",0.286308000
8,125000,12,2025-12-21T15:54:39.497885,-63.0,-63.0000,-63.0,1444,"86981584,100,8,91,BE,F3,40,F1,22,EF,41",0.285912000
8,125000,12,2025-12-21T15:54:40.946885,-63.0,-63.0000,-63.0,1449,"86983033,100,8,3E,A0,E3,40,BC,E0,EF,41",0.286902000
8,125000,12,2025-12-21T15:54:42.401885,-63.0,-63.0000,-63.0,1455,"86984482,100,8,E2,DE,60,40,3F,F2,EF,41",0.288090000
8,125000,12,2025-12-21T15:54:43.847885,-63.0,-63.0000,-63.0,1446,"86985932,100,8,A9,DA,05,40,2D,57,EF,41",0.286308000
