SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
11,500000,12,"15342320,100,8,8A,21,FB,40,92,0A,EB,41",38,-65.0,-58.8667,-65.40,-65.4,67.32,100.98,2280,2026-02-01T20:33:07.786174
11,500000,12,"15347080,100,8,A7,DF,2F,40,10,40,E6,41",38,-67.0,-61.0000,-66.02,-66.0,67.32,100.98,2288,2026-02-01T20:33:10.074174
11,500000,12,"15349360,100,8,ED,FD,F6,40,25,96,D8,41",38,-65.0,-58.8667,-65.69,-65.7,67.32,100.98,2273,2026-02-01T20:33:12.347174
11,500000,12,"15351640,100,8,41,12,22,40,67,A2,D0,41",38,-67.0,-61.0000,-66.08,-66.0,67.32,100.98,2278,2026-02-01T20:33:14.625174
11,500000,12,"15353920,100,8,E0,BC,98,40,89,4D,C8,41",38,-66.0,-59.9333,-66.42,-66.2,67.32,100.98,2281,2026-02-01T20:33:16.906174
11,500000,12,"15356200,100,8,88,10,FA,40,AD,59,C0,41",38,-65.0,-58.8667,-65.71,-65.8,67.32,100.98,2277,2026-02-01T20:33:19.183174
11,500000,12,"15358480,100,8,A2,B0,2B,40,78,55,B8,41",38,-66.0,-59.9333,-65.85,-66.0,67.32,100.98,2287,2026-02-01T20:33:21.470174
11,500000,12,"15360760,100,8,26,CF,90,40,7A,01,B1,41",38,-64.0,-57.8000,-64.93,-65.2,67.32,100.98,2275,2026-02-01T20:33:23.745174
11,500000,12,"15363040,100,8,3A,7E,F9,40,21,B0,AA,41",38,-64.0,-57.8000,-64.46,-64.8,67.32,100.98,2282,2026-02-01T20:33:26.027174
11,500000,12,"15365320,100,8,95,55,36,40,6D,DD,A5,41",38,-66.0,-59.9333,-65.23,-65.0,67.32,100.98,2280,2026-02-01T20:33:28.307174
11,500000,12,"15367601,100,8,51,FC,88,40,A2,44,A2,41",38,-67.0,-61.0000,-66.12,-65.2,67.32,100.98,2273,2026-02-01T20:33:30.580174
11,500000,12,"15369879,100,8,FF,11,FC,40,41,54,A0,41",38,-64.0,-57.8000,-65.06,-65.2,67.32,100.98,2285,2026-02-01T20:33:32.865174
11,500000,12,"15372159,100,8,7C,1A,34,40,19,22,A0,41",38,-67.0,-61.0000,-66.03,-66.0,67.32,100.98,2274,2026-02-01T20:33:35.139174
11,500000,12,"15374439,100,8,3C,52,81,40,6C,93,A1,41",38,-66.0,-59.9333,-66.01,-66.0,67.32,100.98,2275,2026-02-01T20:33:37.414174
11,500000,12,"15376719,100,8,C1,02,FE,40,C9,BC,A4,41",38,-63.0,-56.7333,-64.51,-65.0,67.32,100.98,2286,2026-02-01T20:33:39.700174
11,500000,12,"15378999,100,8,81,83,3F,40,CA,72,A9,41",38,-66.0,-59.9333,-65.25,-65.5,67.32,100.98,2280,2026-02-01T20:33:41.980174
11,500000,12,"15381279,100,8,ED,BC,73,40,CF,2F,AF,41",38,-66.0,-59.9333,-65.63,-65.2,67.32,100.98,2286,2026-02-01T20:33:44.266174
11,500000,12,"15383559,100,8,13,4D,FF,40,A3,45,B6,41",38,-67.0,-61.0000,-66.31,-65.5,67.32,100.98,2274,2026-02-01T20:33:46.540174
11,500000,12,"15385839,100,8,00,D0,4B,40,DF,22,BE,41",38,-66.0,-59.9333,-66.16,-66.2,67.32,100.98,2290,2026-02-01T20:33:48.830174
11,500000,12,"15388119,100,8,22,B6,76,40,0E,6F,C6,41",38,-65.0,-58.8667,-65.58,-66.0,67.32,100.98,2265,2026-02-01T20:33:51.095174
11,500000,12,"15390399,100,8,AB,EE,FF,40,DD,67,CE,41",38,-64.0,-57.8000,-64.79,-65.5,67.32,100.98,2282,2026-02-01T20:33:53.377174
11,500000,12,"15392678,100,8,34,EA,58,40,EA,7E,D6,41",38,-67.0,-61.0000,-65.89,-65.5,67.32,100.98,2271,2026-02-01T20:33:55.648174
11,500000,12,"15394958,100,8,3C,38,68,40,EB,F2,DD,41",38,-65.0,-58.8667,-65.45,-65.2,67.32,100.98,2284,2026-02-01T20:33:57.932174
