SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
7,62500,22,2026-01-31T19:01:48.793266,-59.0,-59.1095,-59.1,1555,"404695,100,8,FC,82,61,40,BA,9C,BD,41",0.615780000
7,62500,22,2026-01-31T19:01:50.342266,-59.0,-59.0674,-59.1,1549,"407905,100,8,44,3B,0B,40,A4,1A,C3,41",0.613404000
7,62500,22,2026-01-31T19:01:51.897266,-59.0,-59.0454,-59.1,1555,"409455,100,8,E9,7F,FF,40,1C,A9,CE,41",0.615780000
7,62500,22,2026-01-31T19:01:53.453266,-60.0,-59.3307,-59.2,1556,"411005,100,8,EB,95,A6,40,66,19,D4,41",0.616176000
7,62500,22,2026-01-31T19:01:55.010266,-59.0,-59.4070,-59.2,1557,"412555,100,8,62,7A,05,40,14,4D,D9,41",0.616572000
7,62500,22,2026-01-31T19:01:56.572266,-60.0,-59.7035,-59.5,1562,"414105,100,8,1B,B1,82,40,0C,7F,DE,41",0.618552000
7,62500,22,2026-01-31T19:01:58.125266,-59.0,-59.3517,-59.5,1553,"415655,100,8,F0,1A,F5,40,38,E4,E2,41",0.614988000
7,62500,22,2026-01-31T19:01:59.680266,-60.0,-59.6759,-59.5,1555,"417205,100,8,06,3D,DA,40,AE,C2,E6,41",0.615780000
7,62500,22,2026-01-31T19:02:01.235266,-58.0,-58.8379,-59.2,1555,"418755,100,8,4D,62,3D,40,0D,07,EA,41",0.615780000
7,62500,22,2026-01-31T19:02:02.791266,-59.0,-58.9190,-59.0,1556,"420305,100,8,55,1F,1F,40,F7,A0,EC,41",0.616176000
7,62500,22,2026-01-31T19:02:04.343266,-59.0,-58.9595,-59.0,1552,"421855,100,8,CF,F6,C5,40,63,83,EE,41",0.614592000
7,62500,22,2026-01-31T19:02:05.896266,-59.0,-58.9797,-58.8,1553,"423405,100,8,17,58,FD,40,E2,A4,EF,41",0.614988000
7,62500,22,2026-01-31T19:02:07.439266,-59.0,-58.9899,-59.0,1543,"424955,100,8,4A,C4,99,40,C9,FF,EF,41",0.611028000
