SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
7,125000,12,2026-01-31T19:05:43.940075,-65.0,-64.4476,-64.4,779,"641635,100,8,93,8F,6B,40,CA,F5,E0,41",0.154242000
7,125000,12,2026-01-31T19:05:44.719075,-63.0,-63.8915,-63.9,779,"643255,100,8,09,BD,D1,40,06,B7,DD,41",0.154242000
7,125000,12,2026-01-31T19:05:45.502075,-64.0,-63.9269,-64.0,783,"644035,100,8,94,8D,FE,40,8E,89,D9,41",0.155034000
7,125000,12,2026-01-31T19:05:46.277075,-63.0,-63.6499,-63.8,775,"644814,100,8,FA,9E,DD,40,DB,FA,D6,41",0.153450000
7,125000,12,2026-01-31T19:05:47.051075,-64.0,-63.9982,-63.5,774,"645593,100,8,28,B5,9F,40,5E,59,D4,41",0.153252000
7,125000,12,2026-01-31T19:05:47.826075,-64.0,-63.9991,-63.8,775,"646372,100,8,12,DD,43,40,66,A8,D1,41",0.153450000
7,125000,12,2026-01-31T19:05:48.617075,-64.0,-63.9995,-63.8,791,"647151,100,8,F5,B1,02,40,51,EB,CE,41",0.156618000
7,125000,12,2026-01-31T19:05:49.408075,-65.0,-64.4998,-64.2,791,"647930,100,8,4D,8F,1A,40,90,25,CC,41",0.156618000
7,125000,12,2026-01-31T19:05:50.168075,-64.0,-64.2499,-64.2,760,"648709,100,8,E4,1D,80,40,9B,5A,C9,41",0.150480000
7,125000,12,2026-01-31T19:05:50.952075,-64.0,-64.1249,-64.2,784,"649488,100,8,E6,F2,C1,40,F4,8D,C6,41",0.155232000
7,125000,12,2026-01-31T19:05:51.732075,-64.0,-64.0625,-64.2,780,"650267,100,8,71,D0,F3,40,1D,C3,C3,41",0.154440000
7,125000,12,2026-01-31T19:05:52.504075,-64.0,-64.0312,-64.0,772,"651047,100,8,AF,42,FE,40,96,FD,C0,41",0.152856000
7,125000,12,2026-01-31T19:05:53.288075,-64.0,-64.0156,-64.0,784,"651827,100,8,1C,9F,D4,40,A9,DD,BD,41",0.155232000
7,125000,12,2026-01-31T19:05:54.061075,-64.0,-64.0078,-64.0,773,"652607,100,8,5D,85,94,40,2B,2F,BB,41",0.153054000
7,125000,12,2026-01-31T19:05:54.844075,-64.0,-64.0039,-64.0,783,"653386,100,8,69,A3,33,40,BE,90,B8,41",0.155034000
7,125000,12,2026-01-31T19:05:55.624075,-64.0,-64.0020,-64.0,780,"654165,100,8,C0,3F,00,40,AC,05,B6,41",0.154440000
7,125000,12,2026-01-31T19:05:56.394075,-64.0,-64.0010,-64.0,770,"654944,100,8,0F,0B,27,40,24,91,B3,41",0.152460000
7,125000,12,2026-01-31T19:05:57.179075,-64.0,-64.0005,-64.0,785,"655723,100,8,3F,E3,8A,40,3C,36,B1,41",0.155430000
7,125000,12,2026-01-31T19:05:57.949075,-64.0,-64.0002,-64.0,770,"656502,100,8,E7,2E,CC,40,E6,F7,AE,41",0.152460000
7,125000,12,2026-01-31T19:05:58.730075,-64.0,-64.0001,-64.0,781,"657281,100,8,DD,B2,F8,40,F4,D8,AC,41",0.154638000
7,125000,12,2026-01-31T19:05:59.510075,-63.0,-63.5001,-63.8,780,"658060,100,8,6F,7F,FB,40,0D,DC,AA,41",0.154440000
7,125000,12,2026-01-31T19:06:00.289075,-63.0,-63.2500,-63.5,779,"658840,100,8,99,43,D3,40,B0,03,A9,41",0.154242000
7,125000,12,2026-01-31T19:06:01.070075,-64.0,-63.6250,-63.5,781,"659620,100,8,87,EB,92,40,2E,52,A7,41",0.154638000
7,125000,12,2026-01-31T19:06:01.857075,-64.0,-63.8125,-63.5,787,"660399,100,8,98,74,31,40,A5,C9,A5,41",0.155826000
