SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
10,125000,12,"9684131,100,8,94,15,FC,40,DF,4F,EF,41",37,-54.0,-47.1333,-53.81,-53.8,147.60,221.40,4948,2025-12-19T20:33:02.951153
10,125000,12,"9692799,100,8,07,1F,64,40,87,9C,EE,41",37,-54.0,-47.1333,-53.88,-53.9,147.60,221.40,4950,2025-12-19T20:33:07.901153
10,125000,12,"9697748,100,8,91,51,F6,40,3D,C1,DB,41",37,-53.0,-46.0667,-53.59,-53.6,147.60,221.40,4947,2025-12-19T20:33:12.848153
10,125000,12,"9702697,100,8,85,78,49,40,D3,A8,CA,41",37,-53.0,-46.0667,-53.42,-53.5,147.60,221.40,4949,2025-12-19T20:33:17.797153
10,125000,12,"9707646,100,8,9A,57,F3,40,DC,38,AD,41",37,-54.0,-47.1333,-53.89,-53.5,147.60,221.40,4944,2025-12-19T20:33:22.741153
10,125000,12,"9712595,100,8,46,1F,F5,40,B0,63,AA,41",37,-54.0,-47.1333,-53.94,-53.5,147.60,221.40,4951,2025-12-19T20:33:27.692153
10,125000,12,"9717544,100,8,FC,13,B0,40,51,C1,A1,41",37,-53.0,-46.0667,-53.47,-53.5,147.60,221.40,4953,2025-12-19T20:33:32.645153
10,125000,12,"9722493,100,8,D3,2F,00,40,1A,77,A0,41",37,-53.0,-46.0667,-53.24,-53.5,147.60,221.40,4947,2025-12-19T20:33:37.592153
10,125000,12,"9727442,100,8,F9,5A,B8,40,05,0C,A7,41",37,-53.0,-46.0667,-53.12,-53.2,147.60,221.40,4944,2025-12-19T20:33:42.536153
10,125000,12,"9732391,100,8,7A,A3,F5,40,97,30,B4,41",37,-53.0,-46.0667,-53.06,-53.0,147.60,221.40,4949,2025-12-19T20:33:47.485153
10,125000,12,"9737340,100,8,8D,14,47,40,E8,46,C5,41",37,-53.0,-46.0667,-53.03,-53.0,147.60,221.40,4948,2025-12-19T20:33:52.433153
10,125000,12,"9742289,100,8,9A,B3,47,40,05,E8,D6,41",37,-53.0,-46.0667,-53.01,-53.0,147.60,221.40,4948,2025-12-19T20:33:57.381153
10,125000,12,"9747238,100,8,7A,D1,F5,40,57,91,E5,41",37,-54.0,-47.1333,-53.51,-53.2,147.60,221.40,4949,2025-12-19T20:34:02.330153
10,125000,12,"9752187,100,8,0D,F8,B7,40,8F,57,EE,41",37,-54.0,-47.1333,-53.75,-53.5,147.60,221.40,4951,2025-12-19T20:34:07.281153
10,125000,12,"9757136,100,8,3C,27,00,40,72,7B,EF,41",37,-53.0,-46.0667,-53.38,-53.5,147.60,221.40,4950,2025-12-19T20:34:12.231153
10,125000,12,"9762085,100,8,B7,78,B0,40,E2,C2,E8,41",37,-53.0,-46.0667,-53.19,-53.5,147.60,221.40,4944,2025-12-19T20:34:17.175153
10,125000,12,"9767034,100,8,A7,FA,F8,40,71,84,DB,41",37,-53.0,-46.0667,-53.09,-53.2,147.60,221.40,4947,2025-12-19T20:34:22.122153
10,125000,12,"9771983,100,8,FF,07,54,40,2E,63,CA,41",37,-53.0,-46.0667,-53.05,-53.0,147.60,221.40,4949,2025-12-19T20:34:27.071153
10,125000,12,"9776932,100,8,7D,8F,3B,40,3A,C8,B8,41",37,-54.0,-47.1333,-53.52,-53.2,147.60,221.40,4949,2025-12-19T20:34:32.020153
10,125000,12,"9781881,100,8,EE,E6,F1,40,F3,34,AA,41",37,-53.0,-46.0667,-53.26,-53.2,147.60,221.40,4955,2025-12-19T20:34:36.975153
10,125000,12,"9786830,100,8,C6,B0,BF,40,42,90,A1,41",37,-53.0,-46.0667,-53.13,-53.2,147.60,221.40,4943,2025-12-19T20:34:41.918153
10,125000,12,"9791779,100,8,95,79,01,40,B8,92,A0,41",37,-54.0,-47.1333,-53.57,-53.5,147.60,221.40,4949,2025-12-19T20:34:46.867153
10,125000,12,"9796728,100,8,AB,78,A8,40,CF,6E,A7,41",37,-53.0,-46.0667,-53.28,-53.2,147.60,221.40,4956,2025-12-19T20:34:51.823153
10,125000,12,"9801677,100,8,EB,B0,FB,40,E2,C6,B4,41",37,-54.0,-47.1333,-53.64,-53.5,147.60,221.40,4942,2025-12-19T20:34:56.765153
10,125000,12,"9806626,100,8,B2,BE,61,40,C7,F2,C5,41",37,-53.0,-46.0667,-53.32,-53.5,147.60,221.40,4948,2025-12-19T20:35:01.713153
10,125000,12,"9811575,100,8,E1,5A,30,40,40,87,D7,41",37,-54.0,-47.1333,-53.66,-53.5,147.60,221.40,4949,2025-12-19T20:35:06.662153
10,125000,12,"9816524,100,8,45,68,ED,40,3A,04,E6,41",37,-53.0,-46.0667,-53.33,-53.5,147.60,221.40,4954,2025-12-19T20:35:11.616153
10,125000,12,"9821473,100,8,30,30,C7,40,3B,87,EE,41",37,-54.0,-47.1333,-53.67,-53.5,147.60,221.40,4941,2025-12-19T20:35:16.557153
10,125000,12,"9826422,100,8,7C,24,04,40,68,5E,EF,41",37,-54.0,-47.1333,-53.83,-53.8,147.60,221.40,4948,2025-12-19T20:35:21.505153
10,125000,12,"9831371,100,8,4D,69,A0,40,EA,5E,E8,41",37,-53.0,-46.0667,-53.42,-53.5,147.60,221.40,4949,2025-12-19T20:35:26.454153
10,125000,12,"9836320,100,8,5D,C1,FD,40,72,ED,DA,41",37,-54.0,-47.1333,-53.71,-53.8,147.60,221.40,4949,2025-12-19T20:35:31.403153
10,125000,12,"9841269,100,8,DA,1F,70,40,3A,B7,C9,41",37,-53.0,-46.0667,-53.35,-53.5,147.60,221.40,4953,2025-12-19T20:35:36.356153
10,125000,12,"9846218,100,8,0B,2A,26,40,8D,29,B8,41",37,-53.0,-46.0667,-53.18,-53.2,147.60,221.40,4942,2025-12-19T20:35:41.298153
10,125000,12,"9851167,100,8,A0,5D,E8,40,24,C3,A9,41",37,-54.0,-47.1333,-53.59,-53.5,147.60,221.40,4955,2025-12-19T20:35:46.253153
10,125000,12,"9856116,100,8,BB,68,CE,40,FB,61,A1,41",37,-53.0,-46.0667,-53.29,-53.2,147.60,221.40,4942,2025-12-19T20:35:51.195153
10,125000,12,"9861065,100,8,1E,23,08,40,2F,B1,A0,41",37,-53.0,-46.0667,-53.15,-53.2,147.60,221.40,4949,2025-12-19T20:35:56.144153
10,125000,12,"9866014,100,8,31,59,98,40,F4,D3,A7,41",37,-53.0,-46.0667,-53.07,-53.2,147.60,221.40,4951,2025-12-19T20:36:01.095153
10,125000,12,"9870963,100,8,42,28,FF,40,91,5E,B5,41",37,-54.0,-47.1333,-53.54,-53.2,147.60,221.40,4942,2025-12-19T20:36:06.037153
10,125000,12,"9875912,100,8,74,11,7F,40,CD,9E,C6,41",37,-53.0,-46.0667,-53.27,-53.2,147.60,221.40,4958,2025-12-19T20:36:10.995153
10,125000,12,"9880861,100,8,69,0F,1D,40,5C,25,D8,41",37,-53.0,-46.0667,-53.13,-53.2,147.60,221.40,4942,2025-12-19T20:36:15.937153
10,125000,12,"9885810,100,8,1D,D0,E2,40,F1,74,E6,41",37,-54.0,-47.1333,-53.57,-53.5,147.60,221.40,4949,2025-12-19T20:36:20.886153
10,125000,12,"9890759,100,8,58,4D,D5,40,1C,B4,EE,41",37,-53.0,-46.0667,-53.28,-53.2,147.60,221.40,4949,2025-12-19T20:36:25.835153
10,125000,12,"9895708,100,8,40,6E,0D,40,83,3E,EF,41",37,-54.0,-47.1333,-53.64,-53.5,147.60,221.40,4952,2025-12-19T20:36:30.787153
