SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
11,250000,22,2025-12-21T19:29:52.554718,-64.0,-61.3571,-61.2,4538,"99887180,100,8,E3,EE,96,40,F8,DC,A7,41",1.797048000
11,250000,22,2025-12-21T19:29:57.017718,-60.0,-60.8358,-60.8,4463,"99887180,100,8,E3,EE,96,40,F8,DC,A7,41",1.767348000
11,250000,22,2025-12-21T19:30:01.552718,-59.0,-60.2369,-60.4,4535,"99899158,100,8,0D,BE,F7,40,1B,5E,B4,41",1.795860000
11,250000,22,2025-12-21T19:30:06.089718,-60.0,-60.1661,-60.8,4537,"99903697,100,8,93,7A,51,40,C8,7B,DD,41",1.796652000
11,250000,22,2025-12-21T19:30:10.632718,-59.0,-59.6222,-59.5,4543,"99908236,100,8,BD,58,6D,40,E7,5F,E9,41",1.799028000
11,250000,22,2025-12-21T19:30:15.163718,-59.0,-59.3111,-59.2,4531,"99912775,100,8,A2,A8,FE,40,B4,65,EF,41",1.794276000
11,250000,22,2025-12-21T19:30:19.705718,-59.0,-59.1556,-59.2,4542,"99917314,100,8,45,01,39,40,B7,E3,EE,41",1.798632000
11,250000,22,2025-12-21T19:30:24.238718,-59.0,-59.0778,-59.0,4533,"99921853,100,8,8E,F0,8E,40,7C,EF,E7,41",1.795068000
11,250000,22,2025-12-21T19:30:28.774718,-60.0,-59.5389,-59.2,4536,"99926392,100,8,16,B4,FA,40,B5,56,DB,41",1.796256000
11,250000,22,2025-12-21T19:30:33.311718,-60.0,-59.7694,-59.5,4537,"99930931,100,8,51,42,24,40,61,C7,CB,41",1.796652000
11,250000,22,2025-12-21T19:30:37.852718,-60.0,-59.8847,-59.8,4541,"99935470,100,8,F7,D1,9E,40,B3,97,BB,41",1.798236000
11,250000,22,2025-12-21T19:30:42.386718,-58.0,-58.9424,-59.5,4534,"99940009,100,8,14,3A,EF,40,84,76,AD,41",1.795464000
11,250000,22,2025-12-21T19:30:46.930718,-58.0,-58.4712,-59.0,4544,"99944548,100,8,62,D0,13,40,B0,90,A3,41",1.799424000
11,250000,22,2025-12-21T19:30:51.466718,-59.0,-58.7356,-58.8,4536,"99949087,100,8,B7,BB,AE,40,37,01,A0,41",1.796256000
11,250000,22,2025-12-21T19:30:56.006718,-60.0,-59.3678,-58.8,4540,"99953626,100,8,AA,27,E5,40,E8,12,A3,41",1.797840000
11,250000,22,2025-12-21T19:31:00.539718,-60.0,-59.6839,-59.2,4533,"99958165,100,8,9C,86,03,40,88,43,AC,41",1.795068000
11,250000,22,2025-12-21T19:31:05.075718,-60.0,-59.8419,-59.8,4536,"99962704,100,8,4F,3D,BE,40,43,6D,BA,41",1.796256000
11,250000,22,2025-12-21T19:31:09.611718,-60.0,-59.9210,-60.0,4536,"99967243,100,8,5C,2C,D9,40,D3,8C,CA,41",1.796256000
11,250000,22,2025-12-21T19:31:14.155718,-60.0,-59.9605,-60.0,4544,"99971782,100,8,10,10,00,40,2D,40,DA,41",1.799424000
11,250000,22,2025-12-21T19:31:18.687718,-60.0,-59.9802,-60.0,4532,"99976321,100,8,27,28,D5,40,13,ED,E6,41",1.794672000
11,250000,22,2025-12-21T19:31:23.230718,-60.0,-59.9901,-60.0,4543,"99980860,100,8,DD,9C,CB,40,29,95,EE,41",1.799028000
11,250000,22,2025-12-21T19:31:27.761718,-60.0,-59.9951,-60.0,4531,"99985399,100,8,6E,E6,01,40,7B,97,EF,41",1.794276000
11,250000,22,2025-12-21T19:31:32.301718,-60.0,-59.9975,-60.0,4540,"99989938,100,8,46,A9,E1,40,C2,09,EA,41",1.797840000
11,250000,22,2025-12-21T19:31:36.837718,-60.0,-59.9988,-60.0,4536,"99994477,100,8,0C,D9,BC,40,4E,83,DE,41",1.796256000
11,250000,22,2025-12-21T19:31:41.381718,-59.0,-59.4994,-59.8,4544,"99999016,100,8,B6,FC,08,40,C2,77,CF,41",1.799424000
11,250000,22,2025-12-21T19:31:45.912718,-58.0,-58.7497,-59.2,4531,"100003555,100,8,32,5A,EC,40,52,2F,BF,41",1.794276000
11,250000,22,2025-12-21T19:31:50.450718,-58.0,-58.3748,-58.8,4538,"100008094,100,8,67,BA,A3,40,F2,5C,B0,41",1.797048000
11,250000,22,2025-12-21T19:31:54.987718,-58.0,-58.1874,-58.2,4537,"100012633,100,8,D0,20,15,40,62,42,A5,41",1.796652000
11,250000,22,2025-12-21T19:31:59.526718,-59.0,-58.5937,-58.2,4539,"100017172,100,8,58,EF,F4,40,52,3C,A0,41",1.797444000
11,250000,22,2025-12-21T19:32:04.164718,-58.0,-58.2969,-58.2,4638,"100026250,100,8,FB,33,32,40,C5,B3,A9,41",1.836648000
11,250000,22,2025-12-21T19:32:08.697718,-58.0,-58.1484,-58.2,4533,"100030789,100,8,0A,2C,FB,40,09,FC,B6,41",1.795068000
11,250000,22,2025-12-21T19:32:13.235718,-58.0,-58.0742,-58.2,4538,"100035328,100,8,B9,30,84,40,18,D3,C6,41",1.797048000
11,250000,22,2025-12-21T19:32:17.777718,-58.0,-58.0371,-58.0,4542,"100039867,100,8,3E,99,49,40,07,DC,D6,41",1.798632000
11,250000,22,2025-12-21T19:32:22.314718,-57.0,-57.5186,-57.8,4537,"100044406,100,8,A0,DE,FF,40,6A,6E,E4,41",1.796652000
11,250000,22,2025-12-21T19:32:26.848718,-58.0,-57.7593,-57.8,4534,"100048945,100,8,4A,B7,6A,40,EA,6E,ED,41",1.795464000
11,250000,22,2025-12-21T19:32:31.384718,-58.0,-57.8796,-57.8,4536,"100053484,100,8,8C,43,64,40,4C,F3,EF,41",1.796256000
11,250000,22,2025-12-21T19:32:35.922718,-57.0,-57.4398,-57.5,4538,"100058023,100,8,C8,5F,FF,40,6C,D8,EB,41",1.797048000
11,250000,22,2025-12-21T19:32:40.462718,-59.0,-58.2199,-58.0,4540,"100062562,100,8,59,71,40,40,7B,CC,E1,41",1.797840000
11,250000,22,2025-12-21T19:32:44.995718,-58.0,-58.1100,-58.0,4533,"100067101,100,8,31,BB,80,40,8C,17,D3,41",1.795068000
11,250000,22,2025-12-21T19:32:49.532718,-58.0,-58.0550,-58.0,4537,"100071640,100,8,B0,3E,FC,40,85,DA,C2,41",1.796652000
11,250000,22,2025-12-21T19:32:54.071718,-58.0,-58.0275,-58.2,4539,"100076179,100,8,77,70,2A,40,E1,77,B3,41",1.797444000
11,250000,22,2025-12-21T19:32:58.609718,-58.0,-58.0137,-58.0,4538,"100080718,100,8,E8,B9,99,40,7B,7C,A7,41",1.797048000
