SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
8,500000,12,"2671454,100,8,B9,0B,D5,40,B9,4C,A1,41",37,-49.0,-41.8000,-48.61,-48.6,10.85,16.28,369,2025-12-13T17:58:00.719038
8,500000,12,"2672114,100,8,A5,F5,F8,40,4C,C3,A0,41",37,-49.0,-41.8000,-48.76,-48.7,10.85,16.28,375,2025-12-13T17:58:01.094038
8,500000,12,"2672483,100,8,5E,FD,FF,40,BD,7B,A0,41",37,-48.0,-40.7333,-48.51,-48.5,10.85,16.28,361,2025-12-13T17:58:01.455038
8,500000,12,"2672853,100,8,89,49,FB,40,AF,50,A0,41",37,-49.0,-41.8000,-48.66,-48.8,10.85,16.28,372,2025-12-13T17:58:01.827038
8,500000,12,"2673223,100,8,2D,6E,EE,40,C6,2E,A0,41",37,-49.0,-41.8000,-49.14,-48.8,10.85,16.28,372,2025-12-13T17:58:02.199038
8,500000,12,"2673593,100,8,5F,AE,D2,40,D5,0F,A0,41",37,-49.0,-41.8000,-49.07,-48.8,10.85,16.28,371,2025-12-13T17:58:02.570038
8,500000,12,"2673963,100,8,C2,52,B8,40,5C,03,A0,41",37,-49.0,-41.8000,-49.03,-49.0,10.85,16.28,363,2025-12-13T17:58:02.933038
8,500000,12,"2674333,100,8,EC,CA,9B,40,19,00,A0,41",37,-48.0,-40.7333,-48.52,-48.8,10.85,16.28,376,2025-12-13T17:58:03.309038
8,500000,12,"2674703,100,8,98,8D,6D,40,16,0A,A0,41",37,-49.0,-41.8000,-48.76,-48.8,10.85,16.28,370,2025-12-13T17:58:03.679038
8,500000,12,"2675073,100,8,40,FE,3D,40,51,1C,A0,41",37,-49.0,-41.8000,-48.88,-48.8,10.85,16.28,368,2025-12-13T17:58:04.047038
8,500000,12,"2675443,100,8,DD,0B,1A,40,BD,37,A0,41",37,-49.0,-41.8000,-48.94,-48.8,10.85,16.28,366,2025-12-13T17:58:04.413038
8,500000,12,"2675812,100,8,94,8B,01,40,8D,6A,A0,41",37,-49.0,-41.8000,-48.97,-49.0,10.85,16.28,363,2025-12-13T17:58:04.776038
8,500000,12,"2676182,100,8,13,DE,02,40,4E,9B,A0,41",37,-48.0,-40.7333,-48.48,-48.8,10.85,16.28,375,2025-12-13T17:58:05.151038
8,500000,12,"2676552,100,8,D1,AB,1E,40,6B,EA,A0,41",37,-48.0,-40.7333,-48.24,-48.5,10.85,16.28,366,2025-12-13T17:58:05.517038
8,500000,12,"2676922,100,8,FE,A3,44,40,44,30,A1,41",37,-48.0,-40.7333,-48.12,-48.2,10.85,16.28,379,2025-12-13T17:58:05.896038
8,500000,12,"2677292,100,8,1E,A1,75,40,0E,7F,A1,41",37,-49.0,-41.8000,-48.56,-48.2,10.85,16.28,364,2025-12-13T17:58:06.260038
8,500000,12,"2677662,100,8,3E,37,A0,40,E5,F5,A1,41",37,-48.0,-40.7333,-48.28,-48.2,10.85,16.28,382,2025-12-13T17:58:06.642038
8,500000,12,"2678032,100,8,76,93,BC,40,42,59,A2,41",37,-49.0,-41.8000,-48.64,-48.5,10.85,16.28,352,2025-12-13T17:58:06.994038
8,500000,12,"2678402,100,8,36,62,D6,40,4B,C5,A2,41",37,-48.0,-40.7333,-48.32,-48.5,10.85,16.28,378,2025-12-13T17:58:07.372038
8,500000,12,"2678772,100,8,C9,E5,F0,40,AB,62,A3,41",37,-48.0,-40.7333,-48.16,-48.2,10.85,16.28,370,2025-12-13T17:58:07.742038
