SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
9,250000,2,"4879232,100,8,5C,BF,04,40,C5,F6,A3,41",37,-75.0,-69.5333,-74.51,-74.5,27.68,41.52,1251,2026-01-31T20:16:24.177792
9,250000,2,"4884277,100,8,B0,33,EE,40,7B,F4,A0,41",37,-74.0,-68.4667,-74.32,-74.3,27.68,41.52,1252,2026-01-31T20:16:25.429792
9,250000,2,"4885526,100,8,46,CC,3F,40,0C,28,A1,41",37,-74.0,-68.4667,-74.21,-74.2,27.68,41.52,1250,2026-01-31T20:16:26.679792
9,250000,2,"4886776,100,8,EC,9C,C2,40,80,70,A2,41",37,-74.0,-68.4667,-74.15,-74.2,27.68,41.52,1253,2026-01-31T20:16:27.932792
9,250000,2,"4888026,100,8,6D,80,FF,40,2E,2D,A4,41",37,-74.0,-68.4667,-73.62,-74.0,27.68,41.52,1253,2026-01-31T20:16:29.185792
9,250000,2,"4889276,100,8,FA,B5,CB,40,7E,90,A6,41",37,-74.0,-68.4667,-73.81,-74.0,27.68,41.52,1258,2026-01-31T20:16:30.443792
9,250000,2,"4890526,100,8,04,4F,4F,40,42,2D,A9,41",37,-73.0,-67.4000,-73.41,-73.8,27.68,41.52,1237,2026-01-31T20:16:31.680792
9,250000,2,"4891776,100,8,78,58,02,40,68,29,AC,41",37,-74.0,-68.4667,-73.70,-73.8,27.68,41.52,1254,2026-01-31T20:16:32.934792
9,250000,2,"4893026,100,8,F6,94,8B,40,EC,CC,AF,41",37,-75.0,-69.5333,-74.35,-74.0,27.68,41.52,1256,2026-01-31T20:16:34.190792
9,250000,2,"4894276,100,8,39,56,EA,40,6F,71,B3,41",37,-74.0,-68.4667,-74.18,-74.0,27.68,41.52,1250,2026-01-31T20:16:35.440792
9,250000,2,"4895527,100,8,CB,8D,F3,40,DC,B2,B7,41",37,-74.0,-68.4667,-74.09,-74.2,27.68,41.52,1254,2026-01-31T20:16:36.694792
9,250000,2,"4896775,100,8,01,C5,9B,40,A0,CE,BB,41",37,-75.0,-69.5333,-74.54,-74.5,27.68,41.52,1253,2026-01-31T20:16:37.947792
9,250000,2,"4898025,100,8,71,37,11,40,20,10,C0,41",37,-74.0,-68.4667,-74.27,-74.2,27.68,41.52,1249,2026-01-31T20:16:39.196792
9,250000,2,"4899275,100,8,DB,99,36,40,37,D0,C4,41",37,-74.0,-68.4667,-74.14,-74.2,27.68,41.52,1244,2026-01-31T20:16:40.440792
9,250000,2,"4900525,100,8,1E,99,BC,40,B4,35,C9,41",37,-73.0,-67.4000,-73.57,-74.0,27.68,41.52,1255,2026-01-31T20:16:41.695792
9,250000,2,"4901775,100,8,BC,A4,FE,40,72,97,CD,41",37,-74.0,-68.4667,-73.78,-73.8,27.68,41.52,1252,2026-01-31T20:16:42.947792
9,250000,2,"4903025,100,8,82,48,D1,40,F8,4A,D2,41",37,-74.0,-68.4667,-73.89,-73.8,27.68,41.52,1245,2026-01-31T20:16:44.192792
9,250000,2,"4904275,100,8,D3,DD,59,40,51,79,D6,41",37,-75.0,-69.5333,-74.45,-74.0,27.68,41.52,1254,2026-01-31T20:16:45.446792
