SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
9,125000,2,"4122542,100,8,56,DA,83,40,A4,57,A2,41",37,-75.0,-69.5333,-74.88,-74.9,55.36,83.04,2479,2026-01-31T20:03:52.027585
9,125000,2,"4132604,100,8,E9,6D,18,40,91,39,A0,41",37,-75.0,-69.5333,-74.92,-74.9,55.36,83.04,2477,2026-01-31T20:03:54.504585
9,125000,2,"4135083,100,8,8B,3B,E7,40,EA,45,B3,41",37,-74.0,-68.4667,-74.62,-74.7,55.36,83.04,2489,2026-01-31T20:03:56.993585
9,125000,2,"4137562,100,8,CF,1C,AA,40,11,3D,BB,41",37,-74.0,-68.4667,-74.44,-74.5,55.36,83.04,2467,2026-01-31T20:03:59.460585
9,125000,2,"4140041,100,8,4C,25,24,40,97,37,C4,41",37,-75.0,-69.5333,-74.19,-74.5,55.36,83.04,2491,2026-01-31T20:04:01.951585
9,125000,2,"4142520,100,8,69,30,FB,40,97,FF,CC,41",37,-74.0,-68.4667,-74.09,-74.2,55.36,83.04,2470,2026-01-31T20:04:04.421585
9,125000,2,"4144999,100,8,DE,3D,73,40,15,EA,D5,41",37,-75.0,-69.5333,-74.55,-74.5,55.36,83.04,2487,2026-01-31T20:04:06.908585
9,125000,2,"4147478,100,8,00,E8,6F,40,F9,18,DE,41",37,-75.0,-69.5333,-74.77,-74.8,55.36,83.04,2468,2026-01-31T20:04:09.376585
9,125000,2,"4149957,100,8,84,1B,FE,40,58,D7,E4,41",37,-75.0,-69.5333,-74.89,-74.8,55.36,83.04,2476,2026-01-31T20:04:11.852585
9,125000,2,"4152436,100,8,D6,4E,26,40,7E,66,EA,41",37,-75.0,-69.5333,-74.94,-75.0,55.36,83.04,2485,2026-01-31T20:04:14.337585
9,125000,2,"4154915,100,8,49,B4,9E,40,8A,06,EE,41",37,-75.0,-69.5333,-74.97,-75.0,55.36,83.04,2487,2026-01-31T20:04:16.824585
9,125000,2,"4157395,100,8,CC,71,E8,40,96,DA,EF,41",37,-75.0,-69.5333,-74.99,-75.0,55.36,83.04,2468,2026-01-31T20:04:19.292585
9,125000,2,"4159874,100,8,AA,E0,04,40,88,A3,EF,41",37,-75.0,-69.5333,-74.99,-75.0,55.36,83.04,2482,2026-01-31T20:04:21.774585
9,125000,2,"4162353,100,8,D5,4D,CE,40,49,5F,ED,41",37,-75.0,-69.5333,-75.00,-75.0,55.36,83.04,2481,2026-01-31T20:04:24.255585
9,125000,2,"4164832,100,8,89,BD,C8,40,17,5C,E9,41",37,-74.0,-68.4667,-74.50,-74.8,55.36,83.04,2476,2026-01-31T20:04:26.731585
9,125000,2,"4167311,100,8,75,11,08,40,16,73,E3,41",37,-75.0,-69.5333,-74.75,-74.8,55.36,83.04,2484,2026-01-31T20:04:29.215585
9,125000,2,"4169790,100,8,AA,62,EC,40,44,70,DC,41",37,-74.0,-68.4667,-74.37,-74.5,55.36,83.04,2466,2026-01-31T20:04:31.681585
9,125000,2,"4172269,100,8,D0,77,98,40,C0,0F,D4,41",37,-75.0,-69.5333,-74.69,-74.5,55.36,83.04,2484,2026-01-31T20:04:34.165585
9,125000,2,"4174748,100,8,C3,1C,2E,40,AC,72,CB,41",37,-75.0,-69.5333,-74.84,-74.8,55.36,83.04,2475,2026-01-31T20:04:36.640585
9,125000,2,"4177227,100,8,2E,24,FF,40,A0,45,C2,41",37,-74.0,-68.4667,-74.42,-74.5,55.36,83.04,2481,2026-01-31T20:04:39.121585
