SF,BW,TP,timestamp,rssi,kalman_rssi,sma_rssi,tx_interval,payload,energy_per_packet_j
7,125000,22,2026-02-01T16:27:58.372247,-60.0,-59.7571,-59.7,779,"637007,100,8,8D,D1,17,40,22,A8,B7,41",0.308484000
7,125000,22,2026-02-01T16:27:59.153247,-60.0,-59.8504,-59.8,781,"638627,100,8,13,31,17,40,F7,17,B4,41",0.309276000
7,125000,22,2026-02-01T16:27:59.930247,-59.0,-59.5730,-59.6,777,"639407,100,8,7A,0B,AC,40,58,15,B0,41",0.307692000
7,125000,22,2026-02-01T16:28:00.718247,-60.0,-59.7006,-59.8,788,"640186,100,8,8F,91,E6,40,40,E6,AD,41",0.312048000
7,125000,22,2026-02-01T16:28:01.496247,-58.0,-59.0085,-59.2,778,"640965,100,8,20,E7,FF,40,E2,D7,AB,41",0.308088000
7,125000,22,2026-02-01T16:28:02.272247,-59.0,-59.0043,-59.0,776,"641744,100,8,E9,21,EC,40,D2,EC,A9,41",0.307296000
7,125000,22,2026-02-01T16:28:03.058247,-60.0,-59.5021,-59.2,786,"642523,100,8,4A,8E,B4,40,78,27,A8,41",0.311256000
7,125000,22,2026-02-01T16:28:03.830247,-59.0,-59.2511,-59.0,772,"643302,100,8,76,9F,66,40,0D,8A,A6,41",0.305712000
7,125000,22,2026-02-01T16:28:04.609247,-59.0,-59.1255,-59.2,779,"644081,100,8,6B,2B,0E,40,96,16,A5,41",0.308484000
7,125000,22,2026-02-01T16:28:05.385247,-59.0,-59.0628,-59.2,776,"644860,100,8,4C,5A,09,40,E6,CE,A3,41",0.307296000
7,125000,22,2026-02-01T16:28:06.169247,-60.0,-59.5314,-59.2,784,"645639,100,8,0E,70,5A,40,97,B4,A2,41",0.310464000
7,125000,22,2026-02-01T16:28:06.945247,-60.0,-59.7657,-59.5,776,"646419,100,8,FF,A4,AD,40,0C,C9,A1,41",0.307296000
7,125000,22,2026-02-01T16:28:07.715247,-60.0,-59.8828,-59.8,770,"647199,100,8,5C,AC,ED,40,95,F6,A0,41",0.304920000
7,125000,22,2026-02-01T16:28:08.498247,-59.0,-59.4414,-59.8,783,"647979,100,8,A6,C0,FF,40,D4,72,A0,41",0.310068000
7,125000,22,2026-02-01T16:28:09.286247,-60.0,-59.7207,-59.8,788,"648758,100,8,42,CC,E4,40,AB,20,A0,41",0.312048000
7,125000,22,2026-02-01T16:28:10.051247,-60.0,-59.8604,-59.8,765,"649537,100,8,8C,7C,A9,40,80,00,A0,41",0.302940000
7,125000,22,2026-02-01T16:28:10.836247,-58.0,-58.9302,-59.2,785,"650316,100,8,4E,6D,53,40,7D,12,A0,41",0.310860000
7,125000,22,2026-02-01T16:28:11.615247,-60.0,-59.4651,-59.5,779,"651095,100,8,CB,F1,06,40,8B,56,A0,41",0.308484000
7,125000,22,2026-02-01T16:28:12.392247,-60.0,-59.7325,-59.5,777,"651874,100,8,1D,7F,11,40,53,CC,A0,41",0.307692000
7,125000,22,2026-02-01T16:28:13.179247,-60.0,-59.8663,-59.5,787,"652653,100,8,CA,1E,6E,40,44,73,A1,41",0.311652000
7,125000,22,2026-02-01T16:28:13.958247,-60.0,-59.9331,-60.0,779,"653432,100,8,6D,A0,B8,40,8A,4A,A2,41",0.308484000
7,125000,22,2026-02-01T16:28:14.729247,-59.0,-59.4666,-59.8,771,"654212,100,8,63,9C,EE,40,19,51,A3,41",0.305316000
7,125000,22,2026-02-01T16:28:15.509247,-60.0,-59.7333,-59.8,780,"654991,100,8,89,9F,FF,40,A8,85,A4,41",0.308880000
7,125000,22,2026-02-01T16:28:16.285247,-60.0,-59.8666,-59.8,776,"655770,100,8,93,A9,E3,40,B2,E6,A5,41",0.307296000
7,125000,22,2026-02-01T16:28:17.064247,-60.0,-59.9333,-59.8,779,"656549,100,8,B4,49,9E,40,6A,AE,A7,41",0.308484000
7,125000,22,2026-02-01T16:28:17.849247,-59.0,-59.4667,-59.8,785,"657329,100,8,FE,B5,41,40,B0,68,A9,41",0.310860000
7,125000,22,2026-02-01T16:28:18.623247,-60.0,-59.7333,-59.8,774,"658108,100,8,E3,3D,02,40,53,49,AB,41",0.306504000
7,125000,22,2026-02-01T16:28:19.404247,-59.0,-59.3667,-59.5,781,"658887,100,8,D4,04,1C,40,F5,4D,AD,41",0.309276000
7,125000,22,2026-02-01T16:28:20.183247,-59.0,-59.1833,-59.2,779,"659666,100,8,9D,75,81,40,12,74,AF,41",0.308484000
7,125000,22,2026-02-01T16:28:20.962247,-60.0,-59.5917,-59.5,779,"660445,100,8,ED,45,C3,40,F5,B8,B1,41",0.308484000
7,125000,22,2026-02-01T16:28:21.747247,-60.0,-59.7958,-59.5,785,"661224,100,8,52,7F,F4,40,C7,19,B4,41",0.310860000
