SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
9,62500,22,"93247934,100,8,AA,18,AF,40,6E,C4,A1,41",38,-48.0,-40.7333,-47.79,-47.8,321.18,361.33,5359,2025-12-14T19:07:47.359116
9,62500,22,"93257424,100,8,E9,58,0B,40,72,BB,A0,41",38,-48.0,-40.7333,-47.87,-47.9,321.18,361.33,5360,2025-12-14T19:07:52.719116
9,62500,22,"93262784,100,8,34,2F,F5,40,5F,27,B4,41",38,-48.0,-40.7333,-47.91,-47.9,321.18,361.33,5352,2025-12-14T19:07:58.071116
9,62500,22,"93268144,100,8,AA,65,84,40,65,D5,C6,41",38,-48.0,-40.7333,-47.94,-48.0,321.18,361.33,5358,2025-12-14T19:08:03.429116
9,62500,22,"93273504,100,8,C2,09,01,40,B1,C9,D9,41",38,-47.0,-39.6667,-47.63,-47.8,321.18,361.33,5359,2025-12-14T19:08:08.788116
9,62500,22,"93278864,100,8,73,FC,97,40,59,8E,E8,41",38,-47.0,-39.6667,-47.31,-47.5,321.18,361.33,5364,2025-12-14T19:08:14.152116
9,62500,22,"93284224,100,8,C8,98,FE,40,DE,9B,EF,41",38,-48.0,-40.7333,-47.66,-47.5,321.18,361.33,5361,2025-12-14T19:08:19.513116
9,62500,22,"93289584,100,8,D2,B5,C1,40,0A,93,ED,41",38,-47.0,-39.6667,-47.33,-47.2,321.18,361.33,5353,2025-12-14T19:08:24.866116
9,62500,22,"93294944,100,8,B5,F4,1B,40,86,B2,E2,41",38,-48.0,-40.7333,-47.66,-47.5,321.18,361.33,5359,2025-12-14T19:08:30.225116
9,62500,22,"93300304,100,8,F7,42,4E,40,EE,EC,D1,41",38,-48.0,-40.7333,-47.83,-47.8,321.18,361.33,5368,2025-12-14T19:08:35.593116
9,62500,22,"93305665,100,8,F4,60,E1,40,75,85,BE,41",38,-47.0,-39.6667,-47.42,-47.5,321.18,361.33,5356,2025-12-14T19:08:40.949116
9,62500,22,"93311023,100,8,D1,41,F1,40,09,59,AD,41",38,-47.0,-39.6667,-47.21,-47.5,321.18,361.33,5363,2025-12-14T19:08:46.312116
9,62500,22,"93316383,100,8,47,DD,79,40,4A,72,A2,41",38,-48.0,-40.7333,-47.60,-47.5,321.18,361.33,5360,2025-12-14T19:08:51.672116
9,62500,22,"93321743,100,8,2D,D1,07,40,5B,54,A0,41",38,-47.0,-39.6667,-47.30,-47.2,321.18,361.33,5356,2025-12-14T19:08:57.028116
9,62500,22,"93327103,100,8,41,76,A9,40,A7,68,A7,41",38,-48.0,-40.7333,-47.65,-47.5,321.18,361.33,5359,2025-12-14T19:09:02.387116
9,62500,22,"93332463,100,8,F9,9E,FF,40,6C,28,B6,41",38,-48.0,-40.7333,-47.83,-47.8,321.18,361.33,5358,2025-12-14T19:09:07.745116
9,62500,22,"93337823,100,8,2E,DB,B0,40,BA,B4,C8,41",38,-47.0,-39.6667,-47.41,-47.5,321.18,361.33,5370,2025-12-14T19:09:13.115116
9,62500,22,"93343183,100,8,5F,96,0C,40,EB,71,DB,41",38,-47.0,-39.6667,-47.21,-47.5,321.18,361.33,5350,2025-12-14T19:09:18.465116
9,62500,22,"93348543,100,8,C2,5C,5B,40,A3,9B,E9,41",38,-47.0,-39.6667,-47.10,-47.2,321.18,361.33,5354,2025-12-14T19:09:23.819116
9,62500,22,"93353903,100,8,A7,EF,E6,40,A0,DC,EF,41",38,-47.0,-39.6667,-47.05,-47.0,321.18,361.33,5378,2025-12-14T19:09:29.197116
9,62500,22,"93359263,100,8,A2,A4,E6,40,2A,E4,EC,41",38,-47.0,-39.6667,-47.03,-47.0,321.18,361.33,5346,2025-12-14T19:09:34.543116
9,62500,22,"93364622,100,8,DA,9F,5A,40,2F,46,E1,41",38,-47.0,-39.6667,-47.01,-47.0,321.18,361.33,5365,2025-12-14T19:09:39.908116
9,62500,22,"93369982,100,8,F1,E5,0C,40,8C,B5,CF,41",38,-47.0,-39.6667,-47.01,-47.0,321.18,361.33,5347,2025-12-14T19:09:45.255116
9,62500,22,"93375342,100,8,C9,9F,BA,40,8F,B6,BC,41",38,-47.0,-39.6667,-47.00,-47.0,321.18,361.33,5363,2025-12-14T19:09:50.618116
9,62500,22,"93380702,100,8,DD,94,FF,40,2D,FB,AB,41",38,-48.0,-40.7333,-47.50,-47.2,321.18,361.33,5362,2025-12-14T19:09:55.980116
9,62500,22,"93386062,100,8,B5,07,A9,40,CE,D7,A1,41",38,-48.0,-40.7333,-47.75,-47.5,321.18,361.33,5365,2025-12-14T19:10:01.345116
9,62500,22,"93391422,100,8,EB,92,07,40,3A,AF,A0,41",38,-47.0,-39.6667,-47.38,-47.5,321.18,361.33,5359,2025-12-14T19:10:06.704116
9,62500,22,"93396782,100,8,3C,AC,7A,40,9F,87,A8,41",38,-48.0,-40.7333,-47.69,-47.8,321.18,361.33,5358,2025-12-14T19:10:12.062116
9,62500,22,"93402142,100,8,BF,7C,F1,40,52,DA,B7,41",38,-47.0,-39.6667,-47.34,-47.5,321.18,361.33,5368,2025-12-14T19:10:17.430116
9,62500,22,"93407502,100,8,75,0F,E1,40,D0,F9,CA,41",38,-48.0,-40.7333,-47.67,-47.5,321.18,361.33,5354,2025-12-14T19:10:22.784116
9,62500,22,"93412862,100,8,7D,BE,3E,40,3D,0F,DD,41",38,-47.0,-39.6667,-47.34,-47.5,321.18,361.33,5352,2025-12-14T19:10:28.136116
9,62500,22,"93418221,100,8,8F,68,1C,40,13,96,EA,41",38,-48.0,-40.7333,-47.67,-47.5,321.18,361.33,5362,2025-12-14T19:10:33.498116
9,62500,22,"93423581,100,8,B9,1D,C2,40,3E,F9,EF,41",38,-48.0,-40.7333,-47.83,-47.8,321.18,361.33,5361,2025-12-14T19:10:38.859116
9,62500,22,"93428941,100,8,9E,85,FE,40,2D,F4,EB,41",38,-48.0,-40.7333,-47.92,-47.8,321.18,361.33,5353,2025-12-14T19:10:44.212116
9,62500,22,"93434301,100,8,CB,8D,97,40,AB,CB,DF,41",38,-48.0,-40.7333,-47.96,-48.0,321.18,361.33,5362,2025-12-14T19:10:49.574116
9,62500,22,"93439661,100,8,31,F3,00,40,29,DD,CD,41",38,-48.0,-40.7333,-47.98,-48.0,321.18,361.33,5362,2025-12-14T19:10:54.936116
9,62500,22,"93445021,100,8,1C,D0,84,40,61,8D,BA,41",38,-47.0,-39.6667,-47.49,-47.8,321.18,361.33,5363,2025-12-14T19:11:00.299116
9,62500,22,"93450381,100,8,82,56,F9,40,09,AD,AA,41",38,-48.0,-40.7333,-47.74,-47.8,321.18,361.33,5359,2025-12-14T19:11:05.658116
9,62500,22,"93455741,100,8,53,2F,D3,40,B9,52,A1,41",38,-48.0,-40.7333,-47.87,-47.8,321.18,361.33,5360,2025-12-14T19:11:11.018116
