SF,BW,TP,payload,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp
10,250000,22,"34456191,100,8,E8,2F,CE,40,B4,DB,DD,41",38,-53.0,-46.0667,-53.26,-53.3,147.63,166.08,2479,2025-12-21T01:19:16.009110
10,250000,22,"3440543,100,8,07,FC,BF,40,3D,A5,D5,41",37,-52.0,-45.0000,-52.77,-52.8,147.63,166.08,2473,2025-12-21T01:19:18.482110
10,250000,22,"34463019,100,8,7C,98,CF,40,0C,ED,C5,41",38,-53.0,-46.0667,-52.85,-52.9,147.63,166.08,2485,2025-12-21T01:19:20.967110
10,250000,22,"34465498,100,8,0D,65,C7,40,2E,42,BD,41",38,-54.0,-47.1333,-53.19,-53.0,147.63,166.08,2474,2025-12-21T01:19:23.441110
10,250000,22,"34467977,100,8,87,F0,08,40,D9,C1,B4,41",38,-54.0,-47.1333,-53.85,-53.2,147.63,166.08,2481,2025-12-21T01:19:25.922110
10,250000,22,"34470456,100,8,F2,45,ED,40,7C,91,AD,41",38,-54.0,-47.1333,-53.92,-53.8,147.63,166.08,2479,2025-12-21T01:19:28.401110
10,250000,22,"34472935,100,8,24,FE,96,40,7A,6B,A7,41",38,-52.0,-45.0000,-52.96,-53.5,147.63,166.08,2481,2025-12-21T01:19:30.882110
10,250000,22,"34475414,100,8,17,0E,30,40,0B,24,A3,41",38,-54.0,-47.1333,-53.48,-53.5,147.63,166.08,2471,2025-12-21T01:19:33.353110
10,250000,22,"34477893,100,8,DE,53,FF,40,C0,91,A0,41",38,-54.0,-47.1333,-53.74,-53.5,147.63,166.08,2485,2025-12-21T01:19:35.838110
10,250000,22,"34480372,100,8,B8,23,62,40,5B,0D,A0,41",38,-53.0,-46.0667,-53.37,-53.2,147.63,166.08,2477,2025-12-21T01:19:38.315110
10,250000,22,"34482851,100,8,65,D1,80,40,D9,91,A1,41",38,-53.0,-46.0667,-53.19,-53.5,147.63,166.08,2478,2025-12-21T01:19:40.793110
10,250000,22,"34485331,100,8,04,C2,FB,40,DA,EA,A4,41",38,-54.0,-47.1333,-53.59,-53.5,147.63,166.08,2476,2025-12-21T01:19:43.269110
10,250000,22,"34487810,100,8,10,A3,1B,40,C7,38,AA,41",38,-53.0,-46.0667,-53.30,-53.2,147.63,166.08,2483,2025-12-21T01:19:45.752110
10,250000,22,"34490289,100,8,F2,3E,A8,40,8C,C4,B0,41",38,-53.0,-46.0667,-53.15,-53.2,147.63,166.08,2479,2025-12-21T01:19:48.231110
10,250000,22,"34492768,100,8,3F,D4,E1,40,8A,CD,B8,41",38,-54.0,-47.1333,-53.57,-53.5,147.63,166.08,2479,2025-12-21T01:19:50.710110
10,250000,22,"34495247,100,8,0E,88,01,40,6A,3E,C1,41",38,-53.0,-46.0667,-53.29,-53.2,147.63,166.08,2477,2025-12-21T01:19:53.187110
10,250000,22,"34497726,100,8,B4,6D,D6,40,E9,68,CA,41",38,-54.0,-47.1333,-53.64,-53.5,147.63,166.08,2475,2025-12-21T01:19:55.662110
10,250000,22,"34500205,100,8,97,B4,B6,40,EA,72,D3,41",38,-54.0,-47.1333,-53.82,-53.8,147.63,166.08,2480,2025-12-21T01:19:58.142110
10,250000,22,"34502684,100,8,D7,72,0E,40,73,89,DB,41",38,-54.0,-47.1333,-53.91,-53.8,147.63,166.08,2483,2025-12-21T01:20:00.625110
10,250000,22,"34505163,100,8,E8,64,F6,40,D6,FA,E2,41",38,-53.0,-46.0667,-53.46,-53.8,147.63,166.08,2471,2025-12-21T01:20:03.096110
10,250000,22,"34507642,100,8,A2,FF,8E,40,2D,C6,E8,41",38,-54.0,-47.1333,-53.73,-53.8,147.63,166.08,2486,2025-12-21T01:20:05.582110
10,250000,22,"34510122,100,8,38,BE,49,40,92,23,ED,41",38,-54.0,-47.1333,-53.86,-53.8,147.63,166.08,2469,2025-12-21T01:20:08.051110
10,250000,22,"34512601,100,8,80,F1,FF,40,5E,7C,EF,41",38,-54.0,-47.1333,-53.93,-53.8,147.63,166.08,2481,2025-12-21T01:20:10.532110
10,250000,22,"34515080,100,8,5C,11,45,40,4A,E7,EF,41",38,-53.0,-46.0667,-53.47,-53.8,147.63,166.08,2482,2025-12-21T01:20:13.014110
10,250000,22,"34517559,100,8,72,8D,88,40,EC,55,EE,41",38,-53.0,-46.0667,-53.23,-53.5,147.63,166.08,2473,2025-12-21T01:20:15.487110
10,250000,22,"34520038,100,8,C5,0A,F5,40,16,B9,EA,41",38,-54.0,-47.1333,-53.62,-53.5,147.63,166.08,2483,2025-12-21T01:20:17.970110
10,250000,22,"34522517,100,8,40,E2,13,40,79,8D,E5,41",38,-54.0,-47.1333,-53.81,-53.5,147.63,166.08,2476,2025-12-21T01:20:20.446110
10,250000,22,"34524996,100,8,F2,9C,B9,40,04,A1,DE,41",38,-54.0,-47.1333,-53.90,-53.8,147.63,166.08,2480,2025-12-21T01:20:22.926110
10,250000,22,"34527475,100,8,96,BA,DB,40,B1,E2,D6,41",38,-54.0,-47.1333,-53.95,-54.0,147.63,166.08,2479,2025-12-21T01:20:25.405110
10,250000,22,"34529954,100,8,C1,51,00,40,85,07,CE,41",38,-54.0,-47.1333,-53.98,-54.0,147.63,166.08,2473,2025-12-21T01:20:27.878110
10,250000,22,"34532433,100,8,7E,E0,DC,40,2E,41,C5,41",38,-54.0,-47.1333,-53.99,-54.0,147.63,166.08,2484,2025-12-21T01:20:30.362110
10,250000,22,"34534913,100,8,DB,CA,AE,40,B4,3A,BC,41",38,-52.0,-45.0000,-52.99,-53.5,147.63,166.08,2483,2025-12-21T01:20:32.845110
